92080	-11827	34045
93230	-11683	32656
94211	-8954	30789
95576	-13311	29400
94738	-13599	27724
94523	-10606	27413
95983	-7852	24923
95169	-7278	24037
95385	-12066	22697
94570	-13144	20614
94403	-11348	17310
95528	-9552	16735
97922	-11109	17166
102878	-8020	16376
99359	-8978	12689
96797	-7326	10917
98281	-8379	9217
100700	-6775	8355
101226	-7541	6464
96629	-14484	5099
95911	-7733	2681
95839	-2418	-2202
99622	-7900	-646
102040	-8499	-3615
100125	-8810	-5291
95241	-6871	-8068
98234	-4357	-6991
98353	-3734	-8068
100652	-5889	-8978
99096	-6655	-11204
97946	-3567	-13742
97060	-4022	-15849
97515	-3471	-16208
95576	-2226	-18579
97036	-4165	-19991
99048	-5363	-18914
94954	-6512	-21164
95983	-3040	-23319
94235	-5722	-25546
94235	-3184	-26479
96582	-478	-29400
94092	-933	-29065
96725	2753	-32225
97515	-2920	-32752
91338	-1173	-34955
92511	-167	-37708
92104	-2178	-39743
88034	-790	-40390
86957	2896	-43239
88896	1819	-43478
94044	5961	-47524
85999	239	-47860
80421	-526	-49009
86023	2130	-52911
88585	3040	-54587
86382	2082	-55856
82025	-502	-55737
81714	5506	-56886
81522	8164	-57963
78242	4692	-56383
76255	1628	-57867
76614	2753	-59064
78003	-2011	-64763
76063	-1197	-64787
81139	3615	-62895
76997	7733	-67324
71993	4405	-63853
71131	6655	-71706
71778	1436	-69743
72544	5913	-69886
68450	5339	-69336
66534	-2633	-70868
66079	-9433	-71083
68402	-1316	-75441
68569	7422	-77715
65289	6416	-75417
65601	3495	-75106
63877	574	-75920
62297	3112	-80038
65409	3854	-81067
61435	-1460	-79798
58801	0	-78577
59759	-430	-80469
53486	1556	-81857
55808	2011	-83126
57772	6631	-83006
52002	-9911	-86334
48722	1101	-89686
51355	-4477	-90165
49320	-2825	-84970
50972	-3926	-91602
46615	2154	-87579
45609	3782	-92583
43335	6177	-87460
40892	-119	-87340
51283	10079	-79918
49296	9337	-96653
46447	5841	-82552
49512	-2370	-90045
44843	-383	-91195
30765	-1843	-94690
38091	6799	-90955
40725	3471	-87508
40869	3734	-88896
32321	5865	-93134
37134	7876	-93373
40126	5123	-94331
40294	3280	-95792
34093	5243	-93110
31531	5817	-93062
35003	8092	-96797
32058	10103	-97731
29496	6679	-93110
22242	4453	-93732
22290	7517	-94307
32106	11204	-98593
32489	11659	-96749
23367	11899	-98449
19823	9074	-96869
19393	3782	-93732
23415	13646	-97228
19632	15993	-98305
17860	10989	-98090
18483	7302	-98281
18794	11037	-100029
17070	15370	-98712
14796	17764	-96701
14293	11994	-97467
15035	13335	-97587
10797	16543	-100580
10702	15634	-99359
9385	13024	-97515
13982	10151	-100340
9433	12665	-97898
6751	15346	-99072
10749	17860	-100364
10869	15777	-98425
9145	12378	-97635
10558	12330	-97156
11468	15418	-99957
10797	13527	-98210
12832	13599	-99119
13503	13551	-97156
17621	14867	-99311
19895	10295	-97372
22050	10007	-95217
25713	13263	-93134
13479	12354	-105656
29927	11611	-101418
37995	7589	-91697
37277	4141	-95169
42137	9696	-91410
42281	10654	-88441
49536	7661	-86071
55306	2394	-83006
59950	6081	-84084
65289	8188	-75848
55784	5506	-80133
61076	-1244	-74818
70006	-1747	-65672
76494	3782	-65888
79774	8858	-61411
82695	10199	-55832
82671	-215	-58035
82121	-5865	-50038
88202	502	-46878
86143	9528	-46112
98305	-10965	-48171
86789	-5386	-39288
85401	-7852	-32656
106182	4644	-21212
105368	5386	-25905
94307	2298	-21428
94379	23	-29568
92799	-2585	-19991
103812	-2154	-10151
105033	2777	-8164
98425	5841	-8930
96246	-4740	-12808
97827	-4094	-6512
99239	-3950	4118
99383	-359	4644
97348	-2873	7326
95768	-4046	9552
100748	-5219	15562
101921	-7829	24229
97779	-5243	23104
92871	-3926	27365
90668	-4357	36391
89112	-7278	40749
87603	-12617	41228
83342	-10414	43023
81570	-8307	44268
80277	-7326	58250
76734	-9121	58226
73861	-12880	56120
73980	-13072	69790
71945	-10223	68785
67947	-12066	71754
65433	-12401	71969
63015	-10199	75297
58011	-8595	78625
53941	-10366	84180
50469	-11252	83413
46902	-11516	82983
41467	-9528	90500
40174	-7278	90333
34452	-8882	90883
32010	-12066	90093
28874	-12952	90668
35266	-13431	86382
21883	-9145	97515
19656	-11779	93756
15729	-11635	94211
9935	-10079	96414
6655	-8307	100029
2418	-11851	95049
-933	-11779	91434
-1604	-12904	95887
-6775	-7996	99718
-10749	-8810	105392
-12186	-8858	94786
-10821	-9552	91410
-13359	-11540	92080
-16400	-11061	91362
-23942	-1699	103214
-28227	-790	105392
-24708	-5698	89854
-25378	-7805	86406
-28299	-7374	90859
-40078	-7517	94858
-43454	-8714	91051
-43478	-5841	82863
-43095	-3423	78697
-45896	-6200	80924
-58442	-9002	83485
-56167	-3806	80038
-56694	-4285	74244
-57053	-4213	70820
-61842	-6679	74411
-62368	-8451	72687
-66510	-5985	70964
-66319	-4285	70581
-71802	-5195	65385
-68138	-7685	61602
-69120	-6177	64284
-74866	-2633	65170
-72616	-3208	62105
-72879	-1484	61171
-77596	-6200	58466
-77428	-7110	56622
-78242	-5674	50541
-86358	-2442	53127
-89184	-3327	43143
-82097	-8283	47381
-82025	-8571	41898
-85329	-6607	39624
-91314	-10127	38259
-92535	-12090	37134
-90189	-11779	34955
-89136	-9552	30813
-89327	-4165	30238
-90716	-6799	28874
-93493	-10175	25665
-95600	-11683	22792
-94547	-10821	19943
-94427	-3591	20374
-95792	-7829	17956
-91554	-11133	13958
-94092	-7661	12856
-93756	-4141	11061
-92559	-2825	8044
-93278	-5913	6320
-92344	-12330	4668
-92990	-9528	1173
-99311	-9888	-1915
-91673	-7589	-2633
-105009	-11971	-5363
-89399	-8619	-6943
-95217	-5458	-7062
-95672	-5099	-9911
-99263	-6392	-16184
-99526	-5578	-16472
-79559	-4644	-20733
-95792	-10797	-21092
-94499	-3974	-27700
-91985	-5051	-27988
-100939	-6488	-29161
-96917	-7350	-30789
-92057	-7110	-34620
-86885	-5339	-37684
-87651	-1244	-35458
-87508	-3495	-37732
-90189	-670	-40773
-92679	-1484	-41898
-87795	-2322	-41970
-83366	-2322	-44029
-84275	-3687	-42329
-88465	1771	-44244
-88441	718	-49129
-80325	-2657	-51810
-78625	-5602	-50852
-78218	-1915	-53725
-82001	-430	-52337
-85856	-1508	-56167
-79679	-6272	-58921
-69575	-3711	-59615
-73478	-526	-60094
-79295	766	-60788
-77787	2130	-62177
-73406	47	-63901
-67636	-3591	-68689
-70413	-1580	-68905
-76111	-3567	-74531
-77667	-3902	-75513
-70197	71	-74435
-62297	1963	-75130
-54707	-2178	-74028
-61578	-1771	-73861
-62823	-3375	-75082
-64020	-2585	-75704
-58394	4213	-77763
-54994	4165	-78050
-60190	-1843	-83222
-56718	-6392	-81163
-53510	-5793	-81067
-51858	-622	-83509
-51523	3878	-83461
-57412	5626	-82959
-51810	2442	-86334
-45920	-1747	-82216
-71873	-1364	-84635
-53558	2825	-86287
-57676	574	-89279
-48889	6344	-90237
-43574	8499	-89878
-45801	6105	-88226
-47596	5458	-89638
-38762	1053	-93589
-35936	-814	-92464
-29520	-215	-89495
-35673	3208	-91003
-38977	1436	-92344
-31651	1580	-97515
-26288	335	-94283
-27485	143	-91602
-29281	885	-94116
-28467	2082	-96175
-32273	4381	-97132
-29209	2777	-97827
-25043	502	-96390
-20039	4477	-93661
-21404	4429	-93589
-20638	2035	-96701
-19728	-3974	-98569
-18674	71	-96653
-14484	3184	-97803
-14077	5913	-98593
-15586	4548	-98880
-20039	-1412	-103237
-13335	-1244	-102783
-6895	-119	-97707
-4788	2944	-97587
-10510	1460	-100317
-14867	-1963	-101442
-6943	-3232	-100388
598	-981	-98617
-3303	7230	-97755
-10773	6081	-99191
1292	1628	-99718
6248	-1819	-98736
1843	-2825	-97898
-2896	-502	-100029
-2130	-1101	-101585
7206	-718	-98234
15921	-1675	-98904
7924	3256	-99072
5674	-1340	-100149
8547	-4692	-101346
13623	-766	-98976
12210	3088	-98042
9816	2322	-101346
10869	-4189	-100580
16903	-5746	-100173
18650	-1891	-100101
20494	263	-100197
13263	1364	-99838
13383	-263	-100843
18914	-2178	-98641
19680	-383	-98569
19512	454	-98305
15083	407	-99407
12832	-2035	-103621
15921	-2466	-106518
21021	694	-103932
19776	3088	-101035
13239	-718	-101825
11971	-5650	-99694
11516	-5099	-98808
5219	-1723	-97755
5889	-885	-96270
3184	-574	-97994
2226	-2298	-100293
1580	-622	-100197
-2657	-2322	-99359
430	-3615	-97827
191	-2250	-100053
-550	-646	-100245
-2729	-143	-97922
-8355	-1628	-99550
-12018	-5003	-101753
-11061	-3423	-101035
-5123	-1508	-99598
-6129	598	-98449
-12258	-933	-99622
-16376	-3375	-101633
-12401	-3782	-99239
-13886	-4955	-98042
-17262	-6775	-98210
-25713	-5554	-98114
-26862	-2106	-99072
-28227	-1939	-92918
-25713	-1436	-90285
-32010	-2825	-89998
-35290	-718	-92392
-33854	1987	-94403
-33638	1340	-91865
-38786	-502	-90955
-46160	47	-90309
-45992	-478	-92464
-41611	-1101	-92033
-44244	-1244	-90405
-46806	-766	-85281
-51642	-3040	-87795
-54037	-1867	-87388
-50948	-1268	-86454
-50733	933	-84299
-53749	-215	-81618
-57963	-1747	-83102
-60285	191	-77763
-61339	-526	-74675
-61387	191	-74100
-61650	622	-71347
-63853	1484	-70389
-67947	4764	-69695
-67420	3615	-70221
-73430	1460	-67420
-74052	407	-67396
-72783	407	-66343
-74459	790	-64906
-77165	718	-61530
-76734	-694	-57939
-78098	-2202	-57293
-82599	1388	-53630
-79032	3208	-52768
-80038	2466	-49583
-81402	2801	-46662
-85856	4453	-45106
-90596	3782	-46208
-88202	4189	-46375
-85927	4740	-45465
-87651	7589	-41299
-87627	7062	-34141
-90045	3256	-37134
-95121	1244	-36439
-96677	2992	-34763
-93972	7206	-29712
-91243	5817	-25306
-91027	1939	-31818
-91195	4429	-24947
-92057	6057	-23223
-97252	5913	-19249
-99622	7326	-14484
-95337	8379	-13311
-93709	8978	-10606
-96222	6368	-11444
-92440	9911	-6919
-99215	9121	-1508
-103932	7110	1221
-99742	7326	430
-96462	10103	5051
-92655	6823	7445
-96941	5195	12425
-98401	8523	15873
-93972	5602	13455
-88369	7062	13694
-91410	1723	20781
-92631	3591	27748
-91075	11540	26671
-89112	17190	31052
-88489	14580	32321
-87053	12713	32968
-87939	11755	37229
-88274	8188	38043
-84706	11468	44149
-87460	14173	46758
-86047	9504	42042
-87077	11444	45226
-79511	7541	48386
-76734	7781	46615
-76734	7469	53701
-79966	4836	54611
-77189	4932	57197
-77667	5003	56838
-78912	5386	63805
-78841	5003	62249
-73597	2561	58466
-69623	4788	56910
-70581	4860	62560
-68426	6057	66726
-66534	3375	67133
-66965	71	66534
-66774	2178	67372
-66151	4118	73478
-65792	6392	74339
-62033	8882	71179
-60549	6607	72999
-59567	4189	75680
-59615	4477	75896
-60333	2992	78673
-56431	4788	79846
-53773	4572	77332
-50254	5865	78769
-51786	1795	85042
-50254	5626	82791
-46710	7374	81115
-46615	6631	82025
-44220	6344	84299
-43598	6751	90716
-41515	7876	88369
-37708	9241	86933
-36343	6009	88513
-35936	5913	87915
-35529	6775	88872
-34931	6991	90524
-33830	7900	90500
-30885	6224	92224
-30837	6177	90261
-30262	7158	92033
-28993	7326	91865
-27317	5793	91817
-22816	5147	93493
-21739	6727	89926
-21116	10534	93613
-19584	11635	98521
-17262	8882	100628
-14844	8714	99335
-15753	7326	98401
-14221	9864	95648
-14628	12042	95049
-13096	10678	94020
-12401	8738	93804
-12641	7565	96629
-13742	8810	95456
-12162	7900	98114
-13790	9744	98832
-11180	7158	97420
-12521	7685	94044
-11180	8834	96653
-10917	6727	97994
-9528	8092	94355
-9576	7637	94116
-7924	6703	95193
-6895	6679	96366
-8355	5506	99431
-6320	4501	99622
-7805	6344	96199
-6799	3854	95217
-8092	4908	96151
-5075	7302	96031
-3471	3495	96965
-1675	454	98186
-1891	1795	98234
-1125	6033	97946
-1412	5841	98114
-1053	263	97922
-335	-981	96318
-933	143	96510
95	263	98186
2442	-71	98210
4261	359	100724
5243	-4812	102232
4189	-4261	99167
1963	-263	91745
2442	-407	90859
4572	-742	93972
7302	-4453	99431
8451	-5386	100676
7158	-8307	97252
5482	-10055	95289
5698	-7278	94714
6129	-8714	97444
6033	-8738	97204
6033	-12952	98832
8236	-12497	97827
6272	-13168	95385
6368	-15083	97300
7661	-11276	96749
8068	-9576	96031
7757	-10582	95792
6679	-10414	90021
4213	-14628	96606
8978	-12425	99886
3591	-10606	98042
5339	-8762	93709
3280	-9624	91219
1532	-9935	96893
3160	-9935	101705
4333	-10103	101107
3280	-5602	96677
5147	-2801	89998
-143	-3375	93732
4644	-5386	98569
4453	-4860	98856
3327	-3663	96534
5003	-3830	97707
5291	-5554	94187
5674	-5195	97036
5626	-3160	97707
8643	-2154	96079
11492	-3639	98425
11420	-6464	101562
8116	-5219	96390
9481	-6296	96294
12162	-1173	98210
10893	-1723	94930
11420	-2801	98545
11779	-6919	100149
8427	-7254	96893
12401	-6416	98090
11156	-6416	95408
11420	-4548	91865
9457	-3950	94211
11731	-3663	96989
13407	-5075	95337
11516	-7182	96893
9768	-8427	96175
11300	-4955	96797
14580	287	98832
13455	-4405	95121
14077	-5339	96558
13646	-5386	96342
12497	-3974	95552
27174	-5770	95169
11851	-1556	94331
13862	-574	94235
12401	-2729	95217
14293	-2466	96965
13455	-4429	93709
13024	-3711	95648
15275	-6296	97683
18722	-4381	99862
19105	-430	98665
19273	2705	96079
16112	4716	93110
15969	1675	92009
17645	-215	96270
18531	1460	98066
17022	3974	97683
18219	2705	93421
19464	2226	95145
20039	1771	96007
17812	2011	95815
19081	4764	97731
19297	3184	93852
19081	5554	95959
19895	1125	94762
17884	3327	93996
16519	6344	96606
17621	5554	97731
13934	7374	94834
13503	5219	96151
12785	5027	95289
11372	6224	93613
13575	2489	98186
10510	5913	97683
9433	5913	95576
11899	5027	96294
9074	7086	97396
8858	7134	93780
10127	6153	92823
11540	7015	93756
10845	6919	96941
12617	6320	99981
9672	7900	98114
9097	6368	94858
9600	6057	95456
8427	5913	94140
9959	5650	96222
12138	4836	102950
9983	7733	99215
9026	6631	96773
9289	5650	95241
9241	9265	95504
9528	7876	95528
11683	8499	97803
12880	7757	99646
9002	5434	97827
5937	8595	95552
