Timestamp;scop_pitchspeed;scop_rollspeed;scop_yawspeed
100095;6;5;3
101081;3;5;3
102095;3;2;3
103081;3;-2;3
104095;3;-2;0
105095;6;-2;0
106091;6;-2;0
107081;6;-2;0
108100;3;-2;0
109081;3;-5;0
110095;0;-5;0
111081;3;-5;-4
112095;6;-5;-2
113081;6;-2;-2
114095;8;-2;0
115089;11;0;3
116091;8;-2;3
117081;6;-5;3
118096;3;-8;3
119081;6;-5;0
120091;3;-5;0
121081;3;-5;-2
122091;0;-5;-4
123081;-1;-5;-4
124091;-4;-5;-7
125088;-4;-5;-4
126081;-4;-2;-4
127085;-4;-2;-4
128097;-4;0;-2
129081;-4;2;0
130091;-4;2;0
131081;-7;0;-2
132091;-7;0;-2
133081;-7;0;-2
134091;-4;0;-4
135095;-4;-2;-4
136091;-4;-2;-4
137081;-4;-5;-2
138097;-4;-5;-2
139081;-1;-5;-4
140091;0;-5;-4
141081;3;-5;-7
142091;3;-8;-7
143081;6;-10;-7
144091;6;-13;-7
145101;3;-16;-4
146088;0;-18;-2
147081;-1;-18;0
148087;-1;-18;0
149081;-1;-18;-2
150091;-4;-16;-4
151081;-4;-13;-7
152091;-4;-13;-7
153081;-4;-10;-10
154091;-4;-10;-10
155081;-7;-10;-7
156075;-9;-8;-7
157100;-7;-8;-4
158097;-4;-8;-4
159081;-4;-8;-4
160091;-4;-8;-4
161081;-7;-8;-4
162091;-7;-8;-4
163081;-4;-8;-4
164095;-1;-5;-7
165081;-1;-2;-4
166095;-1;0;-2
167081;-4;0;-4
168101;-7;0;-7
169091;-4;0;-7
170081;-4;2;-4
171095;-4;7;-2
172081;-4;7;0
173095;-4;7;-4
174081;-1;5;-4
175095;0;2;-4
176081;-1;2;-2
177095;-4;0;-2
178092;-4;-2;-7
179095;-7;-2;-7
180081;-7;-2;-7
181095;-4;-5;-4
182081;-1;-8;-4
183091;-1;-8;-4
184081;-1;-5;-7
185091;-4;-5;-7
186081;-4;-5;-7
187091;-1;-8;-7
188087;3;-10;-7
189095;3;-10;-7
190091;3;-10;-7
191081;3;-10;-4
192091;3;-13;-4
193081;0;-10;-7
194091;0;-10;-7
195081;0;-8;-7
196091;0;-5;-7
197081;0;-2;-7
198097;0;-5;-4
199081;0;-8;-4
200095;0;-8;-4
201091;0;-5;-4
202081;0;-2;-7
203091;0;-5;-7
204081;-1;-5;-4
205091;0;-8;-4
206081;0;-8;-4
207091;0;-8;-4
208087;0;-8;-4
209095;0;-5;-2
210095;0;-2;-2
211091;0;0;-2
212081;-4;0;-4
213091;-4;2;-4
214081;-1;2;0
215091;0;0;0
216081;0;0;0
217091;3;0;-2
218087;3;0;0
219095;3;0;0
220099;3;-2;0
221088;3;-5;-2
222091;3;-8;-2
223081;3;-8;-4
224091;3;-10;-4
225081;0;-10;-2
226091;0;-10;-2
227081;0;-8;-2
228096;0;-8;-2
229081;-1;-8;0
230095;-4;-8;3
231095;-4;-8;3
232091;-4;-8;0
233081;-1;-10;-2
234095;0;-8;-4
235081;0;-8;-4
236095;0;-5;-4
237081;0;-2;-4
238101;0;0;-4
239081;0;0;-2
240095;-1;-2;0
241098;-1;0;0
242081;-1;0;-2
243075;-1;0;-4
244091;0;0;-4
245081;0;0;-4
246095;-1;0;-4
247081;-4;0;-2
248096;-4;0;0
249081;-4;2;0
250091;-1;2;0
251095;0;2;0
252091;0;2;0
253081;0;0;3
254091;0;-5;3
255081;3;-8;3
256091;6;-10;3
257081;8;-10;3
258097;8;-8;3
259081;8;-8;5
260091;8;-8;5
261095;8;-10;8
262091;8;-10;5
263081;8;-8;5
264091;8;-5;3
265081;8;-2;3
266091;8;-2;0
267081;8;-2;3
268096;8;-2;0
269081;8;-2;0
270091;3;-2;0
271095;0;-5;-2
272091;0;-5;-4
273081;0;-8;-4
274091;3;-8;-7
275081;3;-8;-4
276091;3;-10;-2
277081;0;-10;-2
278097;0;-10;-4
279081;0;-8;-7
280091;0;-8;-4
281098;0;-10;-2
282081;3;-10;0
283085;3;-8;0
284091;3;-2;3
285081;3;0;3
286091;0;2;5
287081;-1;2;5
288097;-1;2;5
289081;0;0;8
290091;6;-2;8
291154;6;-5;5
292002;6;-10;3
293091;3;-13;3
294081;3;-13;3
295094;6;-8;3
296081;6;-5;3
297095;6;-8;3
298087;8;-10;5
299081;8;-13;5
300085;8;-13;3
301097;6;-13;3
302097;6;-13;-2
303091;6;-10;-4
304081;8;-10;-4
305095;8;-13;-2
306081;6;-13;-2
307095;3;-13;-2
308087;3;-10;-4
309081;6;-8;-4
310085;11;-8;-4
311091;11;-8;-4
312152;8;-8;-4
313001;8;-10;-4
314081;8;-10;-4
315081;6;-10;-7
316091;6;-10;-7
317081;3;-10;-7
318097;3;-10;-7
319081;3;-13;-7
320091;3;-13;-7
321081;3;-13;-4
322091;3;-10;-4
323095;3;-10;-7
324091;3;-10;-7
325081;6;-8;-4
326091;6;-5;-4
327081;6;-5;-4
328097;6;-5;-2
329081;3;-2;0
330091;3;-2;0
331081;0;-2;0
332091;3;-5;3
333081;8;-2;3
334095;11;-5;0
335091;11;-8;-2
336081;14;-10;-7
337091;11;-8;-7
338087;8;-5;-4
339095;8;-5;-4
340081;6;-5;-4
341091;6;-5;-2
342081;6;-5;0
343091;6;-2;0
344081;8;-2;3
345095;8;-2;3
346091;8;0;5
347081;6;2;8
348097;6;5;8
349081;3;5;5
350091;-1;5;3
351081;-1;5;3
352091;-4;5;0
353081;-4;2;0
354091;-1;0;0
355089;0;-2;-2
356091;0;-2;-2
357081;-1;-2;-2
358097;-1;-2;-2
359081;3;-2;-2
360091;3;-2;-2
361081;3;-2;-2
362095;3;-5;0
363081;3;-5;3
364095;3;-8;3
365089;3;-8;0
366091;0;-8;0
367081;0;-8;0
368100;0;-5;0
369081;0;-5;0
370095;-1;-5;0
371081;-1;-5;0
372095;-1;-5;0
373081;-1;-8;0
374095;0;-8;3
375095;0;-10;0
376091;3;-13;0
377081;0;-10;-2
378101;-1;-2;-4
379081;0;2;-7
380091;0;2;-7
381081;-1;0;-7
382091;-1;-2;-7
383081;-1;0;-4
384091;0;2;-4
385081;3;5;-2
386095;8;2;-2
387091;11;0;0
388087;11;0;0
389094;11;-2;-2
390081;11;-2;-4
391091;11;-2;-2
392081;8;-2;0
393091;8;-2;0
394081;6;-2;-2
395091;6;0;-2
396081;6;0;3
397095;6;0;5
398097;6;-2;3
399081;8;-2;0
400091;11;-2;0
401081;11;-2;0
402091;6;-2;0
403081;6;-5;0
404091;6;-8;0
405081;6;-5;0
406091;8;-5;0
407089;11;-5;-2
408097;11;-5;-2
409081;8;-5;-2
410091;3;-5;-4
411081;0;-5;-4
412091;0;-8;-2
413081;3;-10;-2
414091;3;-10;0
415081;3;-8;0
416091;3;-8;-2
417089;3;-8;-2
418097;3;-8;-4
419081;3;-8;-7
420091;0;-5;-7
421081;0;-5;-7
422091;0;-5;-4
423081;0;-5;-7
424091;0;-8;-7
425081;0;-8;-4
426094;0;-8;-4
427095;3;-2;-4
428097;3;0;-4
429081;3;0;-4
430095;0;0;-4
431081;3;-2;-4
432095;3;-2;-7
433081;6;0;-7
434095;6;0;-7
435081;3;-2;-10
436095;3;0;-10
437081;3;0;-10
438101;3;2;-10
439091;3;2;-7
440081;3;0;-7
441095;6;0;-7
442081;8;0;-7
443095;6;-2;-10
444081;6;0;-10
445091;6;2;-7
446081;8;5;-4
447091;8;5;-2
448101;8;5;-2
449091;8;0;-2
450081;6;-2;-2
451091;6;-5;-2
452081;6;-8;-2
453091;6;-10;0
454081;3;-10;0
455091;3;-10;0
456081;0;-10;0
457091;0;-8;3
458101;0;-8;3
459091;0;-5;3
460081;3;-5;3
461091;6;-5;3
462081;8;-5;3
463091;8;-5;3
464081;8;-5;3
465091;8;-2;3
466081;3;0;0
467091;-1;2;0
468100;-1;2;3
469091;-1;0;0
470081;-1;0;-2
471091;-4;0;-4
472081;-4;0;-4
473091;-7;0;-4
474081;-7;0;-4
475091;-4;0;-4
476081;-4;0;-2
477091;-4;0;0
478087;-4;2;0
479088;-1;2;-2
480081;3;2;-2
481081;6;0;-2
482091;3;0;-4
483081;0;0;-4
484091;-1;0;-4
485081;-1;0;-4
486091;-1;0;-2
487081;-1;-2;-2
488097;-1;-5;0
489081;-1;-2;0
490091;-1;-2;0
491095;-1;-2;0
492091;0;-2;0
493081;0;-2;3
494095;0;-2;3
495081;0;-2;3
496095;0;-5;3
497081;0;-5;0
498101;0;-2;0
499081;3;-2;-2
500095;3;-2;0
501095;3;-2;0
502091;6;-2;0
503081;8;0;0
504095;8;-2;0
505081;8;0;0
506095;11;2;0
507081;14;2;0
508100;14;2;0
509081;8;2;3
510094;6;2;3
511095;6;2;0
512091;3;2;-2
513081;0;0;-4
514091;0;2;-4
515081;-1;2;-2
516091;-1;0;-2
517081;0;-2;-4
518097;3;-2;-4
519081;3;-2;-4
520091;3;-2;-7
521130;6;-8;-7
522091;3;-10;-7
523081;3;-10;-2
524091;6;-10;0
525081;6;-10;0
526091;6;-13;0
527081;3;-13;0
528097;3;-10;-2
529081;6;-10;-2
530091;6;-10;0
531174;3;-10;0
532006;0;-10;0
533091;3;-8;-2
534081;3;-8;0
535091;3;-8;0
536081;0;-8;0
537091;0;-8;-2
538087;3;-8;-4
539095;3;-5;-2
540081;3;-5;-2
541091;3;-2;-2
542095;3;-5;-4
543091;3;-8;-7
544081;3;-10;-10
545091;3;-13;-10
546081;3;-13;-10
547091;3;-13;-10
548087;6;-16;-12
549095;8;-16;-12
550081;8;-16;-10
551091;8;-13;-7
552095;8;-13;-10
553091;8;-16;-10
554081;11;-16;-10
555091;11;-16;-10
556081;11;-13;-7
557094;14;-10;-4
558087;11;-10;-4
559081;11;-8;-2
560085;8;-8;-2
561091;8;-8;0
562095;11;-8;0
563091;14;-10;0
564081;14;-13;3
565095;11;-16;3
566081;11;-16;3
567095;11;-18;3
568087;14;-18;0
569081;14;-16;0
570075;8;-16;3
571091;8;-13;5
572089;8;-13;5
573091;11;-13;8
574081;11;-10;8
575095;11;-10;5
576081;11;-8;0
577091;8;-8;0
578087;8;-8;-2
579094;8;-5;-2
580081;8;-5;0
581091;11;-5;0
582095;8;-2;-2
583091;3;-2;-4
584081;0;-2;-7
585091;3;0;-10
586081;6;0;-7
587091;6;2;-7
588087;3;0;-10
589095;3;-2;-12
590081;3;-5;-10
591091;3;-5;-7
592089;6;-5;-4
593091;6;-8;-4
594081;6;-13;-4
595091;6;-13;-4
596081;6;-16;-7
597091;6;-16;-12
598087;3;-13;-12
599095;3;-13;-10
600081;3;-13;-10
601091;3;-10;-12
602174;6;-8;-10
603005;6;-5;-7
604091;6;-5;-4
605081;6;-5;-4
606091;6;-5;-4
607081;3;-5;-2
608097;0;-5;-2
609081;-1;-5;-2
610091;-4;-8;-4
611081;-4;-5;-7
612091;-1;-2;-7
613095;-1;-2;-7
614091;0;-5;-4
615081;0;-8;-7
616091;0;-8;-7
617081;3;-8;-10
618097;6;-5;-12
619081;3;-2;-10
620091;3;0;-7
621081;0;0;-4
622091;-1;0;-2
623081;0;0;-2
624095;3;-2;0
625091;8;-5;0
626081;8;-8;0
627095;6;-5;0
628087;3;-2;0
629081;3;-2;3
630085;3;-5;5
631091;6;-8;8
632081;6;-10;8
633095;6;-10;5
634088;3;-10;3
635091;3;-10;3
636081;0;-10;3
637095;0;-8;3
638087;0;-8;3
639081;0;-8;0
640085;0;-8;-2
641091;3;-8;-4
642081;3;-8;-2
643091;0;-5;-2
644094;0;-5;-2
645091;0;-8;-4
646081;6;-10;-4
647091;6;-10;-4
648087;3;-10;-4
649095;0;-8;-7
650081;-1;-5;-4
651091;-1;-8;-4
652081;-1;-8;-4
653091;0;-10;-4
654241;3;-8;-7
655002;3;-8;-7
656091;6;-8;-7
657081;6;-8;-4
658097;6;-8;-4
659081;8;-8;-2
660091;8;-8;0
661081;6;-5;0
662091;3;-8;-2
663081;3;-10;-2
664091;6;-10;-2
665095;6;-10;0
666091;6;-8;0
667081;0;-5;-2
668096;0;-5;-4
669081;0;-8;-7
670091;0;-10;-7
671081;-1;-13;-7
672091;-1;-10;-7
673081;-1;-8;-7
674091;0;-8;-7
675117;0;-5;-4
676091;3;-2;-7
677081;3;-2;-7
678097;6;-2;-7
679081;6;-5;-4
680091;6;-5;-4
681081;6;-5;-2
682091;3;-8;-2
683081;6;-8;0
684091;3;-5;0
685081;3;-5;0
686106;0;-5;-2
687095;0;-5;-2
688097;0;-5;0
689081;0;0;0
690095;3;0;0
691081;3;0;0
692095;6;-2;-2
693081;8;-2;-4
694095;8;0;-7
695081;8;0;-7
696095;8;2;-7
697081;8;0;-7
698092;11;0;-4
699095;11;0;-4
700081;8;-2;-4
701095;6;-5;-2
702081;6;-8;-4
703095;3;-10;-4
704081;3;-10;-4
705095;3;-10;-7
706081;0;-10;-7
707091;-1;-10;-7
708087;0;-10;-4
709095;0;-8;-2
710081;0;-8;-4
711091;0;-5;-7
712081;3;-8;-10
713091;3;-5;-7
714081;3;-5;-7
715091;0;-5;-4
716081;0;-5;-2
717091;0;-8;-2
718087;-1;-8;-2
719095;-1;-8;-2
720095;0;-10;0
721091;0;-10;0
722081;6;-8;0
723091;6;-8;-2
724081;8;-8;-7
725091;8;-8;-7
726081;8;-5;-10
727091;8;-5;-10
728087;8;-5;-10
729095;6;-5;-7
730095;6;-5;-7
731091;6;-5;-7
732081;8;-5;-7
733091;6;-5;-4
734081;6;-5;-2
735091;6;-5;-4
736081;6;-8;-7
737091;3;-5;-10
738087;0;-5;-7
739095;3;-5;-4
740081;3;-8;-4
741095;6;-8;-7
742091;8;-8;-7
743081;11;-5;-4
744091;11;-5;-4
745081;11;-2;-4
746091;11;0;-2
747081;11;0;3
748097;8;0;3
749081;8;2;3
750091;6;2;5
751081;3;0;5
752095;3;-2;3
753091;3;-5;0
754081;3;-5;0
755095;3;-5;-2
756081;3;-5;-4
757095;6;-8;-2
758087;6;-8;-2
759081;6;-8;-4
760085;8;-8;-7
761091;8;-8;-7
762095;8;-8;-7
763091;11;-8;-7
764081;11;-8;-10
765095;11;-8;-10
766081;11;-8;-12
767095;8;-5;-12
768087;6;-2;-12
769081;3;0;-10
770118;3;2;-7
771091;3;2;-10
772095;3;5;-10
773091;6;7;-10
774081;6;7;-10
775091;3;5;-10
776081;0;5;-7
777091;3;7;-4
778087;6;7;-4
779095;6;10;-4
780081;0;7;-2
781091;0;5;0
782081;0;2;0
783095;0;2;3
784091;0;5;0
785081;0;5;0
786091;0;5;3
787081;3;2;3
788096;3;0;0
789081;6;-2;0
790091;6;-5;0
791081;8;-5;0
792091;8;-5;3
793097;8;-5;5
794097;8;-8;5
795091;6;-8;5
796081;3;-8;5
797091;0;-5;8
798087;0;-5;8
799094;0;-5;5
800081;-1;-5;5
801091;-1;-2;5
802081;-1;2;5
803091;-1;0;3
804081;-1;-5;3
805095;-1;-5;3
806091;-1;-8;3
807081;0;-8;0
808097;3;-5;0
809081;3;0;0
810091;3;0;3
811081;3;0;5
812091;3;-5;5
813081;6;-5;5
814091;8;-5;5
815081;8;-5;3
816088;8;-2;0
817081;6;0;3
818087;3;5;3
819081;3;5;3
820086;0;5;0
821091;3;5;3
822081;3;5;3
823095;3;2;3
824081;0;0;5
825095;-1;-2;5
826081;-1;-5;5
827099;0;-2;5
828096;0;0;3
829081;3;0;3
830095;3;-2;3
831081;6;-2;3
832095;6;-2;3
833081;8;-2;3
834095;8;-2;0
835081;6;-2;0
836095;3;-5;-2
837081;0;-8;-4
838109;3;-5;-2
839091;3;-5;-2
840081;3;-5;-2
841091;0;-5;-2
842081;0;-2;-2
843091;-1;-2;0
844081;-1;-2;3
845091;-1;-2;3
846081;-1;-5;0
847091;-1;-5;0
848104;-1;-5;3
849095;-1;-5;3
850091;-4;-5;0
851081;-1;-2;0
852091;-1;-2;-2
853081;-1;2;0
854091;-4;2;0
855081;-7;2;3
856091;-9;0;3
857081;-9;-2;3
858097;-9;-2;3
859095;-7;-2;3
860091;-1;0;3
861081;-1;0;5
862091;-1;0;5
863081;-1;-2;5
864091;0;-2;3
865081;3;-2;0
866091;3;-5;0
867081;3;-5;0
868096;0;-5;0
869103;-1;-5;0
870095;-1;-8;0
871081;-1;-8;-2
872091;-1;-10;-4
873081;-1;-10;-4
874091;0;-10;-4
875081;3;-8;-4
876091;3;-5;0
877081;3;-5;0
878097;0;-2;0
879081;0;-2;-2
880220;3;0;-2
881003;3;0;-2
882091;3;0;0
883081;3;0;0
884091;3;0;3
885081;3;0;3
886095;3;2;0
887081;3;2;0
888100;0;0;0
889081;0;-2;-2
890111;0;-2;-2
891095;-1;0;-2
892091;0;0;0
893081;0;2;0
894095;0;2;0
895081;-1;2;0
896095;-1;2;5
897081;-1;0;5
898101;0;0;3
899081;0;0;0
900095;0;-2;0
901089;0;0;3
902091;6;-2;3
903081;6;-5;0
904091;3;-8;0
905081;0;-5;0
906091;0;-2;-2
907081;3;-2;-2
908097;3;-2;-2
909081;3;-5;0
910091;3;-5;3
911081;3;-2;5
912095;3;-2;8
913091;3;-2;11
914081;3;-2;13
915091;0;-2;13
916081;-1;-5;11
917091;-4;-5;8
918087;-1;-5;5
919095;0;-5;3
920081;3;-8;3
921091;6;-10;0
922095;6;-10;0
923091;3;-13;0
924081;3;-13;-2
925091;0;-13;-4
926081;0;-10;-4
927091;0;-8;-7
928087;0;-5;-4
929095;-1;-5;-4
930081;-4;-8;-2
931091;-7;-10;0
932215;-9;-10;0
933003;-9;-8;0
934091;-9;-5;-2
935081;-9;-5;-2
936091;-7;-5;-2
937081;-4;-5;-2
938097;-1;-5;-2
939081;-1;-8;-2
940091;-1;-13;-2
941081;-1;-13;0
942091;-1;-10;0
943095;-4;-10;3
944091;-1;-8;0
945081;0;-8;0
946091;6;-8;-2
947081;8;-8;-2
948096;8;-8;-2
949081;8;-5;-7
950091;6;-5;-10
951081;6;-5;-7
952095;3;-5;-4
953081;3;-2;-4
954098;6;0;-4
955081;6;2;-7
956085;6;2;-10
957091;6;0;-12
958087;6;0;-12
959081;3;-2;-12
960085;0;0;-10
961091;-1;0;-7
962081;0;0;-4
963095;3;0;-4
964098;6;0;-7
965081;3;0;-4
966075;3;0;-4
967091;3;-2;-4
968087;3;-2;-7
969091;0;-5;-4
970081;0;-5;-4
971091;3;-2;-4
972081;6;-2;-4
973091;6;0;-4
974095;8;0;-4
975091;8;0;-4
976081;8;-2;-4
977091;8;-2;-4
978087;8;-2;-4
979095;11;-2;-4
980081;11;-2;-4
981091;11;-2;-4
982081;11;-2;-4
983091;8;-2;-4
984210;8;-2;-4
985004;8;-2;-4
986091;8;-2;-4
987081;8;-2;-2
988096;8;-2;0
989081;6;0;0
990091;3;2;3
991081;0;2;0
992091;0;0;0
993081;0;-2;3
994209;0;-5;3
995003;0;-2;3
996091;0;-2;3
997081;3;-2;0
998097;3;-5;-4
999081;0;-2;-7
1000091;0;-2;-7
1001081;3;0;-4
1002091;3;0;-4
1003081;6;2;-2
1004091;3;2;0
1005095;3;5;0
1006091;3;5;-2
1007081;6;5;0
1008097;6;2;0
1009081;6;0;3
1010091;6;0;3
1011081;3;-2;0
1012091;3;-2;0
1013081;6;-2;0
1014091;6;-2;0
1015088;8;-2;0
1016091;8;-2;0
1017081;8;-2;-2
1018101;8;-2;-4
1019081;8;0;-4
1020095;8;0;-7
1021081;8;0;-7
1022095;8;-2;-4
1023081;8;-2;-4
1024095;8;-2;-4
1025098;6;0;-7
1026081;6;0;-10
1027075;6;0;-10
1028096;3;0;-10
1029081;3;0;-10
1030095;0;-2;-10
1031081;-1;-2;-10
1032095;-4;-5;-7
1033081;-1;-5;-7
1034095;0;-5;-4
1035095;0;-5;-4
1036091;-1;-8;-4
1037081;-1;-8;-2
1038096;-1;-5;-2
1039081;-1;-5;0
1040091;-1;-2;3
1041081;-1;-2;3
1042091;-7;-2;3
1043081;-7;-5;3
1044091;-4;-8;3
1045081;0;-10;0
1046095;0;-8;3
1047091;0;-5;3
1048087;0;-5;3
1049094;0;-5;0
1050081;0;-5;-2
1051091;0;-5;-2
1052081;-1;-8;0
1053091;0;-10;0
1054081;0;-13;0
1055091;3;-10;0
1056081;6;-8;-2
1057095;6;-8;-2
1058097;3;-8;-2
1059081;-1;-8;-2
1060091;-1;-8;-2
1061081;-1;-8;-4
1062091;-1;-8;-2
1063081;-1;-8;-2
1064091;-1;-5;-2
1065081;0;-2;-2
1066091;0;-2;-4
1067089;0;0;-7
1068097;0;0;-4
1069081;0;-2;-2
1070091;0;-2;-2
1071081;3;-2;-4
1072091;6;-2;-7
1073081;8;-2;-4
1074091;8;-2;-2
1075081;11;-5;-2
1076091;11;-5;-2
1077081;11;-2;-2
1078096;11;-2;-2
1079089;8;-5;0
1080091;6;-5;0
1081081;3;-8;3
1082095;3;-8;0
1083081;6;-8;-2
1084095;6;-8;-4
1085081;6;-8;-4
1086095;6;-8;-4
1087081;6;-8;-2
1088100;6;-5;-2
1089095;6;-5;-2
1090091;6;-8;-4
1091081;6;-10;-7
1092095;6;-13;-4
1093081;3;-10;-4
1094095;3;-8;-4
1095081;3;-5;-2
1096095;6;-5;-2
1097081;8;-5;-2
1098101;8;-5;-2
1099081;6;-5;-7
1100095;6;-8;-7
1101091;3;-8;-4
1102081;-1;-8;-4
1103091;-4;-5;-4
1104081;-7;-5;-2
1105091;-7;-8;-2
1106081;-4;-10;-4
1107091;-4;-8;-4
1108087;-4;-8;-7
1109095;-7;-8;-4
1110094;-4;-8;-4
1111091;-1;-5;-2
1112081;0;-5;0
1113091;0;-5;0
1114081;0;-5;0
1115091;0;-5;0
1116081;3;-5;0
1117091;3;-2;-2
1118087;3;-5;-2
1119095;0;-5;0
1120089;0;-5;3
1121091;3;-5;3
1122081;3;-2;0
1123091;3;-2;0
1124081;6;-2;-2
1125091;3;-2;-2
1126081;0;-2;-2
1127091;0;-2;0
1128087;-1;-2;0
1129095;-4;-8;3
1130197;-4;-8;0
1131001;-4;-5;0
1132091;-1;-2;0
1133081;0;-2;3
1134091;3;-5;3
1135081;3;-5;3
1136091;0;-5;3
1137081;0;-5;0
1138097;3;-5;-2
1139081;6;-8;0
1140091;6;-8;-2
1141095;6;-10;0
1142091;6;-10;0
1143081;3;-10;3
1144091;0;-8;3
1145081;0;-8;0
1146091;6;-8;0
1147081;6;-8;-2
1148101;8;-8;-2
1149081;8;-10;0
1150095;8;-10;0
1151195;11;-13;0
1152006;11;-16;0
1153091;11;-16;-2
1154081;11;-13;0
1155095;11;-13;0
1156081;11;-13;-2
1157095;11;-10;-2
1158087;11;-8;0
1159081;11;-8;3
1160085;14;-5;3
1161091;14;-5;3
1162095;16;-5;0
1163091;19;-5;3
1164081;19;-5;3
1165095;19;-5;3
1166076;16;-5;3
1167091;16;-8;3
1168087;16;-8;0
1169091;14;-10;0
1170081;11;-10;3
1171091;11;-10;5
1172089;11;-10;8
1173091;11;-8;8
1174081;6;-5;5
1175091;3;-5;3
1176081;3;-5;5
1177091;6;-5;3
1178087;6;-5;3
1179095;6;-5;3
1180081;3;-5;3
1181091;3;-5;3
1182088;3;-8;0
1183081;3;-8;0
1184081;3;-8;0
1185091;3;-5;0
1186081;3;-2;0
1187091;6;0;-2
1188087;8;0;0
1189095;8;0;0
1190222;8;-2;0
1191005;8;-2;0
1192108;6;-2;0
1193089;6;0;0
1194091;6;0;-2
1195081;6;0;-2
1196091;8;-2;-2
1197081;11;-2;-4
1198097;11;-2;-4
1199081;8;-5;-2
1200091;8;-2;-2
1201081;8;-2;0
1202091;6;-2;0
1203081;3;-5;3
1204095;3;-5;5
1205091;6;-2;5
1206081;6;-2;8
1207091;3;0;8
1208087;6;0;5
1209095;6;2;3
1210081;0;5;0
1211091;0;2;0
1212081;0;0;-2
1213095;0;-2;-2
1214095;-1;-2;-4
1215091;0;-2;-4
1216081;0;-2;-4
1217095;3;-2;-2
1218087;0;-2;0
1219081;-1;-2;0
1220085;0;-2;0
1221091;0;-2;0
1222081;3;-2;0
1223095;6;-2;0
1224095;6;-2;-2
1225091;3;0;-4
1226081;0;0;-4
1227095;-4;2;-7
1228087;-1;2;-7
1229081;-1;2;-7
1230085;0;2;-4
1231091;-1;0;-4
1232081;0;-2;-4
1233091;0;-2;-4
1234095;0;-5;-2
1235091;3;-8;-4
1236081;3;-8;-4
1237091;3;-5;-2
1238087;3;-2;-2
1239094;0;0;-2
1240081;0;0;-7
1241091;0;-2;-7
1242081;0;-5;-7
1243091;0;-8;-4
1244089;0;-10;-4
1245091;0;-10;-4
1246081;0;-10;-4
1247091;0;-8;-4
1248087;3;-8;-4
1249094;6;-5;-2
1250081;3;-5;-2
1251091;3;-5;-2
1252081;0;-5;-2
1253091;0;-5;-2
1254095;0;-8;0
1255091;3;-8;0
1256081;8;-8;3
1257091;11;-8;5
1258087;14;-5;3
1259095;14;-2;3
1260081;11;-2;0
1261091;8;-2;0
1262081;6;-2;0
1263091;6;0;0
1264081;8;0;-2
1265095;8;0;-2
1266091;8;-2;-2
1267081;8;-2;-2
1268096;8;0;-2
1269081;6;2;-2
1270091;3;2;-4
1271081;3;0;-4
1272091;3;-2;-2
1273081;3;-2;0
1274091;3;0;-2
1275095;0;0;0
1276091;0;2;0
1277081;3;2;3
1278100;3;2;3
1279081;3;0;3
1280095;0;-2;0
1281081;0;-2;3
1282095;0;-5;3
1283081;3;-5;3
1284095;3;-5;0
1285088;3;-5;0
1286091;3;-8;-2
1287081;3;-8;0
1288101;3;-8;0
1289081;3;-10;-2
1290095;6;-13;-4
1291081;3;-13;-4
1292095;0;-16;-2
1293081;-1;-16;0
1294095;0;-13;0
1295081;3;-13;0
1296095;8;-10;0
1297091;8;-8;0
1298087;8;-8;-2
