Timestamp;scop_pitchspeed;scop_rollspeed;scop_yawspeed
514075;32;0;2
515080;30;3;0
516080;32;3;0
517079;32;0;-2
518079;30;-2;-2
519079;27;-2;0
520095;30;-2;0
521090;32;-2;0
522079;38;-2;2
523079;38;-2;2
524079;35;-2;2
525079;35;-2;2
526079;35;-4;-2
527078;35;-4;-2
528078;35;-4;-5
529077;35;-2;-5
530077;32;3;-2
531090;32;3;-2
532080;32;3;-2
533075;32;0;-2
534075;32;0;-5
535080;32;3;-5
536080;32;5;-5
537080;30;5;-5
538076;30;5;-5
539076;35;5;-5
540077;35;8;-5
541092;32;8;-7
542077;32;8;-7
543078;32;8;-10
544079;30;8;-7
545079;30;5;-7
546080;30;3;-5
547079;32;5;-5
548075;32;5;-2
549075;32;5;-2
550076;32;5;-5
551091;30;3;-7
552077;32;3;-7
553078;35;3;-7
554078;35;5;-10
555079;38;5;-10
556077;38;3;-13
557077;38;0;-13
558076;38;3;-10
559076;38;5;-10
560075;40;8;-7
561092;40;8;-7
562076;38;8;-5
563077;38;8;-2
564077;35;8;2
565076;35;5;2
566076;35;8;0
567076;35;8;0
568076;35;8;0
569075;32;8;0
570076;30;8;0
571125;30;8;0
572079;27;5;0
573079;27;0;-2
574080;30;-2;-7
575079;30;0;-7
576079;27;3;-5
577078;27;8;-5
578078;30;8;-5
579077;30;8;-5
580078;32;5;-2
581077;32;3;-2
582088;32;0;-2
583079;27;0;-5
584078;27;-2;-5
585078;30;-2;-5
586077;30;0;-2
587077;30;0;-5
588076;30;-2;-7
589077;32;-2;-7
590076;32;-2;-7
591076;32;0;-5
592089;32;0;-5
593079;32;0;-5
594079;35;3;-7
595079;35;3;-7
596078;35;5;-5
597078;35;3;-2
598077;35;-2;-2
599078;32;-4;-2
600077;32;-4;-5
601077;30;-4;-5
602076;30;-4;-7
603090;27;-4;-7
604077;27;-7;-5
605076;27;-7;-5
606077;27;-10;-7
607077;30;-7;-7
608078;30;-7;-7
609078;30;-4;-10
610079;24;-2;-10
611079;22;0;-13
612075;22;3;-13
613092;24;3;-13
614077;27;3;-10
615077;27;3;-7
616078;24;3;-7
617078;27;0;-10
618079;30;3;-10
619079;30;3;-10
620080;30;0;-10
621079;27;-4;-13
622078;30;-4;-13
623089;30;-2;-13
624078;30;3;-13
625077;30;3;-10
626077;30;3;-10
627076;27;0;-10
628077;27;-2;-10
629076;27;-4;-7
630077;27;-2;-5
631076;27;0;-2
632076;27;0;-2
633076;24;0;-2
634091;24;-2;-2
635075;24;-4;-5
636080;22;-4;-7
637080;22;-2;-7
638079;22;3;-7
639079;22;3;-7
640079;24;3;-5
641079;27;3;-5
642078;27;5;-2
643079;27;5;-2
644092;30;5;-2
645076;30;5;-5
646076;32;3;-7
647076;32;3;-7
648075;32;3;-7
649075;32;0;-7
650080;30;-2;-7
651080;30;-2;-5
652079;27;0;-5
653075;27;3;-5
654089;27;5;-5
655079;27;3;-5
656078;27;0;-5
657078;27;0;-5
658078;24;-2;-5
659078;24;-4;-2
660077;24;-4;0
661077;24;-7;0
662076;24;-7;-2
663078;24;-7;-5
664077;22;-10;-7
665088;24;-10;-7
666078;27;-7;-7
667077;27;-7;-7
668078;24;-7;-7
669078;24;-4;-10
670079;27;0;-7
671079;27;0;-5
672080;24;0;-5
673075;27;-2;-2
674076;30;-2;-2
675076;30;-2;-2
676077;32;-2;-5
677092;32;-2;-5
678077;32;-2;-5
679077;32;0;-5
680078;30;3;-5
681078;30;5;-5
682079;30;5;-5
683079;27;8;-5
684075;27;8;-5
685075;27;8;-7
686076;30;5;-7
687092;30;5;-7
688090;30;3;-2
689079;32;3;0
690078;32;3;0
691078;32;5;0
692077;32;5;0
693078;32;5;-2
694077;32;5;-5
695077;32;3;-5
696076;30;3;-2
697077;32;3;0
698171;35;3;2
699079;38;5;5
700079;38;5;2
701079;38;8;0
702078;32;5;-2
703080;32;3;-2
704079;32;3;0
705079;32;0;0
706078;30;0;2
707078;30;-2;2
708077;32;-4;2
709102;32;-4;0
710079;32;-4;-2
711079;32;-7;-2
712078;30;-7;-2
713080;27;-7;-5
714079;27;-4;-5
715080;30;-4;-5
716078;30;-4;-2
717079;27;-2;-2
718078;30;-2;-2
719078;32;-2;-2
720090;35;0;-2
721080;32;3;-5
722079;32;3;-10
723075;30;5;-10
724080;30;3;-7
725080;27;3;-7
726079;24;3;-7
727080;24;0;-7
728078;24;3;-7
729079;24;3;-5
730088;22;0;-5
731078;24;-2;-5
732077;24;-2;-7
733078;27;-2;-10
734078;27;-2;-10
735079;30;-2;-13
736079;32;-2;-13
737075;32;-4;-10
738080;35;-4;-10
739076;32;-4;-7
740093;32;0;-7
741078;32;0;-2
742078;32;3;0
743080;35;3;0
744080;38;0;-2
745076;40;-2;-5
746076;40;0;-5
747077;40;3;-5
748077;40;3;-5
749078;38;3;-5
750109;38;3;-2
751078;38;0;0
752122;38;-2;0
753075;38;0;0
754079;35;3;0
755079;32;0;-2
756078;30;-2;-2
757078;30;-2;-2
758077;30;-2;-2
759078;30;-2;-5
760091;30;-2;-5
761075;30;0;-5
762080;27;3;-2
763075;27;3;0
764079;27;3;0
765080;27;3;-2
766079;30;3;-2
767079;30;0;-2
768078;32;0;-2
769078;30;3;-2
770077;27;3;-5
771092;27;0;-5
772076;30;-2;-5
773076;30;-2;-7
774076;30;-4;-5
775075;32;-4;0
776075;35;-4;0
777080;38;-2;0
778080;35;0;-2
779079;35;0;-5
780079;35;0;-5
781106;32;-2;-7
782080;30;-4;-5
783079;30;-2;-2
784080;30;0;0
785079;30;3;-2
786080;27;3;-2
787079;27;0;-5
788079;27;0;-7
789078;27;0;-7
790079;30;0;-7
791078;32;0;-7
792091;32;-2;-7
793077;32;-2;-10
794076;30;-2;-10
795076;27;0;-10
796075;24;3;-7
797076;24;0;-7
798075;22;0;-7
799076;24;3;-7
800076;24;3;-5
801078;27;5;-5
802090;27;8;-2
803076;27;5;-2
804076;27;5;-2
805077;30;5;-5
806077;35;3;-5
807078;35;3;-5
808077;32;3;-2
809078;32;3;-2
810078;32;0;-2
811079;35;-2;-2
812079;35;-2;-5
813228;35;-2;-5
814079;35;-2;-5
815079;32;-2;-5
816075;32;-2;-5
817075;30;-4;-2
818080;27;0;-2
819078;30;3;-5
820078;30;3;-5
821077;30;0;-5
822077;30;0;-5
823077;30;-4;-5
824089;30;-7;-5
825078;30;-7;-5
826077;30;-4;-5
827078;27;-2;-7
828077;30;-2;-7
829077;32;-2;-5
830076;32;0;-5
831076;30;3;-5
832075;30;5;-7
833076;30;5;-5
834092;32;3;-5
835076;35;0;-7
836076;35;0;-10
837076;32;0;-10
838076;30;0;-7
839076;32;0;-5
840075;35;0;-5
841075;35;0;-7
842080;35;-4;-7
843075;38;-7;-7
844093;40;-4;-5
845077;40;-4;-5
846077;40;-2;-7
847077;38;0;-10
848076;38;0;-7
849076;38;5;-7
850075;38;5;-5
851075;35;5;-5
852080;32;5;-2
853075;32;0;0
854080;32;0;0
855090;35;-2;0
856080;35;-2;0
857079;35;0;-2
858079;35;0;0
859078;32;0;0
860079;32;0;-2
861078;30;0;-5
862078;27;0;-5
863078;24;0;-5
864078;27;0;-7
865078;27;0;-7
866090;27;3;-7
867080;27;5;-7
868080;27;5;-5
869076;27;5;-7
870076;27;8;-7
871077;30;11;-10
872077;30;13;-13
873078;30;13;-13
874078;30;8;-15
875079;30;5;-13
876091;32;5;-13
877089;32;8;-10
878080;32;8;-10
879080;30;8;-10
880076;30;8;-10
881076;30;5;-10
882077;30;5;-7
883076;32;5;-7
884076;35;5;-7
885080;35;8;-5
886079;32;11;-2
887078;32;11;-2
888092;32;11;-2
889076;32;11;-5
890076;30;8;-2
891076;30;5;-2
892075;32;3;-5
893076;35;3;-5
894076;35;3;-5
895076;32;0;-5
896075;35;-2;-7
897076;35;-4;-5
898350;38;-4;-5
899076;38;-4;-5
900075;35;-4;-5
901075;35;-4;-2
902080;35;-4;0
903075;35;-7;0
904080;32;-7;0
905080;32;-7;0
906079;35;-2;-2
907079;35;0;-2
908078;32;0;-2
909090;30;-2;-5
910080;30;-2;-7
911079;30;-2;-10
912079;30;-2;-10
913080;32;-4;-7
914080;32;-7;-5
915079;32;-4;-7
916080;32;-4;-10
917079;30;-4;-13
918079;27;-4;-13
919078;27;-4;-10
920089;24;-4;-10
921079;24;-4;-7
922078;24;-4;-7
923079;27;-4;-7
924079;32;-4;-5
925079;32;-2;-5
926078;32;-2;-5
927079;30;-4;-5
928078;30;-7;-5
929078;32;-7;-2
930085;32;-7;-2
931090;32;-4;-2
932075;35;0;-5
933076;35;3;-5
934078;32;3;-7
935077;32;3;-10
936079;30;3;-10
937078;30;5;-10
938079;30;8;-10
939079;30;5;-7
940075;32;3;-5
941075;32;3;-5
942093;32;3;-5
943079;30;5;-5
944079;30;5;-5
945080;32;3;-5
946080;35;3;-2
947075;35;3;0
948075;35;5;0
949075;35;5;0
950078;38;8;-5
951078;38;8;-7
952089;38;8;-5
953079;38;8;-2
954078;38;5;0
955163;38;3;0
956075;35;0;0
957080;35;0;0
958075;35;3;-2
959079;35;3;-2
960079;35;0;0
961079;35;-2;2
962090;30;-2;5
963076;30;-2;5
964076;30;-4;5
965076;27;-7;5
966075;27;-7;5
967075;27;-7;2
968080;30;-7;2
969075;30;-7;0
970079;27;-7;2
971080;27;-4;2
972096;27;-4;5
973091;27;-4;5
974075;27;-4;2
975080;24;-7;2
976080;24;-7;0
977079;24;-7;2
978080;24;-7;2
979079;27;-4;2
980079;30;-2;2
981078;30;0;2
982078;30;0;0
983089;32;3;-2
984079;32;3;-2
985078;32;5;-2
986079;32;8;-2
987078;32;11;0
988078;32;11;0
989077;32;8;0
990077;30;8;0
991076;30;8;0
992077;30;8;-2
993076;30;8;-2
994091;32;8;-2
995076;32;8;-5
996076;32;8;-5
997077;32;8;-5
998077;30;8;-5
999078;30;5;-5
1000078;30;5;-7
1001079;32;3;-7
1002079;32;3;-5
1003075;30;8;-5
1004091;30;8;-5
1005076;30;5;-7
1006076;27;5;-10
1007077;30;3;-10
1008077;27;3;-13
1009078;27;0;-13
1010078;27;0;-13
1011079;27;0;-13
1012079;24;3;-10
1013080;27;3;-10
1014091;30;0;-10
1015079;32;-2;-13
1016078;32;-4;-13
1017078;32;-4;-10
1018077;30;-4;-10
1019077;30;-2;-10
1020077;30;-2;-7
1021077;32;-2;-7
1022076;32;-2;-10
1023077;30;-4;-7
1024092;30;-4;-7
1025076;27;-2;-7
1026076;27;-2;-10
1027076;24;-2;-10
1028076;27;-2;-10
1029076;27;0;-10
1030075;30;0;-13
1031075;30;-2;-10
1032080;27;-4;-7
1033075;27;-7;-7
1034093;24;-7;-7
1035091;22;-4;-10
1036075;24;-2;-7
1037080;24;-2;-7
1038075;30;-4;-7
1039080;30;-4;-7
1040080;30;-4;-7
1041079;30;-4;-5
1042079;27;-2;-5
1043079;24;-2;-5
1044079;27;-2;-7
1045088;30;-2;-7
1046077;32;-2;-7
1047077;35;-2;-10
1048077;38;0;-10
1049076;35;3;-7
1050076;32;5;-7
1051076;32;5;-10
1052076;30;3;-10
1053075;30;5;-10
1054076;30;3;-10
1055093;27;3;-13
1056077;27;0;-13
1057076;27;0;-10
1058076;30;0;-5
1059076;32;3;-2
1060076;32;5;-2
1061076;30;3;-2
1062077;30;3;-2
1063077;30;3;0
1064079;32;5;2
1065091;30;5;2
1066076;30;3;0
1067076;30;3;-2
1068077;30;0;-5
1069077;30;0;-5
1070078;30;0;-7
1071078;32;0;-7
1072078;32;0;-10
1073079;32;-2;-10
1074080;35;-4;-7
1075090;38;-4;-5
1076075;38;-4;-5
1077076;32;-4;-5
1078077;30;-7;-5
1079076;30;-4;-7
1080076;30;-2;-7
1081079;30;-2;-7
1082079;30;-4;-7
1083079;30;-7;-7
1084079;30;-7;-5
1085090;30;-4;-5
1086079;30;-2;-5
1087078;30;0;-7
1088079;32;3;-7
1089078;32;0;-7
1090078;35;3;-2
1091077;35;3;-2
1092077;32;5;-5
1093076;30;5;-5
1094077;30;3;-2
1095088;30;0;-2
1096078;30;-2;-2
1097078;30;-2;-2
1098078;30;0;-2
1099077;32;0;-2
1100077;32;0;-2
1101076;32;0;-2
1102077;32;0;-2
1103076;32;-2;-5
1104076;32;-2;-7
1105130;30;0;-7
1106078;30;0;-10
1107078;30;-2;-10
1108078;27;-4;-10
1109077;24;-4;-13
1110077;24;-4;-13
1111076;27;-4;-13
1112077;27;-2;-13
1113076;30;-2;-13
1114077;27;-2;-10
1115076;24;0;-10
1116092;22;3;-10
1117077;19;5;-13
1118076;19;5;-15
1119076;19;3;-15
1120076;19;3;-13
1121076;19;3;-10
1122075;22;5;-10
1123077;27;5;-10
1124076;32;5;-7
1125076;35;5;-5
1126093;32;8;-5
1127078;32;8;-5
1128078;32;5;-2
1129079;35;3;-2
1130078;35;5;0
1131079;35;5;2
1132079;35;8;2
1133076;32;8;0
1134076;32;8;-2
1135077;30;5;-2
1136089;27;5;-2
1137079;27;5;-5
1138079;24;3;-5
1139075;24;3;-5
1140075;24;3;0
1141076;24;5;0
1142076;24;5;0
1143077;24;5;-2
1144077;27;3;-2
1145078;30;0;0
1146091;32;3;0
1147080;35;3;-2
1148079;35;0;-5
1149079;35;-2;-5
1150079;32;-4;-5
1151079;32;-10;-5
1152078;32;-12;-2
1153079;32;-12;-2
1154078;32;-10;-2
1155078;32;-10;-5
1156094;32;-10;-5
1157090;35;-4;-5
1158079;35;-4;-2
1159079;35;-4;2
1160079;35;-2;2
1161078;35;-2;2
1162079;35;0;0
1163078;35;3;0
1164079;35;3;0
1165080;32;0;0
1166079;35;-2;-2
1167079;32;-2;-5
1168089;32;-2;-7
1169079;35;-2;-5
1170078;32;-2;-5
1171079;30;-2;-2
1172078;27;-4;-2
1173079;24;-4;-2
1174078;24;-2;-2
1175078;27;-2;-2
1176078;27;-2;-5
1177078;30;-2;-7
1178092;30;-2;-10
1179076;32;-4;-13
1180075;35;-4;-10
1181075;35;-4;-5
1182080;35;-4;0
1183075;35;0;0
1184080;35;3;0
1185080;35;3;0
1186079;32;-2;0
1187079;30;-2;0
1188078;30;-2;2
1189089;30;0;2
1190079;30;0;0
1191078;30;-2;0
1192079;30;-2;0
1193079;30;-2;-2
1194075;30;-2;-5
1195075;32;-4;-5
1196076;32;-2;-5
1197076;32;0;-7
1198077;32;0;-5
1199077;30;3;-7
1200091;30;5;-10
1201076;27;5;-13
1202076;27;3;-13
1203078;30;0;-10
1204078;32;-2;-10
1205079;32;-2;-10
1206079;32;-2;-10
1207080;30;-4;-10
1208079;30;-4;-10
1209075;32;-4;-10
1210075;35;-4;-10
1211089;35;-7;-10
1212077;35;-7;-13
1213076;32;-7;-10
1214076;30;-4;-10
1215075;30;-2;-7
1216076;30;-2;-7
1217075;30;-4;-7
1218075;30;-2;-10
1219080;30;0;-10
1220080;27;0;-7
1221079;30;-2;-7
1222088;30;-2;-5
1223078;32;-2;-5
1224077;35;-2;-5
1225078;38;-2;-7
1226077;38;0;-5
1227077;40;0;-2
1228076;38;0;-2
1229077;35;0;0
1230076;38;-2;2
1231076;38;-4;2
1232090;38;-4;0
1233076;38;-4;-2
1234075;38;-2;-2
1235075;38;0;-2
1236080;32;0;-2
1237075;30;-2;-2
1238079;27;-4;-5
1239079;27;-4;-5
1240078;30;-4;-2
1241078;30;-4;-2
1242091;27;-7;-2
1243076;24;-10;-2
1244076;24;-10;-2
1245076;24;-7;-2
1246076;27;-4;0
1247076;27;-2;-2
1248075;30;-2;-5
1249075;30;-2;-5
1250080;32;-2;-5
1251080;32;-4;-7
1252090;30;-4;-7
1253075;27;-4;-7
1254080;27;-2;-5
1255080;27;-2;-5
1256079;27;-2;-2
1257080;27;-2;0
1258080;30;-2;0
1259075;30;3;0
1260076;30;5;-2
1261077;32;5;-2
1262088;32;5;-2
1263079;38;5;-2
1264079;38;3;-2
1265075;38;0;-2
1266080;38;-4;-2
1267076;38;-7;-2
1268076;38;-7;0
1269077;35;-7;0
1270077;38;-4;-2
1271078;38;-4;-5
1272089;38;-4;-7
1273080;35;-2;-7
1274080;35;-2;-7
1275075;38;-2;-5
1276080;38;-2;-2
1277079;38;0;-2
1278078;35;3;-2
1279078;35;3;-2
1280077;35;0;-2
1281077;35;0;-2
1282186;32;-2;0
1283078;32;-2;0
1284077;30;-2;-2
1285078;30;-2;-2
1286076;30;-2;-2
1287077;32;-4;-5
1288076;32;-2;-7
1289076;30;0;-7
1290075;27;0;-5
1291076;24;3;-5
1292091;27;0;-7
1293077;27;-2;-10
1294076;27;-2;-10
1295076;27;-2;-10
1296075;27;0;-7
1297075;30;3;-7
1298080;32;5;-5
1299080;32;8;-5
1300079;30;13;-7
1301079;30;13;-10
1302078;32;11;-13
1303091;32;11;-10
1304075;30;8;-10
1305080;27;5;-7
1306075;27;3;-7
1307079;30;0;-7
1308079;32;-2;-7
1309078;32;-4;-10
1310079;35;-7;-7
1311078;35;-10;-7
1312078;35;-10;-10
1313093;32;-10;-10
1314077;32;-10;-10
1315076;30;-7;-7
1316077;30;-7;-5
1317076;27;-4;-2
1318076;30;-2;-2
1319075;30;0;-2
1320075;27;-2;0
1321080;27;-2;2
1322075;27;-2;2
