Timestamp;scop_pitchspeed;scop_rollspeed;scop_yawspeed
0;4;3;-2
1075;6;3;0
2076;6;3;2
3080;6;8;2
4077;6;8;2
5080;6;6;2
6077;6;0;2
7075;4;0;2
8077;4;-1;5
9075;-1;-7;8
10077;-6;-9;8
11075;-9;-12;10
12078;-11;-12;13
13076;-9;-12;10
14078;-6;-9;8
15076;-3;-7;8
16078;-3;-4;8
17077;-3;-4;8
18079;-3;-1;8
19077;-3;0;8
20078;-3;0;8
21080;-6;-1;5
22076;-6;-1;5
23078;-6;-1;2
24079;-6;0;2
25091;-1;-1;0
26078;-1;-4;2
27080;-1;-1;0
28077;-3;-1;-2
29078;-3;-4;-2
30075;-3;-9;0
31076;-3;-12;2
32079;-3;-9;5
33075;-1;-7;5
34078;-1;-7;2
35088;1;-4;2
36076;4;-1;-2
37077;6;0;-2
38079;6;0;-2
39075;9;0;-2
40078;9;-1;-2
41079;6;-1;-5
42076;6;0;-2
43078;6;0;0
44075;6;0;2
45076;6;-1;5
46212;4;-4;5
47080;4;-1;5
48076;4;-1;5
49079;4;-1;2
50080;6;-4;2
51077;6;-4;2
52078;6;-1;5
53075;6;0;8
54077;6;0;5
55079;6;-1;2
56076;6;-4;0
57093;6;-1;0
58078;9;0;0
59075;9;0;0
60076;9;0;0
61079;9;3;0
62080;12;3;0
63077;14;0;0
64078;14;0;0
65075;14;0;0
66077;12;3;0
67075;12;3;2
68092;9;3;2
69078;6;0;2
70076;6;-1;2
71078;4;-4;0
72076;1;-7;0
73078;1;-9;2
74076;4;-9;2
75079;4;-9;0
76077;4;-9;0
77079;4;-9;0
78091;6;-9;2
79078;9;-7;2
80076;9;-7;5
81078;12;-7;2
82076;14;-4;5
83078;14;-1;5
84076;14;3;8
85078;12;3;5
86075;9;3;2
87076;6;0;0
88089;4;-1;0
89075;-1;-4;2
90077;-6;-4;5
91079;-11;-7;8
92075;-17;-9;8
93078;-17;-9;8
94079;-19;-7;8
95076;-19;-7;8
96078;-14;-4;5
97075;-9;0;8
98076;-6;0;8
99093;-3;0;5
100079;-1;0;2
101075;1;0;2
102078;1;0;2
103079;1;0;2
104076;-1;0;2
105078;-1;0;2
106076;-1;-1;0
107077;-1;-1;0
108080;-3;-4;0
109091;-6;-7;2
110077;-11;-9;5
111079;-11;-9;8
112076;-9;-7;8
113077;-6;-7;5
114080;-6;-9;5
115076;-3;-12;5
116079;-3;-12;5
117080;-3;-9;5
118077;-3;-7;5
119091;-3;-7;5
120078;-6;-7;5
121079;-6;-7;5
122076;-3;-7;2
123078;-1;-7;2
124075;-1;-7;2
125076;-1;-7;2
126079;-1;-7;5
127075;-3;-7;5
128077;-6;-4;5
129093;-6;-4;5
130088;-6;-7;5
131079;-6;-9;5
132077;-9;-9;0
133079;-11;-12;0
134077;-11;-12;-2
135079;-11;-7;0
136078;-11;-4;0
137075;-9;-1;0
138078;-9;-4;2
139075;-9;-1;5
140079;-9;-1;8
141088;-9;3;5
142080;-9;6;2
143078;-6;8;0
144080;-3;8;2
145078;-3;11;5
146075;-6;14;2
147078;-3;14;0
148075;-1;14;0
149079;-1;14;0
150075;-1;11;0
151088;-3;8;-2
152078;-3;6;0
153080;-3;6;2
154076;-3;6;2
155078;-6;3;2
156080;-9;3;2
157077;-9;0;2
158078;-6;-1;2
159075;-3;-1;2
160077;-3;-1;2
161089;-3;-1;0
162080;-3;0;2
163077;-1;3;5
164078;4;3;5
165075;9;3;5
166078;9;6;5
167075;9;6;8
168077;6;3;5
169079;4;3;5
170075;1;3;2
171091;-3;3;0
172076;-6;3;0
173079;-6;0;0
174080;-9;-1;-2
175077;-9;-4;-2
176079;-9;-4;0
177076;-6;-4;0
178077;-3;-1;0
179079;-1;-1;-2
180075;1;0;-2
181078;1;3;-2
182093;6;0;-2
183078;6;-1;-2
184075;6;-1;-2
185077;6;0;-5
186080;4;0;-2
187076;1;0;0
188078;-1;-1;0
189079;-3;-1;0
190076;-6;-4;2
191078;-6;-7;5
192100;-6;-7;5
193076;-6;-7;5
194078;-9;-4;5
195080;-9;0;8
196076;-9;3;10
197079;-9;3;10
198075;-9;3;10
199079;-6;3;8
200075;-6;6;8
201079;-6;6;8
202085;-3;6;8
203093;-1;3;5
204079;-1;3;5
205077;-1;6;2
206080;-1;6;0
207078;-1;8;-2
208075;-1;11;-2
209078;-1;11;-2
210075;-1;8;0
211146;-1;8;0
212080;-1;8;0
213091;-1;6;-2
214092;-1;3;-2
215078;-3;0;-2
216076;-6;-1;0
217077;-9;-4;0
218079;-9;-4;0
219079;-6;-4;0
220077;-3;-7;-2
221078;-3;-7;-2
222075;-3;-9;-5
223076;-1;-9;-5
224097;4;-9;-5
225078;6;-7;-5
226075;6;-4;-5
227078;6;-4;-5
228079;6;-4;-5
229076;9;-7;-5
230077;12;-7;-5
231080;12;-7;-2
232076;12;-4;-2
233078;9;-7;-2
234092;9;-7;-2
235078;9;-4;0
236075;9;-4;2
237078;6;-1;2
238079;6;0;2
239076;6;0;2
240078;4;-1;2
241075;1;-4;0
242076;-1;-4;0
243079;-1;-4;-2
244075;-3;-4;-2
245093;-6;-4;-2
246079;-6;-4;-2
247076;-6;-7;0
248077;-6;-7;2
249080;-3;-4;2
250076;-1;-4;5
251078;-1;-1;5
252080;-1;0;5
253077;1;0;5
254089;4;3;5
255091;4;6;5
256077;1;6;5
257080;1;6;5
258076;1;6;5
259079;1;6;5
260075;1;3;5
261077;-1;0;5
262078;-1;0;5
263075;-1;-1;8
264078;-1;-1;8
265091;-1;-4;10
266078;-1;-1;5
267076;1;3;2
268079;4;3;-2
269077;6;3;-5
270079;6;3;-2
271077;6;3;0
272079;6;3;2
273077;6;6;2
274080;6;6;2
275078;6;3;5
276088;6;3;5
277080;6;3;5
278077;1;3;5
279080;1;3;2
280078;4;0;2
281080;4;0;0
282077;4;0;0
283078;1;0;0
284079;1;3;0
285075;1;3;0
286078;1;6;0
287093;4;8;0
288078;6;6;0
289075;9;3;2
290077;9;0;5
291079;6;0;8
292076;6;0;8
293078;6;0;5
294080;4;0;2
295077;4;0;2
296078;1;-1;2
297089;1;-4;2
298076;1;-4;2
299077;1;-1;2
300075;1;-1;2
301076;1;-4;2
302079;1;-4;2
303080;1;-7;5
304077;1;-7;5
305078;1;-7;5
306076;1;-7;0
307090;1;-4;0
308076;-1;-4;0
309078;-3;-4;0
310075;-3;-1;-2
311077;-1;0;-2
312079;-1;0;-2
313075;-1;-4;-2
314077;-1;-4;-2
315079;1;-1;-2
316077;1;-1;-2
317078;4;-1;-2
318093;6;-4;-2
319079;6;-7;-2
320075;6;-7;-2
321078;4;-4;-5
322079;1;-1;-5
323077;-1;-1;-5
324078;-3;-1;-5
325075;-6;-1;-5
326077;-6;-1;-5
327080;-3;-7;-5
328076;1;-9;-5
329092;1;-9;-2
330078;-1;-7;0
331076;-3;-4;0
332078;-3;-4;-2
333076;-1;-1;-2
334078;1;-1;-2
335076;6;0;-5
336079;6;3;-2
337077;6;3;-2
338079;4;3;-2
339090;4;3;0
340079;4;0;2
341076;4;-1;2
342080;1;-1;0
343077;-1;-1;2
344080;-3;0;2
345076;-3;0;5
346075;-3;0;5
347077;1;0;5
348079;1;0;2
349091;1;0;2
350077;-1;0;2
351078;-1;0;2
352076;-1;0;2
353077;-1;3;2
354079;1;3;5
355076;1;3;5
356079;1;3;5
357080;-1;3;5
358077;-3;3;2
359183;-3;3;2
360078;-1;3;2
361080;1;3;2
362077;1;0;5
363078;1;0;8
364075;1;-1;10
365076;-1;-1;10
366080;-1;-1;10
367076;-1;-4;8
368078;-1;-1;5
369080;1;-1;2
370090;1;-1;5
371075;1;-4;5
372078;-1;-4;5
373079;-1;-1;5
374076;-1;-1;5
375078;1;-4;5
376075;1;-4;8
377077;1;-7;10
378079;4;-7;13
379075;6;-4;10
380090;6;-4;10
381075;4;-4;10
382078;4;-1;13
383079;4;0;13
384077;1;0;10
385078;-1;-1;8
386076;-3;-1;5
387078;-3;-1;5
388075;-1;-4;5
389076;-1;-4;5
390088;-3;-4;8
391079;-6;-4;8
392076;-3;-7;8
393077;1;-4;8
394080;6;-4;5
395076;6;-4;2
396080;9;-4;0
397077;9;-4;0
398080;9;-4;0
399077;9;-4;0
400096;9;-1;-2
401089;9;3;-2
402076;9;3;0
403079;9;3;-2
404076;9;3;-2
405079;9;3;-2
406077;9;0;-2
407075;4;0;0
408077;1;0;0
409075;1;3;2
410179;-1;3;0
411079;-1;3;2
412076;-3;3;2
413079;-1;0;2
414080;-1;0;2
415077;-1;0;2
416078;-1;3;2
417075;-1;6;5
418076;-1;6;5
419079;-1;3;5
420089;-1;6;5
421230;-1;6;5
422076;-1;8;5
423077;-6;8;2
424080;-9;8;5
425076;-6;3;8
426079;-6;0;10
427075;-6;3;10
428078;-9;6;10
429079;-9;8;10
430076;-6;11;10
431091;1;11;10
432077;6;8;10
433079;6;8;10
434075;4;6;8
435078;1;8;5
436080;-1;8;5
437077;-1;8;2
438078;-3;8;2
439076;-3;8;2
440077;-3;6;0
441092;-1;8;0
442078;1;8;0
443080;1;6;2
444077;1;3;5
445078;1;0;5
446076;-1;0;5
447077;1;-1;2
448080;4;-1;0
449076;4;-1;0
450078;1;-1;-2
451093;-1;-1;0
452079;-3;-1;2
453076;-3;-4;5
454078;-1;-7;5
455080;1;-7;5
456077;1;-1;5
457078;-1;-1;5
458076;-3;-4;2
459077;-6;-4;0
460075;-6;-4;2
461077;-1;-1;2
462093;1;3;2
463079;4;3;0
464077;6;3;-2
465079;6;0;-5
466078;4;0;-5
467080;4;0;-5
468078;1;0;-5
469080;1;-1;-5
470078;1;-1;-5
471080;-1;-4;-5
472078;-3;-7;-5
473088;-6;-4;-5
474080;-9;-4;-5
475078;-9;-4;-7
476075;-11;-4;-7
477079;-11;-7;-5
478075;-9;-4;0
479077;-6;-1;2
480078;-1;-1;2
481080;6;-1;2
482076;9;0;2
483090;9;0;2
484076;9;0;2
485078;9;0;0
486080;6;3;-2
487077;4;3;-2
488078;4;6;0
489075;1;3;2
490076;-1;0;2
491079;-1;-4;2
492075;-3;-4;2
493092;-3;-4;2
494077;-3;-4;5
495080;-6;-7;8
496077;-3;-7;8
497079;1;-4;8
498075;6;-1;8
499078;6;-1;5
500079;9;0;5
501077;12;0;5
502078;17;0;2
503091;17;0;0
504077;14;0;2
505079;14;0;2
506077;14;-1;0
507078;12;-1;-2
508075;9;-4;0
509076;6;-4;2
510079;4;-4;2
511075;1;-4;2
512078;1;-4;0
513092;-1;-1;0
514078;-1;-1;2
515080;1;-1;2
516077;1;0;5
517079;4;0;5
518076;4;0;5
519077;6;3;5
520080;6;3;5
521076;6;0;2
522078;6;0;0
523168;6;0;-5
524079;6;0;-5
525075;6;0;-5
526079;9;0;-2
527076;9;3;0
528080;6;8;0
529076;4;8;0
530080;1;6;0
531076;-1;3;0
532080;-1;3;0
533089;-3;3;0
534089;-3;0;2
535075;-6;0;2
536079;-6;3;2
537076;-6;3;0
538079;-6;0;0
539076;-6;-1;0
540079;-3;-4;0
541076;-1;-4;5
542079;4;-4;5
543076;4;-4;5
544079;4;-4;5
545092;6;-1;5
546077;9;-1;2
547079;9;0;2
548075;6;3;2
549078;4;0;0
550079;4;0;0
551076;4;0;0
552077;4;-1;0
553079;4;-4;0
554075;4;-4;0
555092;4;-4;0
556079;1;-4;-2
557075;1;-4;-2
558078;1;-7;-5
559079;-1;-9;-2
560076;-3;-7;0
561078;-3;-1;0
562075;-1;0;2
563077;-1;0;2
564079;1;0;2
565075;6;-1;0
566088;9;0;-2
567079;9;3;-2
568077;6;8;-2
569078;4;8;-2
570075;4;8;-2
571077;4;8;-2
572080;4;8;0
573076;4;6;0
574078;4;3;2
575080;1;0;5
576091;-3;-4;8
577077;-3;-7;8
578079;-1;-7;8
579076;1;-4;8
580077;6;-4;8
581080;4;-4;8
582076;4;-4;8
583078;6;-4;8
584080;6;0;5
585077;12;0;2
586090;12;0;2
587076;12;0;2
588077;12;0;2
589075;9;-1;2
590076;4;-4;5
591079;1;-7;5
592076;-3;-7;5
593079;-6;-7;5
594076;-11;-7;8
595079;-11;-7;5
596162;-9;-4;5
597079;-11;-4;5
598076;-14;-7;5
599079;-14;-7;8
600076;-11;-7;8
601079;-9;-7;8
602076;-3;-4;2
603080;-3;-1;5
604076;-1;-1;5
605080;1;-1;5
606077;1;-1;2
607091;1;-1;5
608077;1;-1;8
609075;1;-1;5
610076;1;0;5
611078;1;0;2
612078;4;0;2
613075;4;0;2
614077;-1;-1;5
615079;-3;-4;8
616076;-3;-4;8
617091;-1;-1;5
618089;-3;-1;2
619075;-3;0;2
620077;-3;0;2
621078;-3;0;2
622076;-3;3;2
623077;-3;3;2
624080;-1;3;5
625076;1;3;8
626079;1;0;5
627075;1;-1;2
628159;1;-1;0
629145;4;0;0
630078;4;0;2
631079;4;3;2
632077;4;3;-2
633078;4;3;-2
634075;1;0;-2
635076;-1;0;0
636079;-1;0;0
637076;-1;-1;0
638090;-1;-4;2
639076;-1;-7;5
640077;-6;-7;5
641080;-6;-4;5
642076;-3;-4;5
643078;-3;-4;2
644080;-6;-4;2
645077;-3;-1;5
646078;-1;-1;8
647075;1;-1;8
648157;6;-1;8
649078;9;-1;8
650080;9;-1;5
651077;9;-1;5
652078;12;-1;2
653075;12;-4;2
654077;12;-7;2
655079;12;-9;0
656076;6;-9;0
657079;4;-7;2
658076;4;-7;2
659090;1;-9;2
660092;4;-9;2
661078;4;-7;2
662076;4;-1;0
663078;1;0;0
664076;1;-1;-2
665078;4;-1;-5
666077;6;0;-5
667079;6;6;-5
668077;6;6;-5
669079;6;6;-5
670160;4;3;-5
671077;1;3;-5
672079;-1;0;-5
673077;-1;3;-2
674080;-3;0;-2
675078;-3;0;0
676079;-6;-1;5
677076;-6;0;5
678076;-6;3;2
679079;-9;3;0
680080;-9;3;0
681093;-6;6;0
682079;-3;6;0
683075;-3;6;5
684078;-3;6;8
685079;-1;6;8
686077;-1;6;8
687078;-1;8;8
688075;-3;8;5
689076;-3;8;5
690079;-3;3;5
691089;-3;3;5
692075;-3;3;2
693077;-3;3;5
694079;-3;3;8
695076;-1;6;8
696079;-1;6;8
697080;-1;6;5
698077;-1;8;2
699078;-1;11;2
700076;-1;11;5
701077;-1;11;5
702089;-1;11;2
703075;-3;8;2
704077;-6;3;0
705079;-6;3;-2
706076;-3;6;0
707079;-1;8;0
708075;1;8;0
709078;4;8;0
710079;9;8;0
711076;12;11;0
712093;12;11;0
713093;12;11;2
714079;9;8;2
715076;9;6;5
716079;9;3;5
717080;6;0;8
718077;4;0;8
719078;4;0;8
720076;1;3;5
721077;-3;6;5
722080;-6;3;2
723076;-6;0;0
724090;-6;0;-2
725077;-9;0;-5
726079;-9;0;-2
727078;-6;0;0
728080;-1;-1;0
729078;1;0;0
730080;1;0;-2
731078;1;0;0
732080;1;0;0
733078;1;3;0
734075;1;8;-2
735092;-1;8;-2
736075;-1;6;0
737077;-1;6;0
738075;-1;8;0
739077;-3;3;2
740075;-9;0;2
741077;-11;-4;2
742078;-11;-4;0
743079;-14;-4;2
744076;-14;-1;5
745089;-17;-1;5
746075;-14;-1;2
747078;-9;0;2
748079;-3;0;0
749076;-1;-1;0
750078;1;-1;-2
751075;1;0;-2
752076;1;0;-2
753079;1;0;-2
754075;4;3;-5
755090;4;3;-5
756077;6;0;-2
757079;6;0;0
758076;1;0;0
759077;-6;0;0
760080;-9;-1;0
761076;-9;-4;-5
762078;-9;-7;-10
763080;-6;-7;-10
764077;-6;-7;-7
765089;-9;-7;-2
766076;-9;-7;-2
767078;-9;-9;-2
768075;-9;-9;0
769077;-9;-7;2
770079;-6;-7;2
771075;-3;-7;0
772078;-6;-7;-2
773079;-9;-4;0
774076;-9;-1;0
775077;-9;0;2
776090;-6;0;5
777077;-1;0;8
778078;1;0;8
779075;4;0;8
780077;4;-1;8
781079;4;-4;5
782075;4;-4;0
783078;1;-1;0
784079;1;-1;0
785076;-1;-1;0
786093;-3;-4;-2
787091;-3;-4;-2
788077;-6;-4;-2
789075;-6;-1;0
790077;-6;-1;0
791075;-6;-1;0
792077;-6;-1;0
793076;-9;-1;2
794078;-11;-1;2
795076;-9;-4;2
796078;-9;-4;2
797089;-3;-4;0
798075;-1;-4;-2
799079;1;-7;-2
800076;4;-7;-2
801079;4;-4;-2
802076;4;0;0
803079;6;3;0
804076;6;6;-2
805079;4;6;0
806076;1;3;0
807090;1;0;0
808076;-1;0;2
809077;-3;0;2
810079;-6;0;2
811075;-6;-1;5
812078;-6;-4;5
813079;-6;-4;8
814076;-3;-1;8
815078;1;0;8
816076;1;0;8
817077;6;6;13
818091;6;6;13
819077;6;6;16
820079;9;6;13
821075;9;11;13
822078;9;8;13
823079;9;6;8
824076;9;3;8
825077;6;6;8
826075;6;6;8
827076;4;3;8
828088;-1;3;8
829079;-3;3;8
830077;-9;3;5
831078;-11;0;2
832075;-11;0;0
833077;-9;-1;0
834079;-3;-1;0
835075;-3;0;0
836078;-1;3;0
837079;1;6;0
838139;6;6;0
839077;9;6;0
840078;14;8;0
841076;14;11;0
842077;12;11;0
843079;9;8;0
844075;4;6;0
845077;4;0;0
846079;1;-1;0
847077;1;-7;0
848095;-1;-9;-2
849089;-3;-9;-2
850080;-3;-9;-5
851077;-1;-7;-5
852078;1;-4;-5
853076;1;-1;-5
854078;1;-1;-5
855076;1;-1;-5
856078;1;-4;-2
857077;1;-4;-2
858079;1;-7;-5
859089;4;-4;-2
860075;4;-1;0
861078;4;0;0
862075;4;0;0
863078;1;3;0
864080;1;0;-2
865078;1;0;-5
866076;4;3;-7
867079;12;3;-7
868076;14;6;-7
869092;14;3;-10
870079;12;-4;-10
871076;9;-7;-10
872078;4;-7;-7
873079;1;-7;-5
874075;1;-4;-2
875076;-1;-4;0
876079;-1;-7;0
877075;-1;-9;2
878078;1;-9;2
879090;-1;-7;2
880076;-1;-4;2
881077;-1;-1;0
882080;4;0;-2
883076;9;3;-5
884078;14;3;-5
885079;17;3;-5
886077;17;6;-7
887078;14;8;-5
888075;12;8;-5
889076;9;8;-5
890088;4;6;-5
891080;-1;3;-5
892076;-3;3;-5
893079;-9;0;0
894080;-11;-1;0
895077;-11;-7;0
896079;-14;-12;0
897076;-11;-15;2
898077;-11;-12;2
899080;-6;-4;2
900134;-1;0;0
901077;1;0;-2
902079;4;3;-2
903076;6;3;-5
904077;6;11;-7
905079;6;16;-7
906076;9;16;-7
907079;9;16;-2
908080;6;14;0
909077;4;11;-2
910133;-1;8;-2
911076;-6;3;0
912077;-11;0;0
913080;-11;-1;0
914076;-11;-4;0
915078;-11;-4;-2
916080;-9;-4;-5
917077;-3;-1;-2
918079;1;0;-2
919076;1;-1;-2
920078;1;0;0
921092;4;-1;0
922079;4;-4;0
923076;1;-9;0
924079;4;-7;2
925076;4;-7;2
926075;4;-7;2
927077;4;-7;5
928075;1;-9;8
929077;1;-9;10
930075;-1;-7;10
931135;-1;-4;10
932079;-1;-4;10
933076;-3;-1;10
934080;-3;-4;8
935077;-6;-4;8
936075;-6;-4;10
937077;-6;-4;10
938079;-6;-4;10
939079;-6;-1;8
940075;-6;-1;8
941140;-9;-1;8
942078;-9;-1;5
943079;-9;-4;5
944077;-6;-4;5
945078;-6;-1;8
946076;-6;0;8
947077;-6;3;8
948080;-3;3;5
949076;-3;0;2
950079;-1;3;2
951075;1;6;2
952090;-1;6;5
953075;-1;6;5
954078;-1;6;2
955080;-1;0;2
956077;1;-4;2
957078;4;-7;0
958075;4;-4;-2
959077;1;-1;-2
960079;-1;-1;-2
961075;-3;-1;-2
962090;-1;0;-2
963076;1;3;0
964078;6;6;0
965079;9;6;2
966077;12;6;2
967078;9;6;5
968075;9;6;5
969076;9;6;5
970079;9;6;5
971075;9;6;2
972078;6;6;0
973088;4;3;0
974079;4;3;0
975076;1;0;0
976079;1;0;0
977076;4;0;0
978077;4;-1;0
979080;4;0;0
980076;6;0;0
981078;6;3;0
982080;4;3;0
983093;1;3;0
984079;4;0;0
985076;6;0;-2
986075;6;3;0
987077;4;6;0
988075;4;6;2
989078;6;6;5
990076;12;3;2
991078;14;0;2
992076;17;0;0
993250;20;3;0
994075;20;6;0
995078;14;8;0
996076;9;8;2
997078;6;8;2
998076;4;6;2
999078;4;6;0
1000076;1;6;0
1001078;-1;0;2
1002077;-1;-1;8
1003088;-3;-1;10
1004090;-3;-1;8
1005075;-3;0;5
1006078;-1;3;0
1007079;-1;3;-2
1008076;4;6;-2
1009078;9;3;-2
1010075;9;0;-2
1011076;9;0;-5
1012079;9;-1;-7
1013080;9;-4;-5
1014089;9;-4;-2
1015080;6;-4;-2
1016078;4;-7;-2
1017079;-1;-7;-2
1018076;-3;-7;-2
1019077;-6;-9;0
1020080;-6;-9;2
1021076;-9;-9;2
1022078;-9;-9;2
1023080;-6;-7;2
1024090;-6;-1;2
1025075;-1;0;2
1026078;4;3;0
1027080;9;6;-2
1028077;12;8;-2
1029078;12;11;-2
1030076;9;11;0
1031077;6;11;0
1032080;6;8;2
1033076;6;6;2
1034091;6;8;2
1035077;4;8;2
1036080;-1;3;2
1037076;-6;0;5
1038078;-9;-1;5
1039089;-11;-4;5
1040080;-14;-9;2
1041076;-11;-9;2
1042079;-9;-12;2
1043075;-3;-9;2
1044090;-1;-4;2
1045078;1;-1;0
1046075;4;0;2
1047077;6;3;5
1048078;9;3;5
1049076;12;3;2
1050077;12;3;0
1051076;9;6;-2
1052078;6;6;-2
1053076;6;6;-2
1054078;4;3;0
1055092;1;0;0
1056078;1;-1;-5
1057076;-1;-1;-7
1058079;-3;-1;-5
1059077;-1;-1;-2
1060079;-1;-4;0
1061077;-1;-7;0
1062079;-1;-7;0
1063077;-1;-7;0
1064079;-1;-7;0
1065088;-1;-4;0
1066075;-1;-1;0
1067079;-1;3;0
1068075;-3;3;0
1069077;-3;3;0
1070077;-3;3;0
1071079;-3;3;0
1072075;-3;3;0
1073078;-3;3;-2
1074079;-3;3;-2
1075076;-3;3;-2
1076090;-3;0;-2
1077075;-3;0;-2
1078078;-3;-1;0
1079079;-3;0;0
1080076;-1;6;0
1081078;-3;6;-2
1082075;-6;6;-2
1083076;-6;0;0
1084079;-3;0;5
1085075;-3;0;5
1086093;-6;0;5
1087080;-6;0;2
1088076;-6;0;2
1089079;-6;0;5
1090080;-6;0;5
1091077;-6;0;5
1092079;-9;-1;5
1093076;-9;-1;5
1094078;-6;-1;5
1095075;-3;-1;5
1096077;-3;-1;5
1097079;-3;-4;2
1098089;-1;-4;5
1099080;-1;-4;5
1100077;-1;-4;5
1101078;-1;-4;5
1102075;-3;-1;2
1103076;-6;-1;5
1104079;-9;-4;8
1105075;-9;-7;8
1106078;-9;-7;8
1107080;-6;-7;8
1108077;-3;-4;5
1109093;1;-4;5
1110078;4;-4;5
1111075;4;-4;5
1112076;6;-1;2
1113079;6;0;2
1114075;12;3;2
1115078;14;3;2
1116075;17;3;0
1117079;14;3;0
1118075;12;6;0
1119093;9;6;0
1120079;9;3;0
1121078;4;3;0
1122080;1;0;2
1123078;-1;0;2
1124080;-3;-1;5
1125078;-6;-4;8
1126075;-9;-7;10
1127079;-9;-4;10
1128075;-6;-4;8
1129144;-3;-1;5
1130078;1;-1;5
1131080;4;-1;5
1132078;6;0;5
1133080;6;0;2
1134077;6;-1;2
1135078;6;-4;2
1136075;4;-7;2
1137076;4;-7;2
1138079;1;-4;0
1139112;1;-4;0
1140076;-1;-1;0
1141077;-6;-1;2
1142080;-11;-4;5
1143076;-14;-9;5
1144079;-11;-9;5
1145075;-9;-9;2
1146078;-9;-15;2
1147080;-6;-15;2
1148077;-6;-15;2
1149078;-1;-9;2
1150092;-1;-7;0
1151078;-1;-4;0
1152075;-1;-1;-2
1153076;1;-1;0
1154079;4;0;0
1155075;6;0;0
1156078;9;0;0
1157079;9;0;0
1158076;6;3;0
1159078;4;6;5
1160091;-1;6;8
1161076;-3;3;8
1162079;-3;3;5
1163075;-3;0;2
1164078;-1;0;2
1165079;-3;0;2
1166077;-1;6;2
1167078;-1;6;0
1168075;1;3;-5
1169076;4;0;-5
1170089;4;-1;-5
1171079;1;0;-2
1172077;-1;3;0
1173078;-1;6;2
1174075;-1;6;2
1175077;1;6;0
1176080;4;6;-2
1177076;4;6;-2
1178078;4;8;2
1179079;4;8;2
1180090;6;6;2
1181077;6;6;0
1182079;6;6;-2
1183077;4;3;-2
1184079;1;3;-2
1185077;1;0;0
1186080;-1;-1;0
1187078;-1;-4;0
1188075;-1;-1;0
1189079;1;-1;-2
1190075;4;0;-2
1191088;4;0;0
1192080;4;0;2
1193078;4;0;5
1194075;4;-1;5
1195078;6;0;5
1196076;6;0;8
1197079;4;0;5
1198076;1;0;5
1199079;-1;3;5
1200075;-1;6;5
1201091;-1;3;5
1202077;-3;0;5
1203078;-3;3;5
1204076;-3;3;5
1205077;-3;3;0
1206080;-3;0;-2
1207076;-3;0;-5
1208079;-1;0;-5
1209080;1;3;-5
1210077;1;3;-5
1211230;4;0;-5
1212076;4;-1;-5
1213078;6;-4;-5
1214075;4;-4;-7
1215076;4;-4;-7
1216079;4;-4;-7
1217075;6;-1;-10
1218078;6;-1;-7
1219079;9;0;-7
1220076;6;0;-5
1221078;1;3;-5
1222091;1;3;-5
1223076;-1;3;-2
1224078;-1;3;-2
1225080;-3;0;-2
1226078;-6;0;-2
1227079;-6;0;0
1228076;-6;-1;0
1229078;-3;-1;0
1230075;-6;-1;0
1231076;-9;-1;0
1232093;-9;0;0
1233078;-6;0;-2
1234075;-6;0;0
1235077;-6;0;0
1236080;-3;3;0
1237076;1;3;-2
1238079;4;3;-2
1239075;6;6;-2
1240077;9;6;-2
1241079;9;6;-5
1242089;6;6;-5
1243077;6;3;-2
1244079;6;-1;-5
1245076;6;-4;-5
1246078;1;-4;-5
1247076;-1;-4;-2
1248078;-1;-4;-2
1249076;-6;-4;-2
1250078;-9;-4;0
1251076;-6;-4;0
1252078;-3;-4;0
1253088;-3;-4;2
1254076;-3;-4;2
1255078;-3;-1;5
1256076;-1;-1;5
1257078;1;-1;5
1258076;4;-1;8
1259078;6;-1;10
1260076;9;-1;10
1261078;9;0;8
1262076;6;0;5
1263225;6;3;-2
1264077;4;6;-2
1265079;1;8;0
1266076;1;8;0
1267077;1;6;0
1268079;-1;3;-2
1269080;-3;-1;-5
1270077;-6;-4;-5
1271078;-6;-4;-7
1272075;-6;-4;-7
1273076;-6;-1;-5
1274091;-3;-1;-5
1275076;-1;-1;-5
1276079;1;-1;-2
1277076;4;0;-2
1278078;4;0;0
1279080;1;3;0
1280077;1;6;0
1281078;1;6;-2
1282075;1;3;-2
1283076;1;6;-5
1284090;-1;6;-2
1285076;-3;8;2
1286078;-9;8;2
1287075;-11;6;2
1288077;-11;8;2
1289079;-11;8;5
1290075;-11;8;8
1291078;-14;6;10
1292079;-14;3;10
1293076;-11;3;8
1294094;-6;3;8
1295090;-3;3;5
1296076;-3;0;2
1297078;-1;-1;2
1298080;-1;0;0
1299077;1;0;0
1300078;4;6;-2
1301075;1;6;0
1302076;1;6;0
1303079;1;6;2
1304075;-1;6;2
1305091;-3;3;2
1306078;-3;0;2
1307075;-3;0;2
1308076;-6;0;2
1309079;-6;-1;2
1310075;-6;-1;0
1311078;-3;-4;-2
1312080;-1;-7;-2
1313078;-1;-4;-2
1314080;4;-4;-2
1315078;6;-1;-2
1316092;9;0;-2
1317078;12;3;-5
1318076;12;6;-5
1319078;12;6;-5
1320076;9;8;-2
1321078;9;8;0
1322076;9;8;2
1323078;9;6;5
1324076;6;3;5
1325078;4;3;5
1326093;1;3;5
1327093;-1;0;5
1328079;-3;0;5
1329077;-3;0;2
1330079;-6;0;0
1331076;-6;0;-2
1332077;-6;0;0
1333078;-6;0;0
1334080;-6;3;0
1335077;-6;0;0
