Timestamp;scop_exciting_gy;scop_exciting_signal
0;252;-517
1079;252;-515
2079;236;-513
3076;221;-509
4075;221;-506
5076;282;-506
6076;313;-510
7077;313;-513
8077;297;-514
9078;313;-516
10078;313;-519
11080;297;-521
12080;267;-520
13076;236;-518
14076;206;-514
15077;206;-509
16076;206;-506
17078;206;-502
18078;206;-498
19079;221;-495
20079;221;-493
21080;206;-489
22075;206;-485
23090;221;-483
24092;236;-483
25080;236;-482
26079;221;-481
27078;190;-478
28078;190;-474
29078;190;-472
30078;190;-471
31077;190;-469
32077;175;-467
33076;175;-464
34088;160;-463
35077;160;-461
36077;160;-461
37077;175;-462
38077;175;-465
39076;160;-468
40077;129;-470
41076;84;-473
42076;84;-477
43075;114;-487
44092;160;-503
45075;175;-524
46075;145;-549
47075;160;-582
48075;175;-623
49080;175;-666
50080;160;-699
51079;145;-729
52079;129;-756
53078;114;-780
54092;84;-800
55075;53;-818
56076;38;-834
57075;38;-848
58076;7;-858
59080;-38;-862
60075;-99;-861
61079;-144;-856
62080;-175;-849
63079;-175;-842
64091;-190;-835
65080;-236;-826
66080;-267;-813
67079;-297;-799
68080;-343;-783
69079;-358;-767
70079;-373;-752
71078;-404;-737
72079;-404;-724
73080;-419;-712
74075;-419;-702
75091;-419;-694
76076;-404;-689
77078;-389;-685
78077;-373;-683
79078;-343;-683
80078;-328;-685
81079;-297;-689
82079;-297;-693
83075;-282;-698
84075;-251;-705
85091;-205;-715
86075;-144;-729
87077;-114;-745
88077;-83;-762
89078;-68;-780
90077;-68;-796
91076;-83;-813
92080;-68;-829
93080;-53;-846
94079;-38;-864
95091;-53;-881
96079;-83;-893
97075;-83;-906
98080;-99;-918
99075;-144;-926
100079;-205;-930
101079;-236;-932
102078;-236;-933
103079;-221;-935
104078;-221;-937
105078;-236;-938
106089;-221;-940
107078;-221;-942
108078;-221;-944
109077;-221;-946
110077;-221;-948
111076;-236;-949
112076;-251;-948
113075;-267;-947
114075;-251;-946
115080;-236;-947
116088;-205;-949
117077;-190;-953
118077;-205;-955
119076;-236;-955
120076;-221;-955
121076;-190;-958
122076;-190;-962
123075;-221;-962
124075;-251;-961
125080;-251;-960
126088;-236;-960
127077;-221;-961
128078;-205;-963
129077;-190;-966
130077;-221;-967
131076;-221;-967
132076;-205;-968
133075;-175;-971
134076;-129;-977
135075;-114;-985
136075;-129;-990
137088;-160;-994
138077;-144;-997
139078;-129;-1002
140078;-114;-1008
141080;-99;-1015
142080;-99;-1021
143075;-114;-1026
144075;-129;-1029
145077;-160;-1031
146076;-160;-1032
147089;-160;-1034
148079;-175;-1035
149080;-175;-1035
150080;-190;-1036
151076;-205;-1034
152075;-205;-1033
153076;-175;-1034
154076;-129;-1038
155077;-129;-1043
156075;-144;-1046
157091;-160;-1047
158079;-160;-1048
159079;-160;-1048
160078;-129;-1050
161079;-114;-1053
162078;-114;-1054
163078;-99;-1055
164077;-83;-1057
165078;-99;-1058
166077;-99;-1057
167091;-99;-1056
168079;-83;-1055
169080;-68;-1052
170079;-53;-1049
171079;-38;-1044
172078;-38;-1038
173079;-68;-1028
174078;-114;-1015
175078;-129;-997
176077;-114;-979
177089;-114;-956
178078;-83;-932
179078;-53;-905
180077;-22;-879
181077;-7;-849
182076;23;-821
183076;38;-793
184076;68;-771
185076;114;-751
186075;129;-734
187092;129;-718
188075;129;-704
189075;129;-692
190080;129;-681
191075;114;-670
192079;114;-661
193080;114;-652
194079;145;-646
195079;175;-642
196078;206;-641
197092;252;-643
198075;282;-647
199076;313;-655
200075;313;-662
201075;297;-668
202080;297;-675
203075;313;-684
204076;328;-693
205077;343;-702
206076;374;-712
207090;374;-722
208079;358;-730
209075;343;-737
210075;328;-742
211076;297;-745
212076;297;-748
213077;313;-752
214077;328;-756
215078;328;-760
216078;328;-764
217093;313;-767
218077;282;-766
219078;236;-762
220078;206;-756
221078;221;-750
222076;236;-746
223076;221;-740
224080;190;-732
225075;145;-721
226079;145;-710
227092;160;-701
228080;175;-693
229075;190;-685
230079;206;-678
231079;221;-672
232078;206;-665
233079;175;-656
234078;160;-647
235078;175;-638
236077;190;-633
237092;175;-626
238075;160;-618
239076;175;-610
240075;190;-605
241075;190;-599
242075;175;-593
243075;206;-588
244080;252;-587
245075;282;-587
246079;282;-587
247092;282;-587
248075;297;-588
249076;313;-591
250075;328;-594
251075;313;-598
252080;313;-600
253080;313;-603
254079;282;-605
255079;221;-602
256079;190;-598
257091;206;-595
258079;252;-595
259080;236;-596
260079;190;-592
261079;129;-584
262078;99;-574
263078;84;-563
264078;99;-555
265078;114;-547
266077;129;-541
267089;145;-535
268079;145;-530
269079;129;-522
270075;129;-516
271075;160;-511
272076;206;-510
273076;236;-513
274077;236;-514
275076;236;-516
276078;236;-518
277078;252;-523
278090;252;-528
279080;236;-531
280075;221;-534
281077;236;-540
282076;221;-543
283077;175;-542
284077;190;-546
285078;221;-552
286078;236;-558
287078;206;-561
288092;190;-563
289075;190;-566
290080;221;-571
291075;221;-573
292079;190;-570
293079;160;-564
294078;145;-555
295079;160;-544
296078;190;-531
297079;206;-515
298091;221;-498
299075;221;-478
300075;221;-460
301075;221;-447
302079;190;-442
303080;175;-441
304079;160;-440
305079;129;-436
306078;114;-432
307079;84;-426
308078;84;-423
309091;68;-416
310075;84;-412
311080;99;-409
312075;114;-408
313079;114;-408
314080;129;-411
315079;160;-418
316079;190;-427
317080;190;-437
318075;206;-450
319119;236;-469
320076;236;-486
321075;221;-503
322076;206;-518
323075;221;-538
324075;252;-559
325080;267;-582
326080;252;-602
327080;252;-622
328075;267;-644
329122;282;-665
330079;236;-679
331078;175;-689
332079;129;-696
333078;114;-703
334079;114;-710
335079;99;-715
336075;84;-718
337076;53;-719
338077;23;-718
339242;-7;-716
340076;-53;-712
341077;-99;-705
342078;-114;-700
343077;-144;-693
344079;-144;-688
345079;-160;-683
346080;-160;-679
347075;-175;-674
348076;-190;-669
349076;-205;-664
350089;-221;-659
351078;-236;-653
352079;-236;-648
353077;-205;-646
354077;-175;-646
355075;-160;-646
356075;-144;-648
357075;-99;-655
358075;-68;-662
359091;-53;-670
360090;-68;-675
361078;-68;-682
362079;-53;-690
363078;-7;-703
364078;7;-714
365077;7;-726
366078;-7;-735
367078;7;-746
368078;7;-757
369077;7;-768
370089;23;-779
371078;68;-796
372078;84;-810
373077;84;-824
374077;53;-834
375076;7;-841
376077;-22;-845
377076;-38;-851
378076;-38;-856
379075;-53;-860
380089;-68;-863
381078;-53;-867
382078;-68;-868
383077;-114;-866
384078;-160;-860
385077;-160;-857
386077;-160;-854
387076;-175;-849
388076;-205;-843
389076;-205;-837
390090;-205;-832
391079;-205;-827
392079;-190;-824
393078;-190;-821
394078;-175;-820
395077;-175;-818
396078;-190;-816
397077;-160;-817
398077;-129;-820
399077;-129;-822
400078;-114;-827
401090;-114;-832
402079;-114;-836
403080;-99;-844
404080;-83;-853
405076;-99;-861
406076;-114;-867
407077;-114;-876
408077;-99;-887
409078;-83;-901
410078;-68;-916
411091;-53;-933
412075;-53;-950
413077;-53;-969
414076;-83;-985
415077;-83;-1004
416077;-68;-1024
417079;-68;-1046
418077;-99;-1064
419077;-129;-1081
420075;-129;-1099
421076;-160;-1115
422092;-190;-1128
423076;-205;-1144
424076;-190;-1160
425075;-190;-1179
426075;-190;-1199
427075;-205;-1218
428075;-221;-1229
429080;-251;-1228
430080;-282;-1220
431079;-282;-1209
432088;-297;-1193
433077;-312;-1172
434077;-343;-1149
435076;-343;-1127
436076;-343;-1107
437077;-343;-1085
438077;-358;-1064
439076;-373;-1042
440076;-404;-1019
441076;-404;-998
442091;-389;-980
443079;-373;-963
444080;-343;-951
445079;-312;-941
446079;-282;-934
447079;-251;-932
448079;-251;-930
449078;-221;-932
450078;-175;-939
451077;-160;-946
452078;-144;-953
453090;-160;-959
454078;-160;-966
455079;-114;-979
456078;-99;-991
457078;-99;-1003
458077;-99;-1015
459077;-53;-1032
460076;-22;-1049
461077;7;-1069
462076;23;-1088
463089;68;-1112
464078;84;-1133
465079;84;-1153
466078;68;-1170
467080;53;-1184
468075;23;-1193
469076;7;-1201
470076;-7;-1206
471077;-38;-1206
472077;-53;-1202
473092;-53;-1198
474076;-53;-1192
475077;-68;-1183
476077;-83;-1172
477078;-114;-1158
478078;-129;-1143
479080;-160;-1123
480080;-190;-1102
481075;-236;-1076
482075;-267;-1050
483076;-267;-1023
484089;-251;-999
485077;-236;-973
486076;-221;-951
487076;-205;-928
488076;-190;-907
489075;-190;-884
490075;-175;-864
491080;-160;-843
492075;-129;-826
493080;-83;-812
494088;-83;-797
495077;-68;-783
496077;-53;-771
497077;-7;-763
498077;23;-757
499076;38;-751
500076;84;-751
501075;114;-752
502075;160;-757
503080;221;-767
504089;221;-774
505077;206;-780
506078;236;-790
507077;282;-803
508078;282;-814
509077;282;-824
510077;297;-836
511076;328;-850
512076;328;-860
513075;313;-868
514089;313;-875
515079;313;-881
516078;328;-885
517079;343;-888
518078;297;-884
519078;252;-875
520077;221;-863
521078;206;-850
522077;190;-836
523077;190;-820
524100;175;-804
525079;145;-783
526079;99;-760
527080;38;-732
528079;7;-704
529079;23;-678
530079;53;-655
531080;68;-631
532075;84;-608
533076;84;-583
534151;99;-560
535077;99;-536
536077;84;-511
537079;84;-485
538079;99;-462
539075;160;-444
540080;206;-429
541076;236;-414
542076;282;-405
543077;343;-400
544089;374;-398
545090;374;-397
546080;374;-399
547076;389;-404
548076;450;-418
549075;526;-438
550079;542;-456
551078;542;-474
552077;511;-488
553077;496;-502
554076;481;-513
555088;481;-525
556077;496;-538
557077;526;-554
558076;542;-569
559077;542;-583
560076;542;-595
561076;526;-605
562075;526;-614
563075;511;-620
564080;496;-625
565092;450;-626
566075;419;-626
567076;404;-626
568075;374;-623
569075;343;-618
570080;297;-610
571075;267;-600
572080;221;-588
573075;190;-574
574079;145;-558
575079;129;-542
576089;129;-527
577078;114;-510
578078;99;-493
579077;99;-477
580077;114;-464
581076;145;-453
582076;145;-443
583075;129;-431
584076;114;-422
585075;99;-412
586075;114;-407
587093;129;-404
588076;145;-404
589076;175;-407
590075;206;-413
591076;236;-422
592075;236;-430
593075;236;-439
594080;267;-453
595080;297;-470
596080;313;-487
597088;297;-503
598078;328;-523
599079;358;-545
600079;358;-564
601075;313;-580
602080;297;-595
603076;297;-611
604076;297;-626
605077;297;-641
606076;282;-654
607093;267;-667
608077;252;-678
609078;236;-688
610078;206;-695
611079;145;-698
612079;114;-700
613075;114;-704
614075;99;-706
615079;68;-706
616078;23;-702
617092;-7;-698
618075;-22;-693
619076;-22;-689
620075;-38;-683
621076;-53;-676
622075;-38;-671
623075;-38;-666
624080;-53;-660
625080;-68;-652
626079;-83;-644
627092;-68;-639
628075;-68;-634
629075;-83;-626
630080;-114;-618
631075;-114;-611
632079;-83;-608
633079;-83;-605
634078;-83;-603
635079;-68;-604
636078;-68;-604
637092;-83;-604
638075;-99;-605
639076;-99;-607
640075;-83;-612
641075;-53;-621
642080;-22;-633
643075;-7;-646
644079;-7;-659
645079;7;-676
646078;7;-692
647089;7;-711
648078;7;-729
649078;-7;-749
650077;-7;-768
651078;-7;-789
652077;-7;-810
653077;-7;-831
654076;7;-853
655076;-7;-876
656075;-38;-896
657090;-99;-914
658079;-160;-928
659079;-175;-942
660078;-160;-958
661079;-160;-976
662079;-175;-992
663080;-175;-1010
664080;-221;-1026
665076;-251;-1041
666076;-251;-1057
667091;-267;-1073
668075;-297;-1086
669076;-343;-1098
670076;-358;-1107
671077;-373;-1116
672077;-373;-1125
673078;-389;-1134
674078;-404;-1140
675079;-419;-1146
676079;-419;-1151
677091;-419;-1157
678080;-434;-1161
679076;-434;-1165
680080;-434;-1169
681079;-434;-1173
682077;-434;-1176
683077;-404;-1181
684076;-389;-1187
685077;-358;-1195
686076;-358;-1203
687089;-358;-1212
688078;-358;-1221
689078;-358;-1230
690077;-358;-1239
691077;-358;-1247
692076;-373;-1255
693076;-389;-1262
694076;-389;-1269
695076;-343;-1278
696075;-328;-1289
697092;-312;-1301
698077;-328;-1311
699076;-358;-1318
700076;-419;-1321
701075;-434;-1324
702075;-419;-1328
703080;-373;-1335
704080;-373;-1341
705079;-373;-1346
706079;-404;-1348
707089;-434;-1345
708075;-434;-1340
709075;-419;-1335
710075;-419;-1330
711075;-419;-1323
712080;-434;-1316
713080;-419;-1308
714079;-419;-1300
715079;-450;-1290
716078;-511;-1277
717079;-526;-1261
718078;-511;-1248
719090;-465;-1238
720078;-419;-1231
721079;-419;-1224
722078;-419;-1217
723078;-404;-1211
724077;-373;-1209
725078;-312;-1209
726077;-251;-1214
727079;-251;-1219
728079;-251;-1222
729090;-236;-1225
730079;-221;-1230
731075;-205;-1235
732075;-205;-1241
733076;-190;-1247
734076;-175;-1253
735077;-144;-1260
736077;-129;-1267
737079;-114;-1274
738079;-114;-1278
739090;-129;-1280
740075;-144;-1278
741076;-129;-1275
742077;-129;-1271
743077;-144;-1263
744078;-160;-1252
745078;-190;-1235
746077;-190;-1216
747076;-190;-1194
748075;-205;-1172
749089;-205;-1147
750078;-175;-1124
751078;-160;-1102
752078;-160;-1079
753077;-175;-1053
754077;-175;-1027
755076;-175;-1000
756076;-160;-975
757077;-144;-950
758077;-129;-928
759093;-144;-904
760079;-129;-882
761078;-83;-863
762078;-38;-849
763077;-7;-837
764077;7;-827
765076;53;-818
766077;99;-815
767076;145;-815
768077;206;-818
769090;267;-826
770080;282;-835
771079;282;-845
772079;282;-854
773079;313;-867
774079;343;-881
775078;374;-896
776079;358;-906
777078;358;-906
778079;358;-898
779078;358;-888
780092;343;-876
781077;343;-862
782076;297;-848
783076;252;-830
784075;252;-813
785076;252;-797
786075;236;-781
787076;221;-763
788075;236;-748
789075;236;-732
790201;221;-716
791078;190;-698
792077;190;-680
793078;236;-665
794078;282;-655
795079;297;-646
796079;297;-635
797075;297;-624
798076;267;-611
799077;236;-595
800077;236;-580
801093;252;-566
802077;267;-554
803078;282;-543
804077;313;-534
805078;328;-525
806078;328;-518
807075;343;-511
808075;374;-507
809076;404;-506
810093;435;-506
811092;450;-508
812075;435;-510
813080;435;-511
814078;435;-513
815079;450;-515
816078;465;-519
817079;481;-524
818078;465;-529
819079;450;-531
820091;435;-533
821089;435;-534
822078;419;-534
823078;419;-534
824077;435;-534
825077;450;-536
826076;435;-537
827077;404;-535
828076;404;-533
829076;389;-530
830088;389;-526
831089;389;-523
832077;419;-521
833078;419;-519
834077;404;-516
835077;389;-512
836076;358;-506
837077;328;-498
838076;328;-491
839076;328;-484
840075;328;-479
841076;282;-470
842089;252;-458
843078;236;-445
844078;252;-436
845077;282;-428
846077;297;-423
847077;313;-418
848077;313;-413
849076;328;-409
850077;358;-407
851076;358;-406
852092;343;-403
853076;343;-402
854076;343;-402
855075;343;-403
856076;328;-403
857075;343;-405
858076;358;-409
859076;374;-415
860077;404;-423
861077;404;-432
862090;389;-441
863079;389;-451
864075;374;-460
865080;374;-469
866076;358;-477
867076;343;-484
868078;328;-489
869078;328;-496
870079;343;-504
871079;343;-512
872089;328;-519
873079;328;-525
874080;282;-527
875075;236;-526
876076;221;-523
877080;206;-521
878079;175;-516
879078;145;-509
880078;129;-501
881077;129;-493
882088;114;-486
883076;114;-480
884076;129;-476
885075;145;-476
886076;145;-477
887076;129;-478
888076;145;-480
889075;160;-485
890075;190;-494
891080;206;-507
892090;221;-523
893079;236;-542
894079;206;-562
895078;160;-581
896078;145;-600
897078;160;-622
898078;206;-646
899077;221;-674
900077;221;-699
901076;206;-723
902092;190;-744
903075;190;-764
904075;160;-780
905080;114;-793
906075;53;-800
907075;7;-802
908075;-38;-799
909080;-83;-790
910080;-129;-777
911079;-160;-759
912092;-175;-741
913075;-190;-720
914076;-205;-700
915075;-221;-681
916075;-236;-667
917075;-267;-658
918075;-282;-660
919080;-282;-669
920080;-267;-681
921079;-267;-696
922092;-251;-711
923076;-205;-730
924077;-160;-751
925077;-129;-775
926078;-144;-797
927079;-160;-817
928080;-144;-838
929080;-83;-864
930076;-38;-891
931075;-22;-921
932076;-38;-948
933091;-53;-974
934075;-53;-999
935076;-38;-1027
936076;-53;-1053
937077;-83;-1077
938077;-99;-1099
939078;-129;-1122
940078;-175;-1140
941079;-205;-1158
942078;-236;-1173
943090;-267;-1189
944078;-282;-1202
945078;-297;-1215
946077;-312;-1227
947077;-328;-1240
948076;-358;-1250
949077;-373;-1259
950076;-404;-1266
951076;-434;-1272
952075;-450;-1276
953076;-450;-1282
954089;-480;-1286
955078;-495;-1290
956078;-495;-1293
957078;-480;-1297
958078;-480;-1303
959077;-495;-1307
960078;-511;-1309
961077;-495;-1313
962077;-465;-1318
963076;-450;-1326
964091;-450;-1332
965079;-450;-1338
966080;-434;-1345
967080;-419;-1353
968075;-434;-1360
969080;-434;-1367
970075;-434;-1374
971079;-434;-1381
972079;-419;-1389
973078;-419;-1397
974089;-419;-1405
975078;-404;-1413
976078;-373;-1424
977078;-389;-1434
978078;-419;-1441
979077;-434;-1447
980077;-465;-1452
981076;-480;-1456
982077;-495;-1459
983076;-480;-1464
984076;-480;-1469
985092;-495;-1472
986076;-511;-1473
987077;-526;-1472
988076;-526;-1470
989077;-511;-1466
990077;-511;-1460
991078;-511;-1449
992078;-511;-1436
993079;-495;-1422
994079;-465;-1411
995080;-480;-1399
996093;-511;-1385
997078;-526;-1369
998079;-495;-1355
999078;-434;-1345
1000080;-434;-1337
1001080;-419;-1327
1002076;-404;-1319
1003075;-404;-1310
1004076;-389;-1301
1005077;-373;-1293
1006090;-343;-1285
1007080;-328;-1275
1008079;-297;-1266
1009078;-267;-1256
1010077;-267;-1241
1011076;-267;-1220
1012076;-236;-1198
1013075;-190;-1176
1014076;-175;-1153
1015075;-160;-1127
1016091;-144;-1101
1017080;-144;-1070
1018080;-129;-1036
1019079;-129;-1000
1020079;-160;-964
1021078;-160;-925
1022078;-129;-890
1023077;-99;-855
1024078;-68;-826
1025077;-22;-799
1026077;7;-780
1027090;38;-767
1028079;53;-762
1029079;84;-766
1030078;145;-783
1031079;206;-812
1032078;236;-844
1033078;236;-877
1034077;252;-911
1035078;267;-949
1036077;328;-988
1037089;374;-1029
1038077;389;-1065
1039078;374;-1097
1040077;358;-1117
1041077;328;-1119
1042076;282;-1099
1043076;267;-1076
1044076;236;-1056
1045076;190;-1034
1046075;129;-1008
1047089;99;-982
1048078;114;-960
1049078;129;-938
1050077;99;-913
1051078;68;-885
1052077;68;-860
1053077;84;-835
1054076;84;-811
1055077;68;-784
1056077;68;-759
1057093;99;-736
1058077;129;-716
1059078;160;-696
1060078;190;-679
1061079;190;-659
1062079;190;-641
1063080;206;-623
1064075;221;-606
1065076;252;-591
1066076;282;-579
1067092;313;-567
1068077;328;-555
1069077;328;-543
1070078;343;-533
1071078;374;-524
1072079;404;-518
1073078;435;-514
1074078;450;-511
1075076;450;-508
1076076;435;-506
1077076;419;-504
1078092;419;-504
1079076;435;-507
1080076;450;-510
1081076;511;-520
1082075;526;-527
1083076;496;-530
1084080;465;-532
1085075;465;-537
1086079;481;-544
1087075;481;-550
1088091;450;-552
1089075;435;-553
1090080;419;-553
1091075;419;-555
1092079;419;-556
1093079;419;-556
1094078;435;-558
1095079;435;-559
1096078;435;-559
1097079;419;-558
1098090;404;-555
1099079;389;-552
1100079;389;-549
1101080;404;-548
1102079;404;-547
1103079;389;-543
1104079;389;-540
1105079;374;-536
1106078;358;-531
1107079;343;-526
1108089;313;-518
1109078;297;-511
1110078;297;-504
1111078;313;-499
1112077;313;-493
1113077;297;-485
1114076;282;-477
1115076;282;-470
1116075;313;-466
1117076;328;-461
1118088;313;-454
1119078;282;-444
1120078;282;-436
1121079;297;-430
1122079;297;-424
1123080;297;-418
1124080;282;-411
1125076;297;-408
1126076;297;-404
1127077;267;-398
1128092;252;-391
1129090;282;-389
1130079;328;-389
1131075;374;-393
1132075;374;-395
1133076;358;-396
1134076;358;-400
1135077;374;-406
1136077;374;-413
1137079;358;-419
1138079;343;-424
1139170;343;-434
1140078;358;-446
1141076;313;-454
1142077;267;-460
1143076;236;-466
1144076;236;-474
1145075;236;-484
1146076;236;-495
1147075;221;-505
1148076;221;-517
1149080;221;-531
1150092;221;-546
1151076;221;-562
1152075;221;-578
1153076;236;-596
1154075;252;-614
1155075;236;-631
1156080;190;-644
1157075;145;-655
1158080;145;-669
1159080;175;-687
1160090;175;-704
1161080;145;-718
1162079;129;-732
1163079;160;-752
1164078;160;-769
1165079;99;-781
1166078;68;-793
1167079;53;-807
1168078;7;-817
1169079;-53;-822
1170095;-99;-824
1171089;-129;-824
1172078;-129;-825
1173078;-129;-824
1174077;-114;-824
1175077;-114;-821
1176076;-144;-814
1177077;-175;-806
1178076;-205;-796
1179077;-221;-787
1180089;-221;-781
1181078;-205;-777
1182078;-190;-777
1183078;-175;-782
1184077;-175;-791
1185078;-175;-806
1186077;-144;-827
1187079;-129;-849
1188079;-129;-871
1189075;-144;-893
1190075;-160;-913
1191093;-160;-935
1192077;-144;-957
1193078;-144;-979
1194078;-144;-1001
1195079;-160;-1021
1196079;-175;-1040
1197076;-205;-1056
1198076;-205;-1073
1199077;-190;-1093
1200164;-175;-1112
1201079;-175;-1131
1202080;-175;-1150
1203075;-190;-1168
1204075;-205;-1184
1205080;-221;-1201
1206078;-221;-1219
1207079;-221;-1236
1208078;-221;-1253
1209078;-251;-1267
1210163;-297;-1276
1211077;-328;-1285
1212076;-328;-1295
1213077;-328;-1304
1214076;-358;-1307
1215076;-389;-1305
1216075;-404;-1300
1217076;-434;-1294
1218075;-450;-1291
1219075;-450;-1293
1220080;-450;-1296
1221090;-465;-1299
1222078;-495;-1300
1223079;-495;-1305
1224078;-465;-1312
1225078;-480;-1316
1226077;-511;-1317
1227078;-541;-1316
1228077;-541;-1316
1229077;-557;-1314
1230076;-557;-1312
1231090;-526;-1314
1232078;-495;-1318
1233079;-465;-1324
1234078;-450;-1330
1235078;-419;-1340
1236077;-419;-1348
1237078;-404;-1357
1238077;-404;-1366
1239078;-389;-1376
1240077;-358;-1388
1241088;-358;-1398
1242077;-358;-1407
1243077;-373;-1415
1244076;-389;-1420
1245076;-358;-1429
1246075;-328;-1439
1247077;-328;-1446
1248076;-343;-1449
1249076;-343;-1450
1250075;-343;-1449
1251093;-343;-1444
1252077;-358;-1433
1253078;-389;-1415
1254078;-419;-1394
1255079;-434;-1370
1256079;-434;-1346
1257075;-434;-1318
1258076;-434;-1290
1259077;-434;-1259
1260076;-434;-1228
1261093;-434;-1195
1262077;-419;-1164
1263078;-404;-1133
1264078;-389;-1105
1265079;-343;-1078
1266079;-312;-1055
1267075;-297;-1034
1268075;-297;-1016
1269076;-312;-1000
1270075;-267;-998
1271091;-175;-1007
1272079;-114;-1021
1273079;-99;-1035
1274078;-68;-1053
1275078;-22;-1076
1276078;23;-1101
1277078;53;-1130
1278078;84;-1161
1279078;99;-1194
1280077;99;-1225
1281091;99;-1258
1282079;99;-1288
1283079;114;-1320
1284078;129;-1348
1285079;145;-1367
1286078;160;-1349
1287079;129;-1310
1288078;84;-1280
1289078;38;-1249
1290077;-22;-1216
1291090;-53;-1183
1292079;-53;-1152
1293079;-99;-1115
1294078;-129;-1080
1295078;-144;-1043
1296077;-144;-1008
1297078;-144;-971
1298077;-160;-935
1299077;-175;-896
1300076;-160;-861
1301091;-144;-825
1302079;-99;-795
1303080;-53;-766
1304079;-38;-737
1305079;-22;-708
1306078;-7;-680
1307079;38;-656
1308078;68;-633
1309078;114;-614
1310077;145;-598
1311088;175;-587
1312078;206;-580
1313077;252;-583
1314077;328;-607
1315077;374;-653
1316077;404;-702
1317077;435;-754
1318078;481;-807
1319078;526;-864
1320079;618;-926
1321091;633;-987
1322076;603;-1040
1323076;572;-1085
1324077;542;-1090
1325077;526;-1074
1326078;496;-1067
1327078;481;-1062
1328079;435;-1053
1329080;404;-1044
1330075;358;-1032
1331090;313;-1017
1332075;236;-997
1333076;190;-975
1334077;145;-952
1335076;99;-926
1336076;68;-900
1337080;53;-874
1338080;23;-845
1339079;-22;-813
1340079;-53;-781
1341079;-68;-748
1342091;-83;-717
1343075;-53;-688
1344080;-22;-662
1345075;-22;-634
1346079;-7;-609
1347075;-7;-584
1348080;-7;-560
1349075;7;-538
1350079;38;-520
1351079;84;-507
1352095;114;-498
1353093;175;-494
1354076;236;-497
1355076;297;-506
1356075;358;-521
1357076;404;-540
1358075;435;-561
1359075;465;-586
1360075;496;-612
1361075;526;-642
1362079;557;-671
1363079;587;-703
1364092;603;-733
1365076;587;-759
1366076;557;-780
1367076;526;-797
1368076;511;-811
1369075;511;-824
1370075;481;-829
1371080;450;-830
1372075;389;-823
1373080;343;-815
1374088;313;-805
1375077;282;-792
1376077;236;-776
1377077;175;-755
1378076;129;-733
1379077;99;-709
1380076;84;-686
1381076;84;-663
1382076;53;-637
1383077;-7;-606
1384092;-38;-577
1385078;-53;-546
1386077;-68;-516
1387079;-53;-489
1388079;-38;-464
1389075;-7;-441
1390080;7;-421
1391076;23;-401
1392075;38;-384
1393076;68;-370
1394173;99;-360
1395078;99;-351
1396078;114;-348
1397079;145;-351
1398079;221;-366
1399075;297;-390
1400075;343;-420
1401075;419;-460
1402078;481;-502
1403078;526;-548
1404077;526;-591
1405088;511;-634
1406077;496;-675
1407078;511;-717
1408077;496;-755
1409077;465;-792
1410076;435;-822
1411076;389;-850
1412075;343;-873
1413076;313;-893
1414075;267;-904
1415149;236;-910
1416079;221;-909
1417079;206;-903
1418080;175;-892
1419079;114;-874
1420079;38;-851
1421078;-7;-823
1422078;-83;-791
1423078;-144;-753
1424078;-190;-715
1425148;-190;-675
1426078;-205;-637
1427078;-205;-597
1428078;-190;-559
1429077;-160;-522
1430077;-129;-487
1431076;-114;-452
1432077;-114;-419
1433076;-68;-387
1434076;-22;-361
1435092;-7;-356
1436091;7;-401
1437080;23;-437
1438080;23;-466
1439079;53;-498
1440079;99;-532
1441078;129;-568
1442078;175;-606
1443077;221;-648
1444078;221;-688
1445077;221;-728
1446092;252;-769
1447076;282;-813
1448077;282;-855
1449077;282;-898
1450078;282;-938
1451078;267;-979
1452079;236;-1018
1453079;190;-1054
1454075;160;-1087
1455075;99;-1115
1456076;38;-1132
1457092;-22;-1127
1458076;-53;-1090
1459077;-99;-1045
1460077;-129;-1007
1461078;-175;-966
1462078;-221;-926
1463079;-251;-882
1464079;-267;-839
1465080;-312;-793
1466080;-343;-746
1467093;-358;-697
1468076;-358;-651
1469075;-343;-605
1470080;-297;-566
1471080;-251;-544
1472079;-236;-577
1473079;-221;-608
1474078;-175;-629
1475078;-114;-654
1476077;-38;-682
1477090;53;-716
1478079;99;-753
1479079;114;-789
1480078;114;-823
1481078;145;-860
1482077;175;-899
1483078;175;-938
1484077;175;-975
1485077;175;-1013
1486076;160;-1049
1487092;145;-1085
1488076;129;-1119
1489076;114;-1152
1490075;114;-1184
1491075;84;-1216
1492080;38;-1242
1493080;-7;-1266
1494079;-53;-1285
1495079;-114;-1300
1496078;-175;-1310
1497092;-221;-1315
1498076;-267;-1312
1499076;-312;-1299
1500075;-328;-1280
1501075;-343;-1257
1502080;-358;-1231
1503080;-373;-1203
1504079;-373;-1174
1505079;-358;-1145
1506078;-343;-1115
1507089;-343;-1083
1508078;-343;-1050
1509078;-358;-1015
1510077;-373;-980
1511077;-358;-943
1512076;-343;-909
1513077;-312;-877
1514077;-282;-847
1515078;-267;-818
1516078;-236;-793
1517091;-221;-769
1518075;-190;-749
1519076;-129;-735
1520076;-99;-728
1521077;-68;-729
1522078;-38;-740
1523079;7;-760
1524079;68;-786
1525080;129;-817
1526075;175;-852
1527091;175;-889
1528075;175;-924
1529076;190;-963
1530076;221;-1004
1531077;236;-1046
1532076;236;-1087
1533075;236;-1129
1534079;236;-1170
