Timestamp;scop_exciting_gy;scop_exciting_signal
749076;22;0
750089;22;0
751077;22;0
752075;22;0
753075;22;0
754080;22;0
755079;22;0
756078;22;0
757077;22;0
758075;22;0
759075;22;0
760093;22;0
761107;22;0
762079;22;0
763078;22;0
764078;22;0
765076;22;0
766076;22;0
767079;21;0
768078;21;0
769077;22;0
770076;22;0
771092;22;0
772080;22;0
773079;22;0
774079;22;0
775079;22;0
776078;23;0
777078;23;0
778078;23;0
779078;24;0
780077;24;0
781092;24;0
782075;24;0
783076;24;0
784075;24;0
785076;24;0
786075;24;0
787075;24;0
788079;24;0
789079;24;0
790079;24;0
791090;24;0
792078;24;0
793076;23;0
794075;23;0
795079;22;0
796077;22;0
797077;21;0
798075;21;0
799080;21;0
800078;21;0
801089;21;0
802077;21;0
803077;21;0
804075;21;0
805075;22;0
806078;22;0
807078;22;0
808076;23;0
809076;23;0
810079;24;0
811091;24;0
812079;25;0
813078;25;0
814078;26;0
815077;26;0
816075;26;0
817075;26;0
818079;26;0
819078;26;0
820076;25;0
821090;25;0
822078;25;0
823078;24;0
824077;24;0
825076;24;0
826075;23;0
827080;23;0
828078;22;0
829077;22;0
830076;21;0
831093;21;0
832076;20;0
833075;20;0
834079;19;0
835079;19;0
836077;19;0
837076;18;0
838075;18;0
839080;17;0
840079;17;0
841090;17;0
842079;16;0
843079;16;0
844079;16;0
845079;16;0
846078;16;0
847079;15;0
848078;15;0
849078;15;0
850077;15;0
851091;15;0
852079;15;0
853080;15;0
854080;15;0
855080;15;0
856079;15;0
857079;15;0
858078;15;0
859076;15;0
860079;15;0
861089;15;0
862077;14;0
863077;14;0
864076;14;0
865075;14;0
866079;14;0
867079;14;0
868077;14;0
869076;13;0
870075;13;0
871089;13;0
872077;13;0
873076;13;0
874076;13;0
875079;13;0
876079;12;0
877077;12;0
878077;12;0
879075;12;0
880079;12;0
881093;11;0
882076;11;0
883080;11;0
884080;11;0
885078;11;0
886077;11;0
887076;11;0
888075;11;0
889079;11;0
890078;11;0
891077;11;0
892088;11;0
893077;11;0
894076;11;0
895076;11;0
896079;11;0
897079;11;0
898077;11;0
899077;12;0
900075;12;0
901079;12;0
902137;12;0
903078;12;0
904077;13;0
905077;13;0
906076;13;0
907076;13;0
908075;13;0
909075;13;0
910079;13;0
911079;13;0
912078;13;0
913089;12;0
914078;12;0
915079;12;0
916078;12;0
917078;12;0
918078;12;0
919078;11;0
920077;11;0
921077;11;0
922076;11;0
923089;11;0
924077;11;0
925075;11;0
926078;11;0
927077;11;0
928076;11;0
929075;10;0
930079;10;0
931078;10;0
932076;10;0
933076;10;0
934089;10;0
935076;10;0
936076;10;0
937080;10;0
938079;10;0
939077;10;0
940077;10;0
941075;10;0
942080;10;0
943078;10;0
944089;10;0
945077;10;0
946076;11;0
947080;11;0
948079;11;0
949077;11;0
950077;11;0
951075;11;0
952075;11;0
953078;12;0
954079;12;0
955092;12;0
956079;12;0
957079;12;0
958077;12;0
959076;12;0
960075;12;0
961080;13;0
962078;13;0
963077;13;0
964077;13;0
965092;13;0
966076;13;0
967080;13;0
968079;13;0
969077;13;0
970077;14;0
971076;14;0
972076;14;0
973075;14;0
974076;15;0
975092;15;0
976075;15;0
977076;15;0
978075;15;0
979075;15;0
980080;16;0
981080;16;0
982079;16;0
983079;16;0
984079;17;0
985080;17;0
986091;17;0
987079;17;0
988080;18;0
989078;18;0
990077;18;0
991080;18;0
992078;18;0
993077;19;0
994077;19;0
995075;19;0
996089;19;0
997076;18;0
998076;18;0
999079;18;0
1000079;18;0
1001077;18;0
1002077;18;0
1003075;18;0
1004075;18;0
1005078;18;0
1006088;18;0
1007076;18;0
1008075;17;0
1009079;17;0
1010078;17;0
1011077;17;0
1012076;17;0
1013079;17;0
1014080;17;0
1015078;17;0
1016093;17;0
1017075;17;0
1018075;18;0
1019078;18;0
1020078;18;0
1021076;18;0
1022076;18;0
1023079;18;0
1024080;19;0
1025078;19;0
1026077;19;0
1027091;19;0
1028080;20;0
1029079;20;0
1030077;20;0
1031076;20;0
1032075;21;0
1033080;21;0
1034078;21;0
1035078;21;0
1036077;21;0
1037090;22;0
1038079;22;0
1039079;22;0
1040078;22;0
1041078;22;0
1042077;22;0
1043078;22;0
1044077;22;0
1045078;22;0
1046077;22;0
1047089;22;0
1048078;22;0
1049078;22;0
1050077;22;0
1051077;22;0
1052076;22;0
1053077;22;0
1054077;21;0
1055076;21;0
1056079;20;0
1057088;20;0
1058077;20;0
1059076;19;0
1060075;19;0
1061079;18;0
1062078;18;0
1063077;17;0
1064076;17;0
1065080;16;0
1066080;16;0
1067088;15;0
1068077;15;0
1069076;15;0
1070075;14;0
1071079;14;0
1072078;14;0
1073077;14;0
1074077;13;0
1075075;13;0
1076075;13;0
1077090;13;0
1078078;13;0
1079077;13;0
1080076;13;0
1081080;12;0
1082079;12;0
1083078;12;0
1084078;12;0
1085076;12;0
1086076;12;0
1087120;12;0
1088076;11;0
1089075;11;0
1090075;11;0
1091078;11;0
1092078;11;0
1093076;11;0
1094077;11;0
1095075;11;0
1096079;10;0
1097092;10;0
1098089;10;0
1099076;10;0
1100076;10;0
1101080;9;0
1102080;9;0
1103079;9;0
1104080;9;0
1105079;9;0
1106079;9;0
1107078;8;0
1108092;8;0
1109076;8;0
1110076;8;0
1111075;8;0
1112076;8;0
1113080;8;0
1114075;8;0
1115080;7;0
1116080;7;0
1117079;7;0
1118088;7;0
1119077;7;0
1120076;7;0
1121080;7;0
1122078;7;0
1123076;6;0
1124075;6;0
1125079;6;0
1126079;6;0
1127077;6;0
1128092;6;0
1129079;6;0
1130079;6;0
1131077;6;0
1132076;6;0
1133075;6;0
1134075;6;0
1135079;6;0
1136078;6;0
1137076;5;0
1138092;5;0
1139080;5;0
1140079;5;0
1141078;5;0
1142077;5;0
1143075;4;0
1144076;4;0
1145079;4;0
1146079;4;0
1147077;4;0
1148091;4;0
1149079;4;0
1150078;4;0
1151077;4;0
1152076;4;0
1153080;4;0
1154080;4;0
1155078;5;0
1156077;5;0
1157075;5;0
1158089;6;0
1159077;6;0
1160077;6;0
1161075;6;0
1162075;7;0
1163079;7;0
1164078;7;0
1165077;7;0
1166076;7;0
1167075;8;0
1168089;8;0
1169078;8;0
1170079;8;0
1171075;8;0
1172080;9;0
1173075;9;0
1174075;9;0
1175075;9;0
1176079;9;0
1177080;9;0
1178090;9;0
1179079;9;0
1180079;9;0
1181078;9;0
1182079;9;0
1183078;8;0
1184079;8;0
1185078;8;0
1186077;8;0
1187080;8;0
1188088;8;0
1189076;8;0
1190076;9;0
1191079;9;0
1192079;9;0
1193077;9;0
1194077;9;0
1195076;9;0
1196075;9;0
1197079;10;0
1198093;10;0
1199075;10;0
1200080;10;0
1201078;10;0
1202077;10;0
1203076;11;0
1204076;11;0
1205079;11;0
1206078;11;0
1207077;11;0
1208093;11;0
1209075;11;0
1210080;11;0
1211078;12;0
1212077;12;0
1213076;12;0
1214076;12;0
1215079;12;0
1216079;12;0
1217077;12;0
1218089;12;0
1219076;12;0
1220076;11;0
1221079;11;0
1222079;11;0
1223077;11;0
1224077;11;0
1225076;11;0
1226076;11;0
1227079;11;0
1228088;11;0
1229076;10;0
1230075;10;0
1231079;10;0
1232078;10;0
1233077;10;0
1234078;10;0
1235077;10;0
1236077;10;0
1237076;10;0
1238092;10;0
1239075;10;0
1240076;10;0
1241075;11;0
1242075;11;0
1243079;11;0
1244080;11;0
1245079;11;0
1246079;12;0
1247078;12;0
1248090;12;0
1249079;12;0
1250079;12;0
1251079;13;0
1252076;13;0
1253075;13;0
1254079;13;0
1255078;13;0
1256076;13;0
1257076;13;0
1258079;13;0
1259091;13;0
1260075;13;0
1261079;13;0
1262078;13;0
1263077;13;0
1264076;12;0
1265080;12;0
1266079;12;0
1267078;12;0
1268077;12;0
1269104;11;0
1270076;11;0
1271075;11;0
1272080;10;0
1273078;10;0
1274078;10;0
1275077;10;0
1276076;10;0
1277080;9;0
1278079;9;0
1279228;9;0
1280077;9;0
1281075;9;0
1282075;10;0
1283079;10;0
1284079;10;0
1285077;10;0
1286076;10;0
1287075;11;0
1288079;11;0
1289078;11;0
1290093;11;0
1291075;12;0
1292080;12;0
1293078;13;0
1294078;13;0
1295076;13;0
1296076;14;0
1297079;15;0
1298079;15;0
1299078;16;0
1300093;16;0
1301076;16;0
1302077;17;0
1303076;17;0
1304077;18;0
1305076;18;0
1306076;18;0
1307075;18;0
1308076;18;0
1309075;19;0
1310092;19;0
1311075;19;0
1312076;19;0
1313075;19;0
1314076;18;0
1315080;18;0
1316075;18;0
1317078;18;0
1318077;18;0
1319080;18;0
1320092;17;0
1321079;17;0
1322078;17;0
1323077;17;0
1324076;17;0
1325080;17;0
1326079;17;0
1327078;17;0
1328077;18;0
1329075;18;0
1330091;18;0
1331079;18;0
1332078;19;0
1333076;19;0
1334076;20;0
1335080;20;0
1336080;21;0
1337078;21;0
1338077;22;0
1339076;22;0
1340090;23;0
1341078;23;0
1342077;24;0
1343075;24;0
1344075;25;0
1345079;25;0
1346078;26;0
1347077;26;0
1348076;26;0
1349079;25;0
1350089;25;0
1351077;24;0
1352076;23;0
1353080;23;0
1354079;22;0
1355078;21;0
1356078;20;0
1357076;19;0
1358075;18;0
1359079;18;0
1360089;17;0
1361077;16;0
1362077;16;0
1363075;16;0
1364076;15;0
1365075;15;0
1366075;16;0
1367080;16;0
1368080;16;0
1369079;17;0
1370093;17;0
1371076;18;0
1372076;19;0
1373076;20;0
1374077;20;0
1375079;21;0
1376078;22;0
1377079;23;0
1378078;23;0
1379078;24;0
1380089;24;0
1381078;25;0
1382079;25;0
1383076;25;0
1384075;25;0
1385078;25;0
1386077;24;0
1387075;24;0
1388075;23;0
1389079;23;0
1390088;22;0
1391076;21;0
1392076;21;0
1393079;20;0
1394079;19;0
1395077;19;0
1396077;18;0
1397075;18;0
1398080;17;0
1399078;16;0
1400077;16;0
1401088;16;0
1402076;15;0
1403075;15;0
1404079;15;0
1405079;15;0
1406077;16;0
1407076;16;0
1408075;16;0
1409080;17;0
1410078;18;0
1411092;18;0
1412080;19;0
1413079;19;0
1414079;20;0
1415078;20;0
1416076;21;0
1417075;21;0
1418079;21;0
1419079;21;0
1420077;21;0
1421088;21;0
1422076;21;0
1423076;21;0
1424080;21;0
1425079;20;0
1426078;20;0
1427077;20;0
1428076;19;0
1429076;19;0
1430080;18;0
1431091;18;0
1432080;18;0
1433075;17;0
1434080;17;0
1435080;16;0
1436079;16;0
1437079;15;0
1438078;15;0
1439078;14;0
1440078;14;0
1441092;14;0
1442076;14;0
1443076;14;0
1444077;13;0
1445076;13;0
1446076;13;0
1447075;14;0
1448080;14;0
1449077;14;0
1450076;14;0
1451092;14;0
1452076;14;0
1453079;14;0
1454080;15;0
1455078;15;0
1456077;15;0
1457075;15;0
1458075;15;0
1459079;15;0
1460078;16;0
1461091;16;0
1462075;16;0
1463078;16;0
1464079;16;0
1465077;16;0
1466077;16;0
1467075;16;0
1468080;15;0
1469078;15;0
1470077;15;0
1471075;15;0
1472093;15;0
1473075;14;0
1474075;14;0
1475079;14;0
1476078;13;0
1477076;13;0
1478076;13;0
1479079;13;0
1480079;12;0
1481077;12;0
1482111;12;0
1483078;12;0
1484077;12;0
1485076;12;0
1486075;12;0
1487079;12;0
1488078;12;0
1489078;12;0
1490076;12;0
1491075;12;0
1492089;12;0
1493079;12;0
1494079;12;0
1495079;13;0
1496078;13;0
1497078;13;0
1498077;13;0
1499078;13;0
1500077;13;0
1501077;13;0
1502085;13;0
1503090;13;0
1504080;13;0
1505075;13;0
1506079;13;0
1507079;13;0
1508078;13;0
1509079;12;0
1510078;12;0
1511078;12;0
1512078;13;0
1513091;13;0
1514078;13;0
1515077;12;0
1516080;12;0
1517079;12;0
1518078;12;0
1519077;12;0
1520076;12;0
1521075;12;0
1522079;12;0
1523090;12;0
1524078;11;0
1525078;11;0
1526076;11;0
1527075;11;0
1528079;11;0
1529079;10;0
1530077;10;0
1531077;10;0
1532075;10;0
1533092;11;0
1534075;11;0
1535080;11;0
1536078;12;0
1537077;12;0
1538076;12;0
1539075;13;0
1540079;14;0
1541078;14;0
1542076;15;0
1543089;15;0
1544078;16;0
1545077;16;0
1546075;17;0
1547075;17;0
1548079;18;0
1549078;18;0
1550076;18;0
1551076;19;0
1552079;19;0
1553088;20;0
1554077;20;0
1555076;20;0
1556080;21;0
1557079;21;0
1558078;21;0
1559077;21;0
1560076;21;0
1561076;21;0
1562076;21;0
1563089;20;0
1564078;19;0
1565078;18;0
1566077;18;0
1567078;17;0
1568077;16;0
1569077;15;0
1570076;14;0
1571076;13;0
1572075;12;0
1573075;12;0
1574093;11;0
1575076;11;0
1576076;12;0
1577076;12;0
1578076;13;0
1579079;13;0
1580078;13;0
1581080;14;0
1582078;15;0
1583078;15;0
1584091;16;0
1585079;16;0
1586078;17;0
1587076;18;0
1588075;19;0
1589079;19;0
1590079;20;0
1591077;21;0
1592077;21;0
1593075;22;0
1594080;22;0
1595091;23;0
1596079;24;0
1597078;24;0
1598076;25;0
1599075;25;0
1600079;26;0
1601078;26;0
1602077;27;0
1603076;27;0
1604080;27;0
1605093;28;0
1606076;28;0
1607075;28;0
1608080;28;0
1609078;28;0
1610077;28;0
1611076;28;0
1612075;27;0
1613079;26;0
1614079;25;0
1615091;24;0
1616080;23;0
1617078;22;0
1618077;21;0
1619075;20;0
1620075;19;0
1621079;19;0
1622078;18;0
1623076;18;0
1624076;17;0
1625091;17;0
1626075;17;0
1627079;17;0
1628080;18;0
1629079;18;0
1630079;19;0
1631078;20;0
1632078;21;0
1633077;22;0
1634079;23;0
1635078;24;0
1636090;25;0
1637080;26;0
1638079;27;0
1639080;28;0
1640079;29;0
1641079;29;0
1642078;30;0
1643078;30;0
1644078;30;0
1645076;30;0
1646194;30;0
1647075;30;0
1648079;29;0
1649078;29;0
1650077;28;0
1651076;27;0
1652079;27;0
1653079;26;0
1654078;25;0
1655077;24;0
1656076;23;0
1657092;23;0
1658080;22;0
1659079;21;0
1660077;20;0
1661077;20;0
1662075;19;0
1663075;18;0
1664079;18;0
1665079;17;0
1666077;16;0
1667088;16;0
1668076;16;0
1669075;15;0
1670079;15;0
1671078;15;0
1672077;15;0
1673076;15;0
1674075;15;0
1675080;16;0
1676078;16;0
1677091;17;0
1678079;17;0
1679078;18;0
1680077;18;0
1681076;19;0
1682080;19;0
1683079;20;0
1684078;20;0
1685077;20;0
1686076;21;0
1687089;21;0
1688077;21;0
1689076;21;0
1690080;21;0
1691079;21;0
1692078;21;0
1693078;21;0
1694078;21;0
1695078;20;0
1696078;20;0
1697090;20;0
1698080;19;0
1699079;19;0
1700079;19;0
1701078;18;0
1702078;18;0
1703077;18;0
1704078;17;0
1705077;17;0
1706077;17;0
1707088;16;0
1708077;16;0
1709077;16;0
1710075;16;0
1711079;16;0
1712077;15;0
1713076;15;0
1714080;15;0
1715079;15;0
1716078;15;0
1717092;15;0
1718079;15;0
1719079;15;0
1720077;15;0
1721076;15;0
1722075;15;0
1723080;15;0
1724078;15;0
1725078;15;0
1726076;15;0
1727092;15;0
1728075;15;0
1729080;14;0
1730078;14;0
1731078;14;0
1732076;14;0
1733075;14;0
1734075;14;0
1735080;14;0
1736078;14;0
1737077;14;0
1738090;14;0
1739079;14;0
1740078;14;0
1741077;14;0
1742075;14;0
1743075;14;0
1744079;13;0
1745078;13;0
1746077;13;0
1747076;13;0
1748080;13;0
1749090;13;0
1750078;13;0
1751078;13;0
1752076;13;0
1753075;13;0
1754079;13;0
1755079;12;0
1756077;12;0
1757077;12;0
1758076;12;0
1759090;12;0
1760079;12;0
1761079;12;0
1762078;13;0
1763079;13;0
1764078;13;0
1765078;13;0
1766078;13;0
1767078;13;0
1768077;13;0
1769078;13;0
1770089;13;0
1771078;13;0
1772078;14;0
1773077;14;0
1774078;14;0
1775077;14;0
1776076;14;0
1777079;15;0
1778077;15;0
1779075;15;0
1780093;15;0
1781075;15;0
1782080;16;0
1783078;16;0
1784078;16;0
1785076;16;0
1786075;16;0
1787080;16;0
1788078;16;0
1789077;16;0
1790091;16;0
1791079;16;0
1792078;17;0
1793076;17;0
1794076;17;0
1795080;17;0
1796079;17;0
1797078;17;0
1798077;17;0
1799075;18;0
1800089;18;0
1801077;18;0
1802076;18;0
1803080;19;0
1804079;19;0
1805078;19;0
1806078;20;0
1807076;20;0
1808075;20;0
1809079;20;0
1810078;21;0
1811090;21;0
1812078;21;0
1813077;22;0
1814077;22;0
1815076;23;0
1816075;23;0
1817080;23;0
1818078;24;0
1819077;24;0
1820076;24;0
1821090;25;0
1822078;25;0
1823079;25;0
1824078;26;0
1825079;26;0
1826078;26;0
1827078;26;0
1828078;27;0
1829078;27;0
1830077;27;0
1831092;27;0
1832075;27;0
1833076;27;0
1834075;27;0
1835075;27;0
1836080;27;0
1837080;28;0
1838079;28;0
1839079;28;0
1840078;28;0
1841078;28;0
1842092;28;0
1843079;29;0
1844079;29;0
1845077;29;0
1846077;30;0
1847075;30;0
1848080;30;0
1849078;30;0
1850077;30;0
1851075;31;0
1852089;31;0
1853077;31;0
1854077;31;0
1855075;31;0
1856075;32;0
1857078;32;0
1858078;32;0
1859076;32;0
1860075;32;0
1861079;32;0
1862088;32;0
1863076;32;0
1864076;32;0
1865080;32;0
1866079;31;0
1867078;30;0
