Timestamp;scop_exciting_gy;scop_exciting_signal
1564079;10104;9998
1565076;9844;9998
1566076;9631;9998
1567078;9539;9998
1568088;9524;9998
1569079;9448;9998
1570075;9249;9998
1571076;9127;9998
1572078;9112;9998
1573078;9203;9998
1574075;9158;9998
1575077;9066;9998
1576080;9096;9998
1577076;9188;9998
1578089;9234;9998
1579078;9158;9998
1580080;9142;9998
1581077;9234;9998
1582078;9371;9998
1583076;9341;9998
1584078;9249;9998
1585075;9325;9998
1586077;9524;9998
1587079;9631;9998
1588089;9493;9998
1589075;9402;9998
1590078;9463;9998
1591079;9615;9998
1592077;9646;9998
1593077;9554;9998
1594078;9570;9998
1595078;9692;9998
1596080;9783;9998
1597075;9707;9998
1598092;9646;9998
1599077;9722;9998
1600079;9844;9998
1601080;9829;9998
1602076;9692;9998
1603077;9661;9998
1604079;9768;9998
1605079;9844;9998
1606076;9753;9998
1607077;9661;9998
1608089;9722;9998
1609079;9814;9998
1610075;9799;9998
1611076;9692;9998
1612078;9677;9998
1613078;9768;9998
1614075;9860;9998
1615075;9799;9998
1616077;9738;9998
1617078;9814;9998
1618075;9951;9998
1619090;10012;9998
1620075;9906;9998
1621077;9844;9998
1622077;9951;9998
1623079;10028;9998
1624080;9967;9998
1625077;9875;9998
1626077;9936;9998
1627079;10089;9998
1628075;10180;9998
1629089;10104;9998
1630078;10028;9998
1631075;10089;9998
1632076;10150;9998
1633078;10089;9998
1634079;9982;9998
1635075;9997;9998
1636076;10104;9998
1637077;10150;9998
1638079;10073;9998
1639089;9997;9998
1640079;10089;9998
1641077;10211;9998
1642078;10211;9998
1643075;10104;9998
1644077;10119;9998
1645079;10257;9998
1646076;10348;9998
1647079;10272;9998
1648075;10180;9998
1649089;10241;9998
1650076;10348;9998
1651077;10333;9998
1652080;10211;9998
1653076;10211;9998
1654079;10333;9998
1655075;10425;9998
1656078;10364;9998
1657079;10257;9998
1658077;10272;9998
1659092;10379;9998
1660076;10440;9998
1661077;10364;9998
1662078;10348;9998
1663080;10440;9998
1664075;10531;9998
1665077;10501;9998
1666078;10394;9998
1667079;10409;9998
1668076;10531;9998
1669090;10531;9998
1670076;10425;9998
1671077;10364;9998
1672079;10470;9998
1673080;10562;9998
1674076;10486;9998
1675077;10364;9998
1676079;10394;9998
1677079;10547;9998
1678076;10608;9998
1679077;10501;9998
1680092;10455;9998
1681076;10547;9998
1682078;10669;9998
1683079;10654;9998
1684076;10577;9998
1685076;10592;9998
1686078;10699;9998
1687079;10760;9998
1688076;10654;9998
1689077;10531;9998
1690092;10592;9998
1691078;10715;9998
1692079;10730;9998
1693075;10623;9998
1694076;10608;9998
1695078;10730;9998
1696078;10791;9998
1697075;10715;9998
1698076;10623;9998
1699078;10669;9998
1700091;10760;9998
1701077;10745;9998
1702077;10608;9998
1703079;10531;9998
1704075;10638;9998
1705077;10745;9998
1706078;10715;9998
1707076;10638;9998
1708078;10684;9998
1709075;10806;9998
1710089;10867;9998
1711075;10821;9998
1712077;10776;9998
1713080;10883;9998
1714076;10989;9998
1715079;10974;9998
1716080;10867;9998
1717078;10867;9998
1718079;10959;9998
1719077;11005;9998
1720078;10913;9998
1721090;10837;9998
1722075;10867;9998
1723078;10959;9998
1724079;10944;9998
1725080;10821;9998
1726080;10806;9998
1727076;10898;9998
1728077;10928;9998
1729079;10852;9998
1730080;10776;9998
1731089;10806;9998
1732075;10928;9998
1733076;10944;9998
1734078;10852;9998
1735078;10837;9998
1736075;10974;9998
1737075;11066;9998
1738078;11005;9998
1739079;10913;9998
1740075;10944;9998
1741092;11081;9998
1742078;11127;9998
1743079;11035;9998
1744075;11005;9998
1745076;11081;9998
1746078;11127;9998
1747078;11035;9998
1748076;10913;9998
1749077;10898;9998
1750079;10974;9998
1751079;10974;9998
1752091;10867;9998
1753076;10806;9998
1754077;10867;9998
1755079;10928;9998
1756080;10883;9998
1757076;10760;9998
1758078;10760;9998
1759080;10867;9998
1760075;10913;9998
1761077;10821;9998
1762092;10745;9998
1763078;10821;9998
1764078;10928;9998
1765075;10913;9998
1766076;10806;9998
1767078;10821;9998
1768079;10959;9998
1769075;11066;9998
1770076;11020;9998
1771078;10944;9998
1772091;11005;9998
1773078;11127;9998
1774080;11127;9998
1775077;11020;9998
1776078;10974;9998
1777075;11020;9998
1778077;11050;9998
1779080;10959;9998
1780076;10806;9998
1781079;10776;9998
1782089;10852;9998
1783164;10852;9998
1784075;10760;9998
1785077;10699;9998
1786080;10791;9998
1787076;10898;9998
1788079;10852;9998
1789075;10715;9998
1790076;10730;9998
1791076;10852;9998
1792077;10898;9998
1793089;10806;9998
1794080;10760;9998
1795076;10837;9998
1796077;10913;9998
1797079;10867;9998
1798080;10791;9998
1799076;10776;9998
1800077;10867;9998
1801078;10898;9998
1802079;10821;9998
1803088;10730;9998
1804078;10760;9998
1805075;10837;9998
1806076;10806;9998
1807077;10715;9998
1808078;10699;9998
1809075;10776;9998
1810076;10806;9998
1811077;10730;9998
1812078;10623;9998
1813080;10638;9998
1814093;10730;9998
1815078;10730;9998
1816079;10608;9998
1817075;10562;9998
1818077;10654;9998
1819078;10730;9998
1820080;10684;9998
1821075;10608;9998
1822077;10638;9998
1823077;10730;9998
1824091;10715;9998
1825076;10623;9998
1826078;10562;9998
1827078;10654;9998
1828076;10730;9998
1829076;10684;9998
1830078;10577;9998
1831079;10562;9998
1832075;10638;9998
1833076;10669;9998
1834091;10608;9998
1835076;10577;9998
1836078;10654;9998
1837079;10745;9998
1838077;10684;9998
1839079;10577;9998
1840076;10547;9998
1841078;10623;9998
1842075;10654;9998
1843077;10592;9998
1844090;10516;9998
1845076;10592;9998
1846079;10715;9998
1847075;10684;9998
1848078;10562;9998
1849080;10531;9998
1850077;10638;9998
1851078;10715;9998
1852076;10638;9998
1853077;10516;9998
1854090;10562;9998
1855080;10699;9998
1856076;10730;9998
1857076;10638;9998
1858077;10592;9998
1859078;10669;9998
1860080;10730;9998
1861075;10669;9998
1862077;10577;9998
1863078;10577;9998
1864088;10638;9998
1865078;10638;9998
1866075;10562;9998
1867075;10531;9998
1868078;10623;9998
1869079;10715;9998
1870075;10684;9998
1871076;10592;9998
1872078;10592;9998
1873079;10684;9998
1874093;10699;9998
1875078;10623;9998
1876079;10547;9998
1877075;10608;9998
1878077;10699;9998
1879078;10669;9998
1880080;10592;9998
1881075;10577;9998
1882077;10654;9998
1883077;10684;9998
1884079;10623;9998
1885088;10547;9998
1886078;10577;9998
1887080;10654;9998
1888077;10638;9998
1889079;10547;9998
1890079;10516;9998
1891076;10592;9998
1892076;10654;9998
1893078;10608;9998
1894079;10516;9998
1895076;10501;9998
1896089;10577;9998
1897080;10577;9998
1898077;10501;9998
1899077;10455;9998
1900079;10516;9998
1901080;10577;9998
1902077;10547;9998
1903079;10486;9998
1904076;10501;9998
1905078;10577;9998
1906091;10562;9998
1907077;10455;9998
1908075;10379;9998
1909077;10425;9998
1910080;10501;9998
1911076;10455;9998
1912079;10348;9998
1913080;10348;9998
1914077;10440;9998
1915078;10486;9998
1916090;10440;9998
1917076;10409;9998
1918079;10470;9998
1919075;10547;9998
1920078;10516;9998
1921078;10425;9998
1922079;10440;9998
1923080;10547;9998
1924076;10623;9998
1925077;10562;9998
1926093;10470;9998
1927078;10486;9998
1928080;10547;9998
1929076;10531;9998
1930077;10425;9998
1931078;10379;9998
1932080;10455;9998
1933075;10547;9998
1934077;10486;9998
1935078;10364;9998
1936089;10333;9998
1937079;10409;9998
1938077;10425;9998
1939077;10333;9998
1940079;10287;9998
1941079;10348;9998
1942076;10379;9998
1943077;10333;9998
1944079;10272;9998
1945079;10287;9998
1946088;10348;9998
1947078;10379;9998
1948076;10318;9998
1949077;10272;9998
1950078;10302;9998
1951079;10379;9998
1952076;10364;9998
1953076;10287;9998
1954078;10257;9998
1955078;10333;9998
1956093;10379;9998
1957078;10318;9998
1958080;10272;9998
1959075;10318;9998
1960077;10379;9998
1961078;10333;9998
1962080;10226;9998
1963075;10196;9998
1964077;10241;9998
1965077;10287;9998
1966092;10241;9998
1967077;10150;9998
1968075;10150;9998
1969076;10211;9998
1970079;10226;9998
1971075;10165;9998
1972077;10150;9998
1973079;10226;9998
1974076;10287;9998
1975078;10211;9998
1976092;10135;9998
1977078;10135;9998
1978076;10211;9998
1979077;10211;9998
1980080;10135;9998
1981076;10104;9998
1982079;10150;9998
1983075;10180;9998
1984078;10119;9998
1985079;10028;9998
1986076;9997;9998
1987092;10058;9998
1988076;10104;9998
1989076;10058;9998
1990077;9997;9998
1991078;10012;9998
1992079;10089;9998
1993076;10089;9998
1994076;9982;9998
1995078;9951;9998
1996079;10028;9998
1997088;10089;9998
1998079;10043;9998
1999075;9936;9998
2000076;9921;9998
2001077;9967;9998
2002078;9967;9998
2003075;9875;9998
2004076;9829;9998
2005077;9890;9998
2006078;9951;9998
2007088;9906;9998
2008079;9799;9998
2009075;9783;9998
2010076;9844;9998
2011078;9860;9998
2012079;9783;9998
2013075;9738;9998
2014075;9768;9998
2015077;9814;9998
2016078;9799;9998
2017090;9707;9998
2018077;9692;9998
2019078;9738;9998
2020080;9768;9998
2021075;9707;9998
2022077;9646;9998
2023078;9692;9998
2024079;9768;9998
2025075;9722;9998
2026077;9631;9998
2027089;9631;9998
2028075;9707;9998
2029076;9768;9998
2030078;9707;9998
2031079;9600;9998
2032075;9615;9998
2033076;9692;9998
2034079;9677;9998
2035075;9570;9998
2036078;9524;9998
2037089;9570;9998
2038076;9600;9998
2039077;9570;9998
2040080;9493;9998
2041076;9493;9998
2042079;9524;9998
2043075;9478;9998
2044078;9371;9998
2045079;9295;9998
2046076;9310;9998
2047089;9341;9998
2048076;9295;9998
2049077;9203;9998
2050080;9203;9998
2051076;9234;9998
2052078;9234;9998
2053077;9173;9998
2054078;9142;9998
2055079;9188;9998
2056076;9249;9998
2057089;9188;9998
2058075;9081;9998
2059076;9051;9998
2060078;9112;9998
2061078;9142;9998
2062075;9112;9998
2063076;9081;9998
2064077;9096;9998
2065078;9158;9998
2066075;9173;9998
2067152;9112;9998
2068079;9096;9998
2069080;9142;9998
2070076;9142;9998
2071077;9051;9998
2072079;8959;9998
2073079;8974;9998
2074076;9066;9998
2075077;9096;9998
2076079;9035;9998
2077155;8974;9998
2078076;8974;9998
2079077;8990;9998
2080079;8929;9998
2081079;8852;9998
2082076;8837;9998
2083076;8883;9998
2084078;8898;9998
2085078;8822;9998
2086075;8776;9998
2087090;8806;9998
2088091;8867;9998
2089076;8883;9998
2090078;8867;9998
2091079;8867;9998
2092075;8913;9998
2093076;8929;9998
2094078;8852;9998
2095078;8791;9998
2096075;8806;9998
2097089;8867;9998
2098075;8837;9998
2099077;8745;9998
2100079;8715;9998
2101075;8776;9998
2102078;8806;9998
2103079;8761;9998
2104077;8684;9998
2105078;8669;9998
2106076;8700;9998
2107148;8700;9998
2108076;8669;9998
2109078;8669;9998
2110075;8715;9998
2111076;8745;9998
2112079;8715;9998
2113075;8669;9998
2114078;8684;9998
2115079;8745;9998
2116076;8761;9998
2117092;8700;9998
2118078;8669;9998
2119078;8684;9998
2120080;8684;9998
2121075;8623;9998
2122077;8577;9998
2123077;8577;9998
2124079;8623;9998
2125080;8638;9998
2126076;8593;9998
2127146;8547;9998
2128079;8532;9998
2129080;8547;9998
2130076;8532;9998
2131077;8486;9998
2132079;8501;9998
2133080;8532;9998
2134076;8532;9998
2135077;8486;9998
2136079;8455;9998
2137145;8486;9998
2138077;8532;9998
2139079;8532;9998
2140075;8486;9998
2141075;8471;9998
2142077;8486;9998
2143078;8501;9998
2144080;8486;9998
2145075;8471;9998
2146077;8486;9998
2147092;8501;9998
2148089;8501;9998
2149079;8455;9998
2150076;8425;9998
2151076;8471;9998
2152078;8532;9998
2153079;8532;9998
2154075;8471;9998
2155076;8440;9998
2156077;8455;9998
2157170;8455;9998
2158076;8410;9998
2159077;8379;9998
2160079;8394;9998
2161079;8455;9998
2162076;8440;9998
2163077;8379;9998
2164079;8348;9998
2165075;8348;9998
2166078;8348;9998
2167094;8303;9998
2168088;8287;9998
2169079;8303;9998
2170076;8333;9998
2171078;8333;9998
2172075;8287;9998
2173076;8257;9998
2174079;8287;9998
2175075;8303;9998
2176078;8272;9998
2177090;8226;9998
2178088;8242;9998
2179079;8318;9998
2180077;8333;9998
2181078;8287;9998
2182075;8242;9998
2183075;8257;9998
2184076;8287;9998
2185077;8287;9998
2186078;8287;9998
2187175;8287;9998
2188075;8318;9998
2189077;8318;9998
2190078;8272;9998
2191079;8242;9998
2192076;8272;9998
2193077;8318;9998
2194078;8333;9998
2195091;8287;9998
2196076;8257;9998
2197077;8257;9998
2198091;8257;9998
2199076;8211;9998
2200077;8181;9998
2201078;8196;9998
2202080;8196;9998
2203075;8196;9998
2204077;8150;9998
2205077;8135;9998
2206079;8181;9998
2207087;8211;9998
2208089;8196;9998
2209079;8135;9998
2210076;8119;9998
2211076;8135;9998
2212078;8150;9998
2213079;8150;9998
2214076;8150;9998
2215076;8181;9998
2216078;8196;9998
2217078;8165;9998
2218089;8089;9998
2219079;8104;9998
2220076;8150;9998
2221077;8165;9998
2222078;8150;9998
2223079;8165;9998
2224076;8196;9998
2225077;8226;9998
2226078;8211;9998
2227079;8165;9998
2228088;8165;9998
2229078;8181;9998
2230075;8211;9998
2231077;8211;9998
2232079;8211;9998
2233076;8257;9998
2234078;8257;9998
2235079;8196;9998
2236077;8165;9998
2237078;8165;9998
2238093;8165;9998
2239079;8119;9998
2240076;8058;9998
2241077;8043;9998
2242075;8058;9998
2243076;8074;9998
2244079;8058;9998
2245075;8058;9998
2246078;8104;9998
2247079;8135;9998
2248092;8135;9998
2249076;8119;9998
2250077;8135;9998
2251077;8165;9998
2252079;8181;9998
2253080;8135;9998
2254076;8119;9998
2255077;8135;9998
2256079;8135;9998
2257079;8104;9998
2258092;8089;9998
2259076;8119;9998
2260078;8150;9998
2261079;8119;9998
2262075;8089;9998
2263076;8058;9998
2264078;8074;9998
2265078;8104;9998
2266075;8089;9998
2267076;8043;9998
2268090;8028;9998
2269075;8074;9998
2270077;8119;9998
2271077;8150;9998
2272079;8181;9998
2273080;8226;9998
2274076;8242;9998
2275077;8211;9998
2276079;8165;9998
2277079;8150;9998
2278090;8165;9998
2279080;8181;9998
2280076;8181;9998
2281077;8165;9998
2282078;8181;9998
2283079;8196;9998
2284075;8165;9998
2285076;8104;9998
2286078;8089;9998
2287078;8135;9998
2288093;8165;9998
2289078;8165;9998
2290080;8135;9998
2291075;8119;9998
2292077;8135;9998
2293078;8150;9998
2294080;8135;9998
2295075;8119;9998
2296078;8135;9998
2297079;8119;9998
2298093;8119;9998
2299078;8119;9998
2300076;8135;9998
2301077;8150;9998
2302079;8165;9998
2303076;8119;9998
2304079;8089;9998
2305080;8104;9998
2306077;8135;9998
2307079;8119;9998
2308089;8104;9998
2309079;8119;9998
2310077;8165;9998
2311078;8165;9998
2312075;8135;9998
2313077;8135;9998
2314078;8150;9998
2315078;8135;9998
2316080;8104;9998
2317075;8089;9998
2318093;8104;9998
2319077;8135;9998
2320079;8135;9998
2321075;8135;9998
2322077;8165;9998
2323077;8211;9998
2324079;8211;9998
2325080;8196;9998
2326076;8196;9998
2327077;8226;9998
2328092;8242;9998
2329077;8226;9998
2330079;8165;9998
2331079;8135;9998
2332076;8135;9998
2333076;8135;9998
2334078;8104;9998
2335079;8089;9998
2336075;8104;9998
2337076;8150;9998
2338091;8150;9998
2339076;8135;9998
2340078;8119;9998
2341078;8135;9998
2342075;8135;9998
2343076;8119;9998
2344077;8104;9998
2345078;8119;9998
2346080;8150;9998
2347075;8165;9998
2348090;8165;9998
2349075;8135;9998
2350077;8150;9998
2351077;8150;9998
2352079;8196;9998
2353080;8242;9998
2354076;8242;9998
2355077;8242;9998
2356078;8257;9998
2357079;8272;9998
2358090;8272;9998
2359075;8287;9998
2360077;8272;9998
2361079;8211;9998
2362076;8181;9998
2363078;8165;9998
2364075;8196;9998
2365077;8211;9998
2366079;8181;9998
2367075;8135;9998
2368089;8165;9998
2369079;8211;9998
2370077;8226;9998
2371078;8226;9998
2372075;8226;9998
2373077;8242;9998
2374079;8242;9998
2375075;8242;9998
2376078;8242;9998
2377080;8257;9998
2378091;8257;9998
2379077;8272;9998
2380078;8257;9998
2381078;8242;9998
2382079;8242;9998
2383079;8287;9998
2384076;8318;9998
2385076;8318;9998
2386078;8318;9998
2387079;8318;9998
2388089;8318;9998
2389079;8318;9998
2390075;8333;9998
2391076;8348;9998
2392078;8348;9998
2393078;8333;9998
2394080;8303;9998
2395076;8272;9998
2396077;8242;9998
2397078;8196;9998
2398075;8181;9998
2399076;8211;9998
2400091;8257;9998
2401076;8272;9998
2402078;8272;9998
2403078;8257;9998
2404075;8242;9998
2405076;8257;9998
2406078;8287;9998
2407078;8287;9998
2408075;8287;9998
2409076;8303;9998
2410078;8333;9998
2411092;8318;9998
2412076;8318;9998
2413078;8333;9998
2414079;8348;9998
2415075;8333;9998
2416076;8318;9998
2417078;8318;9998
2418079;8348;9998
2419076;8364;9998
2420076;8364;9998
2421090;8348;9998
2422075;8348;9998
2423077;8394;9998
2424077;8410;9998
2425080;8379;9998
2426075;8364;9998
2427078;8364;9998
2428075;8379;9998
2429077;8379;9998
2430079;8364;9998
2431090;8348;9998
2432077;8364;9998
2433079;8364;9998
2434076;8364;9998
2435078;8364;9998
2436075;8364;9998
2437077;8364;9998
2438080;8364;9998
2439076;8364;9998
2440079;8394;9998
2441075;8425;9998
2442090;8440;9998
2443076;8440;9998
2444078;8455;9998
2445079;8471;9998
2446079;8486;9998
2447075;8486;9998
2448077;8455;9998
2449079;8425;9998
2450079;8394;9998
2451076;8394;9998
2452093;8410;9998
2453079;8410;9998
2454079;8425;9998
2455076;8455;9998
2456077;8440;9998
2457078;8410;9998
2458075;8364;9998
2459077;8364;9998
2460077;8379;9998
2461080;8379;9998
2462092;8394;9998
2463077;8410;9998
2464078;8410;9998
2465080;8410;9998
2466075;8425;9998
2467077;8440;9998
2468078;8486;9998
2469080;8516;9998
2470075;8516;9998
2471077;8501;9998
2472078;8501;9998
2473092;8516;9998
2474078;8532;9998
2475079;8501;9998
2476075;8471;9998
2477076;8455;9998
2478078;8455;9998
2479079;8455;9998
2480075;8455;9998
2481076;8471;9998
2482078;8471;9998
2483089;8440;9998
2484075;8425;9998
2485076;8410;9998
2486078;8379;9998
2487078;8379;9998
2488076;8394;9998
2489077;8410;9998
2490079;8425;9998
2491079;8410;9998
2492076;8394;9998
2493078;8410;9998
2494091;8440;9998
2495076;8455;9998
2496079;8471;9998
2497075;8471;9998
2498079;8440;9998
2499080;8440;9998
2500077;8471;9998
2501079;8501;9998
2502076;8501;9998
2503089;8486;9998
2504076;8471;9998
2505078;8501;9998
2506075;8516;9998
2507076;8532;9998
2508080;8532;9998
2509076;8532;9998
2510078;8532;9998
2511078;8516;9998
2512079;8501;9998
2513079;8501;9998
2514089;8516;9998
2515080;8516;9998
2516076;8516;9998
2517077;8516;9998
2518079;8547;9998
2519079;8562;9998
2520076;8562;9998
2521076;8562;9998
2522078;8562;9998
2523079;8562;9998
2524144;8516;9998
2525076;8455;9998
2526077;8425;9998
2527079;8455;9998
2528075;8486;9998
2529077;8486;9998
2530077;8455;9998
2531079;8440;9998
2532075;8440;9998
2533077;8425;9998
2534113;8425;9998
2535077;8455;9998
2536078;8501;9998
2537075;8532;9998
2538077;8516;9998
2539078;8471;9998
2540079;8455;9998
2541076;8471;9998
2542076;8501;9998
2543078;8532;9998
2544096;8516;9998
2545091;8501;9998
2546076;8501;9998
2547078;8501;9998
2548079;8501;9998
2549076;8547;9998
2550076;8593;9998
2551078;8608;9998
2552079;8577;9998
2553075;8547;9998
2554088;8501;9998
2555090;8486;9998
2556080;8516;9998
2557077;8532;9998
2558079;8562;9998
2559076;8608;9998
2560077;8638;9998
2561075;8623;9998
2562076;8608;9998
2563079;8608;9998
2564092;8623;9998
2565090;8638;9998
2566076;8654;9998
2567079;8669;9998
2568075;8669;9998
2569078;8684;9998
2570080;8684;9998
2571077;8684;9998
2572078;8684;9998
2573076;8684;9998
2574077;8654;9998
2575089;8608;9998
2576079;8562;9998
2577075;8562;9998
2578075;8577;9998
2579077;8577;9998
2580077;8562;9998
2581079;8547;9998
2582080;8547;9998
2583076;8562;9998
2584077;8577;9998
2585093;8577;9998
2586078;8562;9998
2587080;8532;9998
2588076;8547;9998
2589077;8577;9998
2590078;8593;9998
2591080;8608;9998
2592076;8608;9998
2593078;8623;9998
2594078;8638;9998
2595094;8669;9998
2596092;8700;9998
2597077;8730;9998
2598079;8745;9998
2599084;8761;9998
2600078;8776;9998
2601079;8791;9998
2602076;8791;9998
2603076;8806;9998
2604078;8806;9998
2605079;8806;9998
2606092;8791;9998
2607077;8776;9998
2608079;8776;9998
2609080;8791;9998
2610076;8806;9998
2611077;8822;9998
2612079;8806;9998
2613079;8822;9998
2614076;8852;9998
2615077;8867;9998
2616091;8867;9998
2617076;8867;9998
2618079;8867;9998
2619079;8898;9998
2620076;8883;9998
2621076;8867;9998
2622078;8852;9998
2623079;8867;9998
2624076;8883;9998
2625078;8883;9998
2626075;8867;9998
2627091;8837;9998
2628077;8822;9998
2629079;8806;9998
2630076;8806;9998
2631079;8822;9998
2632080;8837;9998
2633077;8837;9998
2634078;8822;9998
2635076;8791;9998
2636077;8776;9998
2637091;8806;9998
2638077;8806;9998
2639080;8791;9998
2640076;8806;9998
2641079;8852;9998
2642078;8883;9998
2643079;8913;9998
2644079;8944;9998
2645076;8974;9998
2646077;9005;9998
2647088;9051;9998
2648079;9081;9998
2649075;9096;9998
2650076;9066;9998
2651077;9035;9998
2652078;9020;9998
2653080;9020;9998
2654075;9051;9998
2655077;9096;9998
2656077;9096;9998
2657090;9112;9998
2658075;9112;9998
2659077;9081;9998
2660078;9066;9998
2661080;9066;9998
2662075;9066;9998
2663077;9051;9998
2664078;9035;9998
2665079;9035;9998
2666075;9005;9998
2667093;9005;9998
2668078;9005;9998
2669080;9005;9998
2670075;9005;9998
2671077;9005;9998
2672078;9020;9998
2673080;9051;9998
2674075;9035;9998
2675077;9020;9998
2676077;9020;9998
2677079;9035;9998
2678090;9051;9998
2679080;9081;9998
2680077;9096;9998
2681077;9066;9998
2682079;9051;9998
2683080;9066;9998
2684076;9081;9998
2685077;9096;9998
2686079;9112;9998
2687079;9112;9998
2688093;9112;9998
2689078;9081;9998
2690075;9081;9998
2691077;9096;9998
2692079;9142;9998
2693076;9173;9998
2694079;9158;9998
2695075;9127;9998
2696078;9127;9998
2697079;9158;9998
2698093;9158;9998
2699078;9158;9998
2700075;9112;9998
2701077;9096;9998
2702079;9112;9998
2703076;9127;9998
2704079;9142;9998
2705080;9173;9998
2706077;9173;9998
2707078;9158;9998
2708080;9158;9998
2709075;9158;9998
2710090;9173;9998
2711080;9173;9998
2712077;9203;9998
2713077;9234;9998
2714079;9234;9998
2715080;9219;9998
2716076;9234;9998
2717077;9249;9998
2718079;9249;9998
2719080;9234;9998
2720076;9203;9998
2721092;9173;9998
2722079;9158;9998
2723075;9158;9998
2724077;9173;9998
2725078;9142;9998
2726079;9127;9998
2727075;9112;9998
2728078;9112;9998
2729078;9096;9998
2730075;9081;9998
2731075;9096;9998
2732088;9112;9998
2733078;9127;9998
2734080;9142;9998
2735076;9158;9998
2736078;9173;9998
2737078;9188;9998
2738076;9188;9998
2739076;9219;9998
2740078;9234;9998
2741079;9234;9998
2742075;9234;9998
2743088;9234;9998
2744078;9234;9998
2745075;9249;9998
2746076;9234;9998
2747078;9203;9998
2748079;9173;9998
2749076;9158;9998
2750076;9127;9998
2751078;9096;9998
2752079;9096;9998
2753089;9096;9998
2754080;9112;9998
2755077;9112;9998
2756079;9081;9998
2757076;9096;9998
2758079;9142;9998
2759076;9158;9998
2760077;9158;9998
2761075;9173;9998
2762076;9173;9998
2763079;9188;9998
2764089;9173;9998
2765080;9142;9998
2766077;9142;9998
2767078;9158;9998
2768076;9173;9998
2769077;9173;9998
2770080;9158;9998
2771076;9158;9998
2772079;9142;9998
2773078;9127;9998
2774092;9112;9998
2775077;9127;9998
2776078;9158;9998
2777079;9158;9998
2778076;9188;9998
2779078;9188;9998
2780079;9158;9998
2781075;9158;9998
2782076;9142;9998
2783077;9142;9998
2784078;9158;9998
2785091;9188;9998
2786075;9219;9998
2787077;9219;9998
2788078;9203;9998
2789075;9173;9998
2790076;9173;9998
2791078;9173;9998
2792079;9127;9998
2793075;9081;9998
2794076;9066;9998
2795089;9066;9998
2796079;9066;9998
2797076;9066;9998
2798077;9112;9998
2799078;9158;9998
2800079;9158;9998
2801076;9142;9998
2802076;9112;9998
2803077;9112;9998
2804079;9127;9998
2805093;9127;9998
2806078;9127;9998
2807080;9127;9998
2808077;9127;9998
2809079;9142;9998
2810079;9173;9998
2811076;9188;9998
2812077;9173;9998
2813079;9173;9998
2814080;9173;9998
2815090;9173;9998
2816075;9173;9998
2817077;9188;9998
2818078;9203;9998
2819080;9188;9998
2820076;9158;9998
2821079;9142;9998
2822075;9158;9998
2823078;9188;9998
2824079;9188;9998
2825088;9173;9998
2826080;9173;9998
2827076;9158;9998
2828080;9158;9998
2829076;9158;9998
2830078;9142;9998
2831075;9142;9998
2832077;9112;9998
2833079;9096;9998
2834076;9081;9998
2835092;9066;9998
2836078;9051;9998
2837080;9066;9998
2838077;9066;9998
2839077;9051;9998
2840078;9035;9998
2841078;9020;9998
2842080;8990;9998
2843075;8974;9998
2844077;8990;9998
2845092;9005;9998
2846077;9005;9998
2847078;8990;9998
2848075;8974;9998
2849076;8974;9998
2850078;9020;9998
2851078;9020;9998
2852075;9020;9998
2853076;8990;9998
2854078;8990;9998
2855091;8990;9998
2856077;9005;9998
2857078;9035;9998
2858080;9066;9998
2859076;9096;9998
2860077;9096;9998
2861078;9112;9998
2862080;9127;9998
2863075;9142;9998
2864077;9173;9998
2865090;9158;9998
2866076;9173;9998
2867077;9158;9998
2868079;9142;9998
2869075;9127;9998
2870077;9127;9998
2871077;9127;9998
2872079;9127;9998
2873080;9096;9998
2874076;9096;9998
2875090;9112;9998
2876076;9112;9998
2877077;9112;9998
2878079;9127;9998
2879075;9112;9998
2880077;9081;9998
2881077;9066;9998
2882079;9066;9998
2883075;9051;9998
2884076;9020;9998
2885202;9020;9998
2886076;9051;9998
2887077;9096;9998
2888075;9112;9998
2889077;9127;9998
2890080;9158;9998
2891076;9173;9998
2892078;9188;9998
2893080;9188;9998
2894077;9173;9998
2895078;9158;9998
2896091;9158;9998
2897078;9142;9998
2898080;9127;9998
2899077;9112;9998
2900079;9096;9998
2901076;9081;9998
2902078;9081;9998
2903075;9096;9998
2904076;9096;9998
2905076;9096;9998
2906088;9096;9998
2907090;9112;9998
2908076;9173;9998
2909078;9234;9998
2910079;9249;9998
2911075;9234;9998
2912076;9203;9998
2913078;9203;9998
2914078;9219;9998
2915075;9249;9998
2916199;9234;9998
2917077;9203;9998
2918079;9188;9998
2919075;9203;9998
2920076;9234;9998
2921077;9249;9998
2922078;9234;9998
2923080;9234;9998
2924075;9219;9998
2925077;9203;9998
2926077;9219;9998
2927090;9249;9998
2928075;9264;9998
2929077;9234;9998
2930077;9203;9998
2931079;9188;9998
2932080;9173;9998
2933076;9188;9998
2934077;9188;9998
2935079;9203;9998
2936079;9203;9998
2937089;9203;9998
2938080;9203;9998
2939076;9203;9998
2940077;9173;9998
2941079;9173;9998
2942079;9219;9998
2943076;9234;9998
2944076;9219;9998
2945078;9203;9998
2946079;9203;9998
2947089;9219;9998
2948080;9234;9998
2949076;9234;9998
2950077;9234;9998
2951080;9249;9998
2952076;9234;9998
2953079;9203;9998
2954075;9219;9998
2955077;9234;9998
2956079;9234;9998
2957091;9203;9998
2958093;9173;9998
2959079;9158;9998
2960076;9173;9998
