Timestamp;scop_exciting_gy;scop_exciting_signal
257078;25;0
258076;25;0
259078;26;0
260075;26;0
261090;27;0
262076;27;0
263078;27;0
264075;27;0
265075;26;0
266076;26;0
267076;25;0
268078;25;0
269079;24;0
270076;23;0
271089;23;0
272075;22;0
273076;21;0
274078;21;0
275079;20;0
276075;19;0
277076;19;0
278079;18;0
279079;18;0
280076;17;0
281155;17;0
282076;17;0
283077;17;0
284079;17;0
285080;17;0
286076;17;0
287077;18;0
288080;18;0
289075;19;0
290077;20;0
291160;21;0
292075;21;0
293076;22;0
294078;23;0
295079;24;0
296075;25;0
297076;25;0
298078;26;0
299079;27;0
300075;27;0
301159;28;0
302080;28;0
303075;28;0
304077;28;0
305077;28;0
306079;28;0
307075;28;0
308077;27;0
309078;27;0
310079;27;0
311075;26;0
312088;26;0
313080;25;0
314076;25;0
315079;24;0
316075;24;0
317078;23;0
318075;23;0
319077;22;0
320079;22;0
321076;21;0
322093;21;0
323088;21;0
324079;21;0
325076;20;0
326078;20;0
327075;20;0
328077;20;0
329080;20;0
330075;20;0
331076;20;0
332076;21;0
333090;21;0
334080;21;0
335076;22;0
336077;22;0
337079;23;0
338075;23;0
339077;24;0
340077;24;0
341079;24;0
342080;25;0
343184;25;0
344079;25;0
345079;25;0
346076;25;0
347077;25;0
348079;25;0
349080;25;0
350076;25;0
351077;24;0
352079;24;0
353080;24;0
354076;23;0
355090;23;0
356075;22;0
357076;22;0
358078;21;0
359080;21;0
360075;20;0
361077;20;0
362078;19;0
363079;19;0
364075;19;0
365088;18;0
366078;18;0
367080;18;0
368076;17;0
369078;17;0
370079;17;0
371075;17;0
372076;18;0
373078;18;0
374078;19;0
375092;20;0
376077;21;0
377080;22;0
378077;23;0
379079;24;0
380075;25;0
381078;26;0
382079;26;0
383077;26;0
384078;26;0
385092;26;0
386077;26;0
387080;26;0
388076;25;0
389079;25;0
390075;24;0
391078;24;0
392080;23;0
393077;23;0
394079;22;0
395089;21;0
396079;21;0
397080;20;0
398075;19;0
399077;18;0
400077;18;0
401079;17;0
402080;16;0
403076;16;0
404077;15;0
405090;15;0
406075;14;0
407077;14;0
408078;14;0
409080;13;0
410075;13;0
411077;14;0
412078;14;0
413080;14;0
414075;15;0
415088;16;0
416078;16;0
417075;17;0
418076;18;0
419078;18;0
420079;19;0
421076;20;0
422076;20;0
423078;21;0
424079;21;0
425089;21;0
426079;22;0
427075;22;0
428077;22;0
429079;21;0
430079;21;0
431076;21;0
432076;20;0
433078;20;0
434079;19;0
435076;18;0
436092;18;0
437078;17;0
438080;16;0
439076;16;0
440077;15;0
441079;14;0
442079;14;0
443077;13;0
444078;13;0
445076;13;0
446092;12;0
447077;12;0
448075;12;0
449077;13;0
450079;13;0
451075;13;0
452078;14;0
453080;15;0
454077;15;0
455078;16;0
456091;17;0
457077;17;0
458080;18;0
459077;19;0
460079;20;0
461075;20;0
462080;21;0
463076;22;0
464076;22;0
465078;22;0
466090;22;0
467076;22;0
468078;22;0
469079;21;0
470075;21;0
471077;20;0
472077;20;0
473079;19;0
474080;18;0
475076;18;0
476090;17;0
477076;16;0
478077;15;0
479079;15;0
480080;14;0
481076;13;0
482077;13;0
483079;12;0
484079;12;0
485076;12;0
486089;12;0
487075;12;0
488077;13;0
489079;13;0
490080;13;0
491076;14;0
492077;15;0
493079;15;0
494079;16;0
495076;17;0
496090;17;0
497075;18;0
498077;19;0
499079;20;0
500079;20;0
501075;21;0
502076;21;0
503078;22;0
504079;22;0
505075;22;0
506089;22;0
507080;23;0
508076;22;0
509079;22;0
510075;22;0
511078;22;0
512080;22;0
513077;21;0
514078;21;0
515076;20;0
516093;20;0
517080;19;0
518076;19;0
519079;18;0
520075;18;0
521078;18;0
522080;17;0
523077;17;0
524079;16;0
525076;16;0
526092;16;0
527077;16;0
528078;16;0
529079;16;0
530080;17;0
531076;17;0
532077;17;0
533079;17;0
534079;18;0
535076;18;0
536089;19;0
537080;19;0
538076;20;0
539078;20;0
540079;21;0
541075;21;0
542076;22;0
543078;22;0
544078;22;0
545075;22;0
546075;23;0
547091;23;0
548078;23;0
549079;23;0
550075;23;0
551076;23;0
552078;22;0
553079;22;0
554076;22;0
555076;21;0
556078;21;0
557090;21;0
558076;20;0
559077;20;0
560079;20;0
561079;19;0
562076;19;0
563077;19;0
564078;19;0
565079;18;0
566075;18;0
567090;18;0
568076;18;0
569077;18;0
570079;18;0
571079;18;0
572076;18;0
573076;18;0
574079;18;0
575075;18;0
576078;19;0
577079;19;0
578089;19;0
579075;19;0
580077;19;0
581080;20;0
582076;20;0
583078;20;0
584080;20;0
585077;20;0
586079;20;0
587076;20;0
588093;20;0
589080;20;0
590076;20;0
591079;20;0
592080;20;0
593075;20;0
594075;19;0
595077;19;0
596077;19;0
597079;18;0
598093;18;0
599079;18;0
600080;17;0
601076;17;0
602077;17;0
603079;16;0
604079;16;0
605076;16;0
606076;15;0
607078;15;0
608091;15;0
609077;15;0
610078;15;0
611080;15;0
612075;15;0
613077;15;0
614077;14;0
615079;14;0
616075;14;0
617077;14;0
618124;14;0
619078;14;0
620079;14;0
621075;14;0
622076;14;0
623078;13;0
624079;13;0
625075;13;0
626076;13;0
627078;13;0
628079;13;0
629090;13;0
630076;13;0
631077;13;0
632079;13;0
633079;13;0
634076;13;0
635077;13;0
636078;13;0
637079;12;0
638076;12;0
639123;12;0
640077;12;0
641078;12;0
642076;11;0
643077;11;0
644080;11;0
645076;11;0
646079;11;0
647075;11;0
648078;10;0
649122;10;0
650076;10;0
651078;10;0
652075;10;0
653077;11;0
654079;11;0
655076;11;0
656078;11;0
657080;11;0
658076;11;0
659076;12;0
660090;12;0
661076;12;0
662077;12;0
663079;12;0
664079;12;0
665076;12;0
666076;12;0
667078;12;0
668080;12;0
669076;12;0
670120;12;0
671079;12;0
672080;12;0
673076;12;0
674077;12;0
675079;11;0
676079;11;0
677076;11;0
678077;11;0
679079;11;0
680126;11;0
681079;11;0
682080;11;0
683076;11;0
684077;11;0
685079;11;0
686080;10;0
687076;10;0
688077;10;0
689079;10;0
690118;10;0
691077;10;0
692077;10;0
693080;11;0
694075;11;0
695077;11;0
696077;11;0
697079;11;0
698075;11;0
699077;11;0
700078;11;0
701117;11;0
702076;11;0
703076;11;0
704078;11;0
705075;11;0
706077;11;0
707079;11;0
708077;11;0
709078;11;0
710075;10;0
711088;10;0
712115;10;0
713075;10;0
714076;9;0
715079;9;0
716075;9;0
717078;8;0
718080;8;0
719077;8;0
720079;8;0
721076;8;0
722077;8;0
723152;8;0
724077;9;0
725077;9;0
726079;9;0
727080;10;0
728077;10;0
729077;11;0
730079;12;0
731075;12;0
732077;13;0
733094;13;0
734092;14;0
735076;14;0
736078;14;0
737079;15;0
738076;15;0
739077;15;0
740079;15;0
741079;15;0
742076;15;0
743077;15;0
744078;15;0
745090;14;0
746075;14;0
747077;14;0
748078;13;0
749075;13;0
750075;13;0
751077;12;0
752078;12;0
753079;12;0
754080;12;0
755089;12;0
756079;12;0
757076;11;0
758077;11;0
759079;11;0
760079;11;0
761076;12;0
762076;12;0
763078;12;0
764079;12;0
765076;12;0
766092;12;0
767077;12;0
768079;12;0
769080;13;0
770077;13;0
771078;13;0
772075;13;0
773077;14;0
774080;14;0
775075;14;0
776090;14;0
777077;15;0
778079;15;0
779076;15;0
780078;15;0
781075;15;0
782076;16;0
783079;16;0
784075;16;0
785078;16;0
786079;16;0
787091;16;0
788077;16;0
789078;16;0
790078;16;0
791080;16;0
792075;16;0
793077;16;0
794077;16;0
795079;15;0
796075;15;0
797091;15;0
798077;15;0
799079;15;0
800079;14;0
801076;14;0
802076;14;0
803078;14;0
804079;14;0
805076;14;0
806076;14;0
807092;13;0
808078;13;0
809080;14;0
810076;14;0
811077;14;0
812079;14;0
813079;14;0
814076;14;0
815076;15;0
816078;15;0
817090;15;0
818076;15;0
819078;16;0
820078;16;0
821075;16;0
822075;16;0
823077;16;0
824078;16;0
825080;17;0
826075;16;0
827077;16;0
828091;16;0
829077;16;0
830078;16;0
831080;16;0
832076;16;0
833077;16;0
834078;16;0
835080;16;0
836076;16;0
837079;15;0
838089;15;0
839078;15;0
840079;15;0
841077;14;0
842078;14;0
843075;14;0
844077;13;0
845080;13;0
846076;13;0
847078;13;0
848075;12;0
849093;12;0
850080;12;0
851076;12;0
852079;12;0
853075;12;0
854077;12;0
855077;12;0
856078;13;0
857078;14;0
858076;14;0
859093;15;0
860079;15;0
861079;16;0
862076;17;0
863077;17;0
864078;18;0
865079;19;0
866075;19;0
867076;20;0
868078;20;0
869092;20;0
870078;20;0
871079;20;0
872075;20;0
873076;20;0
874078;19;0
875079;19;0
876076;18;0
877076;18;0
878079;17;0
879091;16;0
880076;16;0
881078;15;0
882079;14;0
883076;14;0
884076;13;0
885078;12;0
886079;12;0
887075;11;0
888076;11;0
889090;10;0
890076;10;0
891077;10;0
892079;10;0
893079;11;0
894076;12;0
895077;12;0
896078;13;0
897079;14;0
898076;15;0
899090;16;0
900075;17;0
901077;18;0
902080;19;0
903076;20;0
904078;21;0
905080;22;0
906077;23;0
907079;23;0
908077;23;0
909089;23;0
910076;23;0
911078;22;0
912075;22;0
913077;21;0
914079;20;0
915075;19;0
916078;19;0
917080;18;0
918077;17;0
919090;16;0
920075;15;0
921075;14;0
922076;13;0
923077;12;0
924079;11;0
925079;11;0
926076;10;0
927077;9;0
928079;9;0
929091;8;0
930077;8;0
931078;9;0
932080;9;0
933075;10;0
934077;10;0
935077;11;0
936079;12;0
937080;13;0
938077;14;0
939092;15;0
940078;16;0
941079;18;0
942075;19;0
943076;20;0
944077;21;0
945078;21;0
946080;22;0
947075;23;0
948077;23;0
949092;23;0
950078;22;0
951079;22;0
952076;21;0
953076;20;0
954078;20;0
955079;19;0
956076;18;0
957076;17;0
958078;16;0
959091;15;0
960077;14;0
961078;14;0
962080;13;0
963075;12;0
964077;11;0
965077;10;0
966079;10;0
967075;9;0
968078;9;0
969089;10;0
970076;10;0
971077;10;0
972075;11;0
973077;12;0
974079;13;0
975075;14;0
976078;14;0
977079;15;0
978077;16;0
979090;17;0
980076;18;0
981078;19;0
982075;20;0
983077;20;0
984080;21;0
985075;21;0
986076;22;0
987076;22;0
988078;22;0
989093;22;0
990079;22;0
991079;21;0
992076;21;0
993076;20;0
994078;19;0
995079;18;0
996075;18;0
997076;17;0
998078;16;0
999093;15;0
1000079;14;0
1001080;13;0
1002076;12;0
1003077;12;0
1004079;11;0
1005080;11;0
1006076;10;0
1007077;10;0
1008080;10;0
1009089;10;0
1010075;10;0
1011076;11;0
1012078;11;0
1013078;12;0
1014075;12;0
1015075;13;0
1016077;14;0
1017078;15;0
1018075;15;0
1019092;16;0
1020078;17;0
1021078;18;0
1022075;19;0
1023076;19;0
1024077;20;0
1025078;21;0
1026080;21;0
1027075;21;0
1028077;21;0
1029078;22;0
1030092;22;0
1031078;22;0
1032079;22;0
1033077;21;0
1034078;21;0
1035075;21;0
1036077;20;0
1037080;20;0
1038076;19;0
1039079;18;0
1040092;18;0
1041078;17;0
1042075;16;0
1043078;16;0
1044079;15;0
1045077;14;0
1046078;14;0
1047075;13;0
1048078;13;0
1049075;12;0
1050091;12;0
1051076;12;0
1052077;12;0
1053078;12;0
1054079;12;0
1055075;13;0
1056076;13;0
1057078;14;0
1058079;14;0
1059075;15;0
1060209;16;0
1061076;16;0
1062077;17;0
1063079;18;0
1064075;18;0
1065077;19;0
1066077;20;0
1067079;20;0
1068076;21;0
1069077;21;0
1070208;22;0
1071076;22;0
1072077;22;0
1073079;22;0
1074079;22;0
1075076;22;0
1076076;22;0
1077078;21;0
1078080;21;0
1079076;20;0
1080109;19;0
1081079;19;0
1082080;18;0
1083076;17;0
1084077;17;0
1085079;16;0
1086080;15;0
1087076;15;0
1088077;14;0
1089079;13;0
1090093;13;0
1091092;12;0
1092076;12;0
1093078;12;0
1094079;12;0
1095075;12;0
1096076;12;0
1097078;13;0
1098075;13;0
1099078;14;0
1100080;15;0
1101092;16;0
1102078;16;0
1103076;17;0
1104077;18;0
1105080;19;0
1106076;20;0
1107078;21;0
1108075;21;0
1109077;22;0
1110117;23;0
1111077;23;0
1112079;24;0
1113076;24;0
1114078;24;0
1115075;23;0
1116076;23;0
1117077;22;0
1118078;21;0
1119079;21;0
1120097;20;0
1121090;19;0
1122075;18;0
1123077;17;0
1124078;16;0
1125079;15;0
1126080;14;0
1127077;13;0
1128078;12;0
1129080;12;0
1130075;11;0
1131089;10;0
1132080;9;0
1133076;9;0
1134077;10;0
1135079;10;0
1136079;11;0
1137076;12;0
1138077;13;0
1139079;14;0
1140079;15;0
1141088;16;0
1142078;17;0
1143075;18;0
1144075;19;0
1145077;20;0
1146078;20;0
1147080;21;0
1148075;22;0
1149077;23;0
1150078;24;0
1151092;25;0
1152077;26;0
1153079;25;0
1154079;24;0
1155076;24;0
1156076;23;0
1157078;22;0
1158080;21;0
1159076;20;0
1160077;19;0
1161090;18;0
1162080;17;0
1163077;16;0
1164078;16;0
1165075;15;0
1166077;14;0
1167079;13;0
1168076;12;0
1169078;11;0
1170080;10;0
1171077;9;0
1172093;10;0
1173078;10;0
1174075;11;0
1175077;11;0
1176080;12;0
1177075;13;0
1178079;14;0
1179075;14;0
1180078;15;0
1181079;16;0
1182089;17;0
1183078;18;0
1184080;19;0
1185075;20;0
1186076;21;0
1187077;22;0
1188079;23;0
1189075;24;0
1190077;25;0
1191077;26;0
1192090;26;0
1193079;26;0
1194078;26;0
1195079;25;0
1196075;24;0
1197076;24;0
1198079;23;0
1199080;22;0
1200076;21;0
1201077;20;0
1202079;19;0
1203089;18;0
1204079;17;0
1205075;16;0
1206076;15;0
1207078;14;0
1208079;13;0
1209075;12;0
1210076;11;0
1211078;10;0
1212079;10;0
1213091;10;0
1214075;11;0
1215077;11;0
1216078;12;0
1217079;13;0
1218076;14;0
1219077;14;0
1220078;15;0
1221080;16;0
1222075;17;0
1223089;18;0
1224079;19;0
1225075;20;0
1226076;21;0
1227078;22;0
1228079;23;0
1229077;24;0
1230078;24;0
1231076;25;0
1232077;25;0
1233080;26;0
1234090;26;0
1235075;26;0
1236077;25;0
1237079;25;0
1238076;25;0
1239078;24;0
1240075;23;0
1241077;23;0
1242079;22;0
1243075;21;0
1244092;20;0
1245078;19;0
1246080;18;0
1247077;17;0
1248078;16;0
1249079;16;0
1250079;15;0
1251075;14;0
1252076;14;0
1253078;13;0
1254078;13;0
1255089;13;0
1256079;13;0
1257076;13;0
1258077;14;0
1259079;14;0
1260080;15;0
1261076;15;0
1262077;16;0
1263079;17;0
1264079;18;0
1265090;18;0
1266076;19;0
1267077;20;0
1268079;21;0
1269080;21;0
1270076;22;0
1271077;23;0
1272079;23;0
1273079;23;0
1274076;23;0
1275093;23;0
1276079;23;0
1277079;23;0
1278076;23;0
1279077;22;0
1280079;22;0
1281079;21;0
1282076;21;0
1283077;20;0
1284078;20;0
1285079;19;0
1286090;18;0
1287076;18;0
1288077;17;0
1289079;17;0
1290080;16;0
1291076;16;0
1292077;15;0
1293079;15;0
1294080;15;0
1295077;15;0
1296079;15;0
1297088;15;0
1298075;15;0
1299077;15;0
1300079;15;0
1301075;15;0
1302078;16;0
1303080;16;0
1304077;17;0
1305078;17;0
1306076;18;0
1307088;18;0
1308076;19;0
1309078;19;0
1310075;20;0
1311076;20;0
1312079;21;0
1313080;21;0
1314075;21;0
1315075;21;0
1316077;22;0
1317090;21;0
1318076;21;0
1319077;21;0
1320079;21;0
1321080;21;0
1322076;20;0
1323077;20;0
1324079;19;0
1325079;19;0
1326076;18;0
1327093;18;0
1328080;17;0
1329075;17;0
1330077;16;0
1331078;15;0
1332079;15;0
1333075;14;0
1334077;14;0
1335077;13;0
1336079;13;0
1337091;13;0
1338077;13;0
1339078;13;0
1340075;14;0
1341075;14;0
1342077;15;0
1343078;15;0
1344079;16;0
1345080;17;0
1346076;18;0
1347077;18;0
1348093;19;0
1349078;20;0
1350079;20;0
1351076;21;0
1352076;22;0
1353078;22;0
1354079;23;0
1355076;23;0
1356076;23;0
1357078;22;0
1358090;22;0
1359075;21;0
1360077;21;0
1361080;20;0
1362076;19;0
1363079;18;0
1364075;18;0
1365078;17;0
1366079;16;0
1367077;15;0
1368079;14;0
1369089;13;0
1370076;12;0
1371077;12;0
1372075;11;0
1373077;10;0
1374079;10;0
1375075;10;0
1376078;11;0
1377079;11;0
1378077;12;0
1379092;13;0
1380077;14;0
1381077;15;0
1382079;15;0
1383080;16;0
1384076;17;0
1385077;18;0
1386079;19;0
1387079;20;0
1388076;21;0
1389091;22;0
1390077;23;0
1391078;24;0
1392080;25;0
1393075;25;0
1394077;25;0
1395078;25;0
1396080;25;0
1397075;24;0
1398077;24;0
1399091;23;0
1400077;22;0
1401078;21;0
1402080;20;0
1403075;19;0
1404077;18;0
1405077;17;0
1406079;16;0
1407080;15;0
1408077;14;0
1409077;13;0
1410092;12;0
1411077;11;0
1412078;10;0
1413080;11;0
1414075;11;0
1415077;12;0
1416077;12;0
1417079;13;0
1418075;14;0
1419077;14;0
1420088;15;0
1421079;16;0
1422075;17;0
1423077;18;0
1424077;19;0
1425079;20;0
1426075;22;0
1427078;23;0
1428075;24;0
1429078;24;0
1430090;25;0
1431077;26;0
1432078;27;0
1433075;27;0
1434077;27;0
1435079;27;0
1436076;26;1
1437078;26;1
1438075;25;2
1439078;24;3
1440093;23;3
1441079;22;4
1442075;21;5
1443078;20;5
1444079;19;6
1445075;18;6
1446080;17;7
1447076;16;8
1448077;15;8
1449079;14;9
1450080;14;10
1451174;15;11
1452079;15;11
1453079;16;11
1454076;16;12
1455077;17;13
1456078;18;13
1457079;19;14
1458076;20;15
1459077;22;15
1460079;23;16
1461079;24;16
1462092;26;17
1463077;27;18
1464079;29;18
1465080;30;19
1466076;32;19
1467077;33;20
1468080;35;21
1469075;36;21
1470077;37;22
1471297;40;23
1472078;40;23
1473079;41;24
1474075;41;24
1475076;42;25
1476078;42;26
1477078;42;26
1478075;42;27
1479076;42;27
1480078;41;28
1481092;41;29
1482089;41;29
1483079;40;30
1484076;40;30
1485076;39;31
1486078;39;32
1487079;38;32
1488076;38;33
1489077;37;33
1490079;37;34
1491075;37;35
1492089;37;35
1493080;37;36
1494077;37;36
1495079;37;37
1496076;37;37
1497078;38;38
1498076;39;39
1499077;40;39
1500080;41;40
1501094;42;40
1502075;43;41
1503077;44;42
1504079;45;42
1505075;47;43
1506078;48;43
1507079;49;44
1508077;51;44
1509078;52;45
1510079;53;45
1511079;54;46
1512092;55;47
1513076;56;47
1514078;57;48
1515079;58;48
1516076;59;49
1517076;59;49
1518079;60;50
1519080;60;50
1520076;60;51
1521077;60;51
1522091;60;52
1523076;60;53
1524078;60;53
1525078;60;54
1526075;60;54
1527076;59;55
1528078;59;55
1529079;59;56
1530075;59;56
1531076;59;57
1532090;59;57
1533080;59;58
1534076;58;58
1535077;58;59
1536079;58;59
1537079;59;60
1538076;59;60
1539077;59;61
1540079;59;61
1541080;60;62
1542089;60;62
1543079;61;63
1544076;62;63
1545076;63;64
1546078;64;64
1547079;65;65
1548076;66;65
1549077;67;66
1550078;68;66
1551079;69;67
1552092;70;67
1553077;71;67
1554079;72;68
1555080;73;68
1556077;73;69
1557078;74;69
1558076;74;70
1559077;75;70
1560080;75;71
1561076;75;71
1562079;76;72
1563089;76;72
1564075;76;72
1565077;76;73
1566079;76;73
1567076;76;74
1568078;75;74
1569075;75;75
1570077;75;75
1571080;75;75
1572076;75;76
1573092;75;76
1574078;74;77
1575080;74;77
1576080;74;77
1577076;74;78
1578076;74;78
1579078;74;79
1580079;75;79
1581076;75;79
1582076;75;80
1583090;76;80
1584080;77;80
1585076;78;81
1586077;80;81
1587079;81;81
1588075;83;82
1589077;84;82
1590077;86;83
1591079;87;83
1592080;88;83
1593088;90;84
1594079;91;84
1595075;92;84
1596076;92;85
1597078;93;85
1598080;93;85
1599076;93;86
1600077;93;86
1601079;92;86
1602079;92;87
1603092;92;87
1604078;92;87
1605079;91;87
1606075;91;88
1607076;91;88
1608078;90;88
1609079;90;89
1610075;89;89
1611076;89;89
1612077;88;89
1613079;88;90
1614089;87;90
1615079;87;90
1616075;87;91
1617076;86;91
1618079;86;91
1619079;87;91
1620076;88;92
1621077;89;92
1622079;90;92
1623075;91;92
1624089;93;93
1625075;94;93
1626077;95;93
1627079;97;93
1628076;98;93
1629078;99;94
1630075;100;94
1631077;102;94
1632080;103;94
1633076;104;94
1634089;105;95
1635076;106;95
1636078;107;95
1637075;108;95
1638077;109;95
1639080;109;96
1640076;109;96
1641077;109;96
1642077;108;96
1643078;108;96
1644092;107;97
1645076;106;97
1646078;106;97
1647079;105;97
1648076;104;97
1649077;104;97
1650079;103;97
1651079;102;97
1652076;101;97
1653076;100;98
1654093;99;98
1655079;99;98
1656079;98;98
1657076;98;98
1658078;97;98
1659080;97;98
1660075;98;98
1661077;98;98
1662077;99;99
1663079;100;99
1664091;101;99
1665079;102;99
1666079;103;99
1667076;104;99
1668077;105;99
1669079;107;99
1670079;108;99
1671076;109;99
1672076;110;99
1673078;111;99
1674079;112;99
1675091;113;99
1676077;114;99
1677078;115;99
1678080;116;99
1679075;116;99
1680077;116;99
1681077;116;99
1682079;116;99
1683075;115;99
1684077;114;99
1685089;113;99
1686075;113;99
1687076;112;99
1688079;111;99
1689075;110;99
1690078;109;99
1691080;108;99
1692077;107;99
1693078;106;99
1694075;105;99
1695091;105;99
1696077;104;99
1697079;103;99
1698077;103;99
1699078;102;99
1700076;102;99
1701077;103;99
1702080;103;99
1703076;103;99
1704079;104;99
1705075;105;99
1706088;106;98
1707079;106;98
1708079;107;98
1709075;108;98
1710076;109;98
1711078;110;98
1712079;111;98
1713075;112;98
1714076;113;98
1715077;114;98
1716089;114;97
1717075;115;97
1718077;115;97
1719078;116;97
1720079;116;97
1721075;116;97
1722076;116;97
1723078;115;97
1724079;115;96
1725075;114;96
1726093;114;96
1727078;113;96
1728075;112;96
1729076;111;96
1730077;110;95
1731078;109;95
1732080;109;95
1733075;108;95
1734077;107;94
1735077;106;94
1736079;105;94
1737092;105;94
1738078;104;94
1739079;103;94
1740076;103;93
1741077;102;93
1742078;102;93
1743079;102;93
1744075;101;92
1745076;102;92
1746078;102;92
1747091;102;92
1748078;103;91
1749079;103;91
1750075;104;91
1751076;104;91
1752077;105;90
1753078;106;90
1754076;107;90
1755077;107;90
1756080;108;89
1757091;108;89
1758078;109;89
1759080;109;88
1760077;109;88
1761079;109;88
1762076;109;87
1763078;109;87
1764075;109;87
1765076;108;87
1766079;107;86
1767093;107;86
1768080;106;86
1769076;105;86
1770078;104;85
1771080;103;85
1772076;102;85
1773076;101;84
1774077;100;84
1775077;99;84
1776079;98;83
1777090;97;83
1778077;96;82
1779078;95;82
1780080;94;81
1781075;94;81
1782077;93;81
1783077;92;81
1784079;92;80
1785080;91;80
1786076;91;79
1787077;91;79
1788091;91;79
1789077;91;78
1790078;92;78
1791079;92;77
1792075;93;77
1793077;93;77
1794077;94;76
1795079;95;76
1796080;96;75
1797076;96;75
1798092;97;75
1799077;98;74
1800079;98;74
1801075;98;74
1802076;98;73
1803078;98;72
1804078;97;72
1805075;96;72
1806075;95;71
1807077;94;71
1808092;94;70
1809077;93;70
1810079;92;69
1811075;91;69
1812076;89;68
1813078;88;68
1814079;87;67
1815076;86;67
1816076;85;67
1817078;83;66
1818141;81;66
1819078;81;65
1820080;80;65
1821078;79;64
1822079;78;64
1823076;77;63
1824077;76;63
1825075;76;62
1826076;75;62
1827079;76;61
1828076;76;61
1829088;77;60
1830075;78;60
1831076;78;59
1832079;79;59
1833075;80;58
1834078;81;58
1835080;81;57
1836077;82;57
1837078;83;56
1838080;84;56
1839139;85;55
1840075;85;55
1841076;85;54
1842078;84;54
1843078;84;53
1844075;83;53
1845075;82;52
1846077;81;51
1847078;80;51
1848075;79;50
1849138;77;50
1850075;77;49
1851075;75;49
1852077;74;48
1853078;73;48
1854080;71;47
1855075;70;47
1856077;69;46
1857077;67;45
1858075;66;45
1859075;64;44
1860094;63;44
1861092;62;43
1862077;60;43
1863079;59;42
1864079;58;42
1865076;57;41
1866076;57;40
1867078;57;40
