Timestamp;js_gxf;js_gxr;js_gyf;js_gyr;js_gzf;js_gzr
597077;14176;14704;-3738;-4237;-1353;-2962
598078;3507;16075;543;-3787;970;-747
599079;-12166;-3909;5126;2583;2006;2399
600079;-12503;-19220;3896;6331;391;2399
601075;3246;-9627;-2129;1988;-1706;-666
602076;15033;12782;-5805;-5424;-1463;-2724
603078;7959;19256;-2568;-6397;787;-1142
604089;-8660;1487;3662;689;2035;1913
605078;-13651;-17870;5375;7227;630;2451
606080;-1179;-14355;1140;5485;-1673;-272
607075;12154;7053;-3098;-1873;-1901;-2717
608076;9082;18663;-2154;-5682;403;-1547
609076;-6017;5894;2067;-1755;2343;1805
610078;-12981;-14061;3551;4268;1397;2963
611078;-2347;-14928;103;4400;-1197;419
612075;11981;4183;-3668;-1274;-2135;-2579
613076;10865;17807;-2203;-4666;-356;-2288
614088;-4887;7625;3239;-770;1716;798
615078;-15167;-13350;5573;5198;1401;2680
616080;-6279;-17378;1201;4779;-890;926
617075;10976;1574;-5004;-2309;-2165;-2160
618076;14630;19229;-5689;-7458;-642;-2441
619076;-96;12434;-91;-3949;1710;455
620078;-14340;-10345;4980;4207;1719;2625
621078;-9952;-19779;3492;6927;-677;1180
622080;6933;-3884;-2426;735;-2393;-2014
623075;14116;16468;-5358;-6716;-1177;-2753
624093;2463;14950;-2117;-6379;1507;62
625078;-12318;-5964;2388;699;2286;2877
626078;-10515;-18542;2051;5171;195;2048
627075;5456;-6445;-2212;1770;-2049;-1373
628075;14239;13940;-3872;-4067;-1555;-2957
629076;3955;15519;162;-3840;949;-701
630076;-12124;-3874;4909;2332;2164;2428
631078;-12990;-18768;3795;5892;581;2426
632078;2825;-9291;-2319;1552;-1719;-693
633080;15287;12769;-6000;-5490;-1719;-2858
634181;8518;18900;-2572;-6039;627;-1196
635075;-8899;729;4093;1327;2139;2007
636076;-14901;-18748;6281;7997;708;2427
637078;-2230;-14629;1752;5792;-1772;-457
638079;12388;7649;-3693;-2674;-1959;-2756
639075;10208;19445;-3588;-7108;491;-1343
640076;-5319;5973;999;-2638;2514;2066
641078;-13454;-14802;3345;4283;1595;3126
642080;-3424;-15716;460;4837;-1136;356
643076;11367;4069;-3144;-865;-2311;-2845
644180;10968;18110;-1892;-4533;-551;-2449
645080;-4526;7705;3117;-964;1686;895
646075;-14878;-13484;5171;4872;1462;2829
647077;-6327;-17519;787;4484;-769;999
648078;10478;1374;-5237;-2510;-2027;-2144
649075;14361;19283;-5572;-7403;-728;-2592
650076;502;13070;344;-3556;1433;219
651078;-13857;-10100;5623;4904;1702;2710
652080;-11131;-21298;4445;7997;-304;1637
653077;4615;-6422;-1237;2001;-2048;-1678
654077;12994;15504;-4482;-5896;-1205;-2897
655091;3681;16735;-1871;-6313;1203;-367
656080;-10343;-3489;2375;539;2075;2668
657075;-10097;-18328;2224;5400;324;2332
658075;4233;-8537;-1912;2285;-1786;-954
659077;13428;12538;-3928;-4013;-1544;-2978
660077;4783;16856;-592;-4781;747;-1115
661079;-10788;-1392;3901;999;2058;2171
662075;-12758;-18135;3403;5439;632;2582
663076;1970;-11095;-1980;2248;-1630;-355
664076;14590;10830;-5604;-4691;-1717;-2757
665078;8838;19212;-2548;-6061;457;-1549
666090;-7932;3034;3747;498;1993;1601
667075;-14387;-17106;5661;6985;880;2587
668076;-2564;-15449;1214;5400;-1505;85
669077;12152;5834;-3805;-2242;-2107;-2680
670078;11018;19504;-3545;-6723;-36;-2013
671078;-3970;8377;914;-2985;2043;1236
672076;-12951;-12689;3517;3900;1367;2762
673076;-4234;-16379;1180;5409;-1218;543
674078;10439;1564;-2357;393;-2431;-2600
675078;11462;17228;-1682;-3815;-803;-2679
676091;-2886;9943;2706;-1497;1552;412
677075;-14002;-10714;4725;3776;1716;2802
678077;-6861;-17220;856;4168;-387;1531
679077;10041;-348;-4881;-1774;-1920;-1642
680079;14933;18032;-5520;-6651;-789;-2502
681079;1033;13438;279;-3454;1439;-48
682076;-14130;-8744;5941;4681;1634;2266
683076;-11210;-19908;4691;7651;-568;1319
684077;5851;-5505;-1914;1316;-2310;-1622
685078;15057;15965;-5950;-6884;-1180;-2537
686090;4991;17041;-3200;-7275;1643;72
687075;-10640;-3156;1922;-28;2669;2963
688076;-11235;-18088;2732;5553;558;2306
689077;3583;-8692;-1001;3096;-2046;-1182
690077;13683;11914;-3246;-3051;-1899;-3082
691079;5343;16263;-197;-4088;623;-1053
692080;-10631;-1317;4198;1242;2186;2231
693076;-13111;-17460;3493;5171;927;2658
694076;1789;-10365;-2261;1691;-1377;-208
695077;15330;11363;-6220;-5219;-1680;-2605
696093;10047;19427;-3296;-6488;444;-1377
697077;-7636;2688;3387;329;2125;1777
698078;-15411;-17805;6031;7259;1055;2627
699079;-3744;-15808;1667;5635;-1361;73
700075;11998;6090;-4070;-2633;-1912;-2479
701075;11763;19885;-4153;-7285;204;-1604
702079;-3461;8214;820;-2903;2361;1693
703080;-13508;-13519;3946;4494;1882;3240
704076;-5344;-17145;1549;5765;-621;987
705077;10019;1712;-2428;116;-1984;-2247
706096;12022;18018;-2162;-4504;-495;-2314
707091;-2231;10286;2268;-1925;1751;740
708076;-13908;-11141;4796;4098;1701;2818
709078;-7175;-17711;1322;4887;-549;1245
710080;9798;-237;-4476;-1391;-2069;-1932
711075;15366;18978;-5440;-6867;-956;-2661
712078;2362;14933;-69;-4068;1351;12
713079;-13040;-7983;5367;4141;1948;2722
714075;-12008;-21267;4523;7786;110;2014
715076;3408;-8301;-1407;2105;-1764;-1190
716078;13252;14368;-5292;-6245;-1194;-2704
717079;5281;18025;-2793;-7176;1071;-577
718091;-9486;-1452;2305;100;2016;2359
719076;-11373;-18493;3271;6200;355;2244
720078;2026;-11191;-600;3844;-1847;-862
721078;12633;10292;-3470;-3137;-1745;-2949
722080;5947;17473;-1211;-5420;671;-1156
723080;-9492;1028;2981;-434;2381;2325
724076;-13098;-17090;2991;4635;1237;3053
725076;455;-12761;-1809;2676;-1202;136
726078;13728;8427;-5268;-3709;-1810;-2705
727078;9275;18648;-2265;-5495;24;-1976
728079;-7526;4230;4208;551;1733;1189
729091;-15444;-16598;6431;7164;1033;2646
730075;-4555;-17084;1769;5882;-1175;525
731076;11239;3658;-4198;-2173;-1934;-2323
732078;12117;19388;-4764;-7594;-25;-1979
733079;-2383;10376;-12;-4120;2150;1173
734079;-13086;-11344;3759;3711;1664;2914
735076;-6144;-17690;2110;6303;-944;877
736076;9000;-938;-2059;1096;-2397;-2387
737078;12106;16550;-2629;-4505;-918;-2730
738078;-1245;11744;1274;-3227;1572;305
739093;-13616;-8891;3955;2515;1970;2910
740077;-8233;-17747;995;4294;-104;1835
741078;8632;-2603;-4487;-832;-1900;-1471
742079;15093;16742;-5439;-6110;-1068;-2713
743075;2219;14430;186;-3745;1175;-424
744075;-13870;-7187;6121;4242;1699;2191
745077;-12692;-20286;5203;7886;-267;1651
746077;4111;-7752;-1362;2278;-2179;-1322
747079;15017;14490;-5519;-5842;-1434;-2715
748079;6463;18030;-2704;-6689;1235;-474
749075;-9926;-1361;2807;346;2469;2575
750093;-12725;-18380;3998;6353;616;2377
751077;1309;-11241;37;4272;-2021;-945
752079;13184;10048;-3141;-2435;-2144;-3183
753079;6978;17283;-913;-4623;263;-1530
754076;-9164;1125;3610;253;2016;1825
755076;-13811;-16880;3685;4905;943;2620
756077;-334;-12625;-1621;2429;-1456;-91
757078;14098;8707;-5849;-4301;-1978;-2706
758080;10603;19107;-3404;-6286;151;-1716
759080;-6735;4417;3198;-184;2106;1539
760093;-15868;-16765;6088;6750;1257;2725
761078;-5204;-17004;1687;5526;-1265;308
762080;11478;4286;-4654;-2794;-2163;-2538
763076;13032;19994;-5301;-8027;-256;-2078
764076;-1930;10197;-38;-3866;2037;1161
765077;-13694;-12261;4045;4175;1785;3007
766078;-7091;-18348;2178;6243;-767;949
767079;8843;-519;-2319;518;-2416;-2476
768075;12832;17568;-3049;-5088;-1042;-2825
769077;-460;12249;934;-3389;1487;311
770091;-13304;-9131;3873;2765;1834;2820
771092;-8416;-18163;1133;4557;-323;1556
772077;8126;-2798;-4135;-684;-2104;-1777
773079;14951;17089;-4871;-5811;-1256;-2921
774075;3174;15567;498;-3450;1063;-447
775077;-12570;-6132;5817;4138;1848;2453
776078;-12869;-20912;4886;7712;111;2064
777075;2250;-9936;-1113;2482;-1867;-1083
778076;13585;13160;-5189;-5650;-1472;-2874
779078;7132;19263;-2814;-6893;782;-999
780079;-8172;955;2614;178;1912;2048
781076;-12190;-17953;4216;6708;397;2268
782091;135;-13250;588;4956;-1905;-726
783076;12168;8351;-2850;-2164;-2041;-3086
784079;7642;18334;-1503;-5429;302;-1608
785079;-7594;3856;2359;-1251;2199;1923
786075;-13085;-15578;2861;4073;1275;3016
787075;-1000;-14112;-1403;2983;-1182;326
788076;13032;6277;-5069;-3138;-2010;-2703
789076;10438;18664;-2820;-5701;-286;-2312
790078;-5816;6591;3185;-627;1595;833
791078;-15012;-14527;5578;5816;1148;2632
792080;-5302;-17278;1246;5140;-1048;778
793090;11056;2255;-4773;-2418;-2066;-2235
794079;13370;19204;-5620;-7980;-392;-2321
795076;-938;11951;-730;-4789;1852;666
796076;-13204;-9999;3730;3300;1683;2758
797078;-7785;-18439;2598;6501;-724;1193
798078;7738;-2994;-1851;1459;-2338;-2071
799080;12714;15746;-3184;-4704;-1135;-2857
800080;505;13302;403;-4025;1369;-95
801076;-12809;-6818;3735;2019;2008;2710
802077;-9294;-17740;1909;5013;0;1961
803090;7085;-4675;-3005;866;-1986;-1310
804075;15047;15256;-4457;-4750;-1273;-2754
805075;3733;15465;216;-3707;1184;-521
806076;-12761;-4963;5746;3414;2093;2369
807077;-13352;-19679;5192;7492;266;2144
808078;2834;-9243;-948;2878;-1930;-899
809079;15255;13338;-5244;-5013;-1596;-2736
810075;8316;19141;-2746;-6488;973;-823
811075;-8708;695;3063;244;2462;2365
812077;-13791;-18189;4932;6809;868;2578
813090;-766;-13318;911;5148;-1774;-521
814075;12799;8445;-3401;-2285;-2059;-2912
815076;8984;18532;-2301;-5811;336;-1492
816078;-6958;4079;2291;-1374;2329;1937
817078;-13760;-15572;3596;4440;1452;3024
818079;-2157;-14402;-458;3736;-1153;326
819080;12792;6102;-4489;-2359;-2169;-2739
820076;11307;18846;-2857;-5439;-299;-2197
821076;-5102;6730;2926;-890;1887;1137
822078;-15353;-14734;5679;5627;1431;2815
823091;-6108;-17492;1472;5162;-976;741
824092;10875;2443;-5016;-2561;-2062;-2238
825077;13997;19633;-6048;-8164;-338;-2164
826078;-395;12006;-656;-4593;1993;907
827079;-13575;-10637;4255;3743;1900;2965
828080;-8690;-19169;3011;6743;-594;1214
829075;7390;-2927;-1925;1290;-2346;-2175
830076;13196;16482;-3712;-5196;-1085;-2782
831076;1072;13721;-139;-4471;1513;174
832078;-12737;-7152;3536;1886;2079;2862
833079;-9658;-18347;1851;4942;-11;1880
834076;6506;-5086;-3127;670;-2032;-1501
835090;14560;15142;-4429;-4767;-1424;-2963
836075;3802;15713;354;-3514;976;-643
837077;-12226;-4590;5707;3461;1973;2380
838078;-13479;-20124;5198;7503;224;2135
839075;1187;-11124;-613;3156;-1928;-994
840076;13202;11287;-4967;-4769;-1611;-2862
841078;7904;19038;-2955;-6701;767;-1036
842080;-7440;2424;2534;-303;2163;2152
843076;-13036;-17290;4503;6357;856;2656
844077;-1764;-14801;911;5179;-1537;-262
845089;11431;6399;-3000;-1785;-2070;-2993
846080;8902;18433;-1959;-5397;-95;-2046
847076;-6136;5704;2387;-1338;1789;1335
848077;-13517;-14631;3802;4514;1130;2780
849079;-2918;-15487;-131;4032;-1125;515
850075;12101;4385;-4535;-2313;-1988;-2472
851077;11844;18934;-3425;-5955;-347;-2341
852077;-3623;8997;2143;-1764;1651;708
853078;-14490;-12748;5096;4914;1423;2745
854078;-6766;-18139;1654;5381;-763;1125
855092;9574;-103;-3869;-1150;-2077;-2051
856076;13476;18080;-4744;-6610;-710;-2574
857078;151;13058;-127;-4159;1572;227
858078;-12899;-8440;4059;3126;1722;2623
859079;-8829;-18594;2616;6043;-445;1520
860080;6746;-4586;-2379;993;-2069;-1576
861076;13328;15074;-4340;-5403;-974;-2565
862077;2299;14803;-826;-4982;1521;-68
863078;-11922;-4870;3287;1380;2250;2722
864078;-10538;-17996;2423;5201;265;2169
865092;4997;-7189;-2328;1531;-1906;-1057
866077;14466;13374;-4571;-4587;-1483;-2792
867078;5235;16536;-840;-4627;924;-832
868078;-11058;-2178;4490;1926;2161;2238
869080;-13411;-18507;4575;6572;697;2503
870075;1363;-10972;-813;3079;-1522;-330
871076;14350;10939;-4884;-4239;-1592;-2554
872077;8885;18858;-2553;-6017;597;-1259
873078;-7901;2398;3255;240;2053;1703
874078;-14254;-17124;5418;6873;675;2248
875088;-2087;-14403;1485;5595;-1820;-406
876079;12413;6731;-3288;-1877;-2154;-2731
877079;10169;18534;-2729;-5929;209;-1558
878075;-5715;5773;1986;-1743;2368;1759
879076;-14159;-14513;3998;4529;1692;3045
880077;-3797;-15463;375;4445;-948;577
881077;11990;4295;-3965;-1619;-2256;-2588
882080;12493;18792;-2950;-5286;-646;-2428
883075;-3178;8799;2597;-1281;1614;710
884076;-14828;-12892;5735;5393;1497;2663
885085;-7393;-18026;2230;5806;-723;999
886092;9522;279;-3771;-1050;-2032;-1989
887076;14191;18498;-4910;-6669;-655;-2338
888078;821;13093;-81;-4030;1663;453
889078;-13185;-9015;4341;3399;1874;2712
890079;-9800;-19272;2946;6298;-406;1370
891080;6197;-4618;-2028;1293;-2276;-1898
892077;13528;15485;-3898;-4922;-1280;-2799
893077;2519;14727;-211;-4268;1258;-157
894079;-12167;-5601;3874;2023;2055;2605
895079;-10901;-18503;2366;5053;227;2034
896075;5021;-6781;-3342;293;-1757;-1045
897092;14924;14344;-6014;-6208;-1289;-2601
898077;5717;17086;-1979;-5694;1081;-542
899079;-11063;-2666;4013;1743;2278;2466
900075;-14155;-19790;4723;6969;710;2466
901077;120;-12253;-606;3238;-1618;-591
902079;13541;10629;-5456;-5139;-1743;-2799
903075;9637;20179;-4127;-7923;441;-1333
904076;-5760;4688;1211;-1836;2161;1987
905078;-12609;-15865;3635;5384;1314;2998
906079;-2337;-15270;690;5145;-1026;346
907093;11250;5270;-2868;-1334;-1904;-2649
908078;9979;18723;-1867;-5212;-172;-2110
909080;-4719;7516;2472;-1502;1831;1203
910075;-13405;-13460;4246;4678;1380;2894
911077;-4214;-16469;739;4969;-937;773
912079;11184;2604;-3676;-1094;-2084;-2394
913076;12690;18883;-2978;-5302;-574;-2520
914077;-1944;10958;2363;-1772;1646;575
915079;-14069;-11223;5606;5032;1768;2970
916079;-8110;-19035;2523;6195;-279;1668
917075;8181;-2341;-3169;-91;-1742;-1548
918092;13657;17208;-4577;-6134;-609;-2417
919076;1381;14424;-166;-4348;1608;124
920077;-12426;-6785;4340;2983;1889;2623
921078;-9792;-18850;3262;6529;-210;1769
922080;5589;-6440;-1776;1907;-2031;-1366
923075;13475;14006;-4166;-4839;-1200;-2691
924076;3608;15954;-1032;-5225;1325;-368
925077;-10982;-2798;3114;767;2352;2659
926078;-10912;-17378;2450;4917;569;2471
927078;4086;-8525;-2461;1585;-1690;-672
928092;14399;11983;-5168;-4755;-1508;-2693
929076;6160;16902;-1587;-5245;760;-1086
930078;-10385;-597;4196;1329;2048;1923
931078;-13922;-17797;4873;6554;680;2419
932075;372;-11963;-490;3480;-1566;-224
933075;14319;9717;-5297;-4311;-1687;-2462
934077;10034;19153;-3840;-7198;707;-1137
935077;-6878;3968;1798;-1531;2585;2096
936078;-14487;-16133;4598;5714;1410;2895
937079;-3095;-15070;1464;5694;-1385;89
938093;12131;5503;-2935;-1017;-2283;-2773
939078;11229;18599;-2462;-5347;-238;-2047
940079;-4525;7176;2126;-1865;2086;1347
941075;-14490;-13755;4275;4275;1817;3139
942076;-5453;-16607;754;4662;-577;1091
943078;11069;2672;-3998;-1271;-1917;-2088
944078;13581;18955;-3648;-5572;-387;-2186
945080;-1364;10718;1824;-2141;1931;850
946075;-14494;-11592;5660;4873;1878;2923
947076;-8853;-18994;2837;6214;-498;1297
948091;8151;-1751;-3172;-131;-2154;-1959
949077;14560;17940;-4803;-6130;-999;-2664
950077;2377;14721;-278;-4238;1468;118
951079;-12339;-7155;4306;2917;2044;2779
952080;-10490;-19333;3121;6137;-52;1812
953076;5149;-6275;-2115;1374;-2101;-1546
954076;13691;14567;-4580;-5180;-1403;-2893
955078;3836;15904;-1101;-5025;1069;-522
956078;-11279;-3703;3548;1402;2032;2415
957079;-11542;-18288;2856;5251;297;2157
958158;3647;-8595;-2611;1139;-1834;-914
959079;14504;12717;-5847;-5672;-1545;-2758
960079;6723;17678;-2578;-6184;872;-885
961075;-9810;-448;3198;592;2247;2240
962077;-13910;-18380;4349;6221;753;2496
963078;-517;-13007;-421;3511;-1633;-421
964079;13199;8991;-5091;-4286;-1873;-2773
965076;10213;19873;-3868;-7344;198;-1645
966077;-5106;5973;1590;-1683;1910;1515
967079;-13066;-14982;4449;5724;1176;2753
968097;-3609;-16182;1591;5916;-1104;412
969089;10812;3788;-2715;-852;-2059;-2580
970080;11162;18831;-2707;-5754;-337;-2239
971076;-3194;9318;1436;-2691;1880;1069
972078;-13311;-12130;3926;3966;1666;3019
973080;-5550;-17233;1070;5212;-692;1080
974076;10147;736;-3524;-595;-2163;-2284
975078;13089;18131;-3437;-5437;-922;-2809
976079;-997;11905;1782;-2479;1357;132
977075;-14171;-10206;5552;4576;1714;2748
978076;-9410;-19547;2921;6445;-269;1711
979078;7161;-3885;-2910;464;-1916;-1535
980092;14123;16560;-4749;-5947;-966;-2674
981077;2733;15522;-453;-4668;1315;-281
982079;-11939;-5392;4426;2698;1830;2390
983079;-10986;-19195;3839;6885;-167;1801
984080;3903;-8462;-1049;2860;-2175;-1350
985080;13120;12574;-3770;-4045;-1591;-2965
986076;4791;16758;-1101;-5238;950;-820
987076;-9966;-935;2984;253;2219;2361
988078;-11541;-17038;2769;4885;563;2428
989078;2497;-10319;-1661;2535;-1891;-742
990092;13848;10298;-4383;-3467;-2043;-3115
991076;7323;17502;-1269;-4688;132;-1779
992078;-9089;1479;4173;949;1694;1413
993078;-14270;-17027;4940;6074;668;2380
994075;-1241;-13612;-301;3588;-1557;-59
995075;13430;7647;-5363;-3905;-2019;-2657
996076;10768;19090;-4217;-7139;34;-1894
997077;-5888;5596;1593;-1857;1922;1207
998078;-14960;-15356;4837;5456;1047;2447
999078;-4733;-16474;1619;5582;-1494;168
1000075;11239;3530;-3658;-1520;-2343;-2575
1001092;12037;18427;-4067;-6610;-291;-2073
1002077;-3199;8908;569;-3409;2159;1191
1003079;-14318;-12308;3588;3313;1990;3111
1004079;-6531;-17183;797;4561;-583;1144
1005075;10112;788;-3951;-1026;-2354;-2311
1006075;13722;17903;-4035;-5679;-1107;-2831
1007077;-684;11438;1195;-2777;1409;172
1008077;-14549;-10433;5294;4222;1823;2703
1009079;-9944;-19228;2925;6117;-323;1534
1010079;7155;-3311;-3060;142;-2120;-1704
1011088;14758;16894;-5158;-6194;-1129;-2694
1012092;3273;15268;-808;-4730;1417;-74
1013076;-12367;-6240;4449;2827;2149;2681
1014077;-12098;-19964;4194;7077;3;1849
1015078;3341;-8328;-856;2824;-2288;-1564
1016079;13538;13321;-3972;-4311;-1754;-3109
1017079;5274;16882;-1090;-5066;839;-812
1018075;-10326;-1971;3740;1266;2090;2313
1019076;-12580;-18372;3795;6025;466;2280
1020078;1654;-10759;-1047;2976;-1900;-867
1021078;13782;10920;-4211;-3604;-1969;-3077
1022080;7716;18136;-1312;-4853;356;-1455
1023092;-8930;1162;4121;1094;1975;1827
1024077;-14517;-17951;5180;6614;696;2406
1025078;-1638;-14126;293;4275;-1813;-482
1026079;13194;7990;-4688;-3429;-2285;-3077
1027080;11305;20276;-3773;-6960;-103;-1985
1028076;-4358;7191;1556;-1954;2027;1524
1029076;-13594;-14531;4323;5100;1558;3125
1030079;-4803;-17154;1104;5230;-803;821
1031079;10396;2583;-3856;-1719;-1990;-2430
1032076;12208;19137;-4247;-6932;-471;-2440
1033077;-1682;11124;317;-3784;1656;692
1034092;-13043;-10923;3740;3521;1515;2807
1035077;-6935;-18312;1407;5396;-690;1199
1036079;8571;-1634;-3565;-494;-2059;-2006
1037075;12899;17049;-4410;-6217;-744;-2595
1038077;-103;13009;217;-4117;1676;320
1039078;-13792;-8727;4339;3096;2132;3037
1040075;-10251;-19796;2592;6043;20;2023
1041076;6086;-5658;-2768;896;-1933;-1429
1042079;13991;15303;-4787;-5659;-1180;-2840
1043080;3263;15921;-701;-4962;1198;-485
1044092;-12038;-4473;4388;2295;1950;2409
1045078;-12117;-19455;4087;6908;73;2068
1046080;2940;-9777;-968;3129;-1949;-996
1047075;13584;11971;-4169;-4105;-1413;-2712
1048077;6257;17842;-1606;-5686;1090;-750
1049077;-9269;527;3110;116;2328;2332
1050077;-12693;-17333;3778;5710;646;2464
1051078;449;-12589;-350;4028;-1840;-596
1052080;12851;8268;-3660;-2427;-1999;-2948
1053080;8023;17737;-1418;-4845;272;-1627
1054091;-8062;3276;3775;161;1995;1616
1055076;-14519;-16232;5060;5895;1038;2670
1056077;-2589;-15014;425;4528;-1287;240
1057078;12623;5717;-4463;-2486;-1943;-2494
1058079;11438;19009;-3485;-6190;-29;-1937
1059080;-4722;7384;2164;-1646;1880;1089
1060076;-14910;-14078;5398;5492;1143;2468
1061076;-5875;-17365;2114;6000;-1334;356
1062078;10524;1747;-3558;-984;-2308;-2446
1063079;12875;18251;-4473;-6632;-415;-2165
1064092;-1798;10669;168;-3959;2058;1015
1065077;-14222;-10945;3796;3050;2058;3095
1066078;-7970;-18107;1420;5008;-366;1386
1067079;8901;-1343;-3794;-546;-2087;-1928
1068079;14187;17208;-4782;-6066;-907;-2561
1069075;793;13041;192;-3876;1479;173
1070076;-13819;-8425;4944;3458;1822;2563
1071077;-10565;-19046;3274;6302;-336;1471
1072078;6318;-4857;-2681;842;-2239;-1732
1073080;14968;15767;-5220;-5853;-1428;-2885
1074096;4345;16058;-1242;-5199;1123;-382
1075089;-11693;-4435;4007;1931;2092;2518
1076079;-12441;-19176;4020;6578;131;1930
1077075;2843;-9095;-848;3045;-2257;-1462
1078075;14096;12581;-4085;-3919;-2020;-3292
1079077;6752;17675;-1358;-5147;393;-1290
1080077;-9426;-316;3693;871;1783;1895
1081079;-13216;-17827;4167;5963;483;2264
1082075;480;-11838;-765;3268;-1694;-546
1083076;13871;9951;-4746;-3750;-1834;-2807
1084076;9342;18964;-2567;-5888;345;-1483
1085078;-7407;3169;3090;-173;1961;1655
1086092;-14559;-16896;4979;6061;818;2423
1087077;-2755;-14981;544;4549;-1604;-188
1088078;12651;6540;-4626;-2982;-2172;-2788
1089078;11983;20052;-3946;-6866;-170;-2009
1090080;-3539;8255;1573;-2105;1938;1284
1091080;-14206;-14113;4804;5215;1697;3107
1092077;-6993;-18920;1927;5964;-447;1226
1093077;8435;-140;-3043;-594;-1747;-1982
1094078;12212;18219;-3725;-6081;-530;-2404
1095079;-327;12681;650;-3522;1527;413
1096089;-12452;-9210;4295;3691;1574;2657
1097079;-7869;-18661;2348;6126;-543;1339
1098076;7540;-3405;-2658;644;-2084;-1833
1099077;13322;16359;-4085;-5524;-951;-2652
1100079;1561;14656;-68;-4403;1583;147
1101080;-12486;-6270;3929;2275;2368;3084
1102077;-10224;-18901;2413;5534;420;2377
1103078;5741;-6537;-2917;900;-1729;-1076
1104080;14677;14720;-5256;-5687;-1315;-2838
1105075;4896;17159;-1332;-5413;961;-785
1106089;-10935;-2400;4102;1728;1986;2266
1107075;-12410;-18668;4222;6678;471;2419
1108076;2200;-10707;-974;3119;-1523;-407
1109078;13914;11103;-4839;-4460;-1287;-2421
1110079;7713;18632;-2762;-6649;1052;-844
1111075;-8130;2361;2213;-947;2470;2265
1112077;-12856;-16354;3623;5284;1000;2725
1113079;-275;-13179;-159;4229;-1561;-176
1114078;13014;7422;-3883;-2374;-2004;-2765
1115079;9385;18256;-2186;-5455;128;-1783
1116137;-6696;5027;3026;-763;2061;1489
1117079;-14359;-14984;4788;5351;1432;2949
1118080;-3289;-15325;507;4609;-844;803
1119076;12617;4934;-4449;-2183;-1751;-2100
1120076;12894;19564;-3743;-6230;16;-1868
1121077;-2951;9298;1889;-2048;2127;1155
1122079;-14550;-12766;5521;5315;1666;2849
1123080;-6963;-17982;2648;6462;-855;912
1124080;9837;432;-3109;-275;-2187;-2143
1125076;13960;18480;-4529;-6435;-567;-2282
1126076;125;12674;-131;-4357;1996;789
1127089;-13489;-9311;3893;2822;2298;3189
1128079;-8962;-18612;2071;5546;9;1831
1129075;7736;-3121;-3107;408;-1908;-1549
1130076;14445;16550;-4557;-5533;-1011;-2598
1131077;2110;14365;32;-4101;1375;-93
1132078;-13241;-6904;4882;3017;1988;2544
1133080;-11556;-19406;3607;6418;-11;1832
1134080;5049;-6661;-2263;1489;-2059;-1337
1135076;15128;14924;-5268;-5516;-1463;-2800
1136076;5764;17348;-1660;-5580;1117;-516
1137092;-10816;-2617;3941;1508;2346;2565
1138089;-13152;-19111;4539;6825;592;2374
1139079;1583;-10785;-411;3644;-1855;-857
1140075;14005;11397;-4345;-3821;-1824;-2928
1141076;8013;18616;-2088;-5812;588;-1173
1142078;-8333;1675;3193;52;2248;2144
1143079;-13561;-17205;4284;5801;1092;2798
1144080;-796;-13359;-205;3981;-1371;-77
1145075;13187;8079;-4191;-2766;-1963;-2786
1146076;9860;18852;-2323;-5461;107;-1777
1147076;-6651;4681;3110;-463;2055;1566
1148092;-14729;-15854;4994;5625;1286;2838
1149077;-3544;-15620;417;4352;-1110;467
1150078;12529;5334;-5228;-3227;-1927;-2371
1151078;12701;19818;-4839;-7440;-64;-1945
1152075;-3215;8904;1085;-2682;2117;1251
1153075;-15154;-13943;5121;5213;1884;3167
1154077;-8633;-20077;2629;6562;-462;1308
1155077;7516;-1777;-2890;-217;-1963;-2016
1156078;12826;17890;-4645;-6809;-701;-2531
1157079;1031;14116;-743;-5075;1634;394
1158092;-12078;-7843;3546;2628;1949;2916
1159076;-8975;-19174;2479;6251;-178;1750
1160078;6433;-5105;-2429;1241;-2022;-1636
1161079;13665;15708;-4321;-5477;-1214;-2888
1162076;2861;15874;-454;-4960;1211;-360
1163077;-11969;-4816;3988;1926;2085;2660
1164079;-11171;-19130;2971;5982;244;2233
1165075;4570;-8155;-2347;1819;-1888;-1061
1166077;14810;13832;-5067;-5124;-1488;-2899
1167078;6174;18188;-1388;-5545;897;-925
1168092;-10169;-779;4245;1431;2133;2257
1169077;-13195;-18624;4694;6895;698;2610
1170079;775;-12433;-542;3798;-1486;-248
1171079;13570;9707;-4789;-3976;-1551;-2579
1172076;8820;19324;-2916;-6728;657;-1298
1173077;-6987;4305;2329;-1199;2220;1861
1174079;-13113;-15617;4165;5488;990;2669
1175075;-1641;-14676;484;4992;-1505;15
1176077;12169;5439;-3561;-1630;-2079;-2688
1177078;9988;18169;-2334;-5419;-11;-1944
1178092;-5558;6854;2640;-1462;2096;1359
1179091;-14218;-13612;4512;4625;1677;3103
1180075;-4277;-16114;434;4496;-671;1076
1181076;11874;3071;-4506;-1810;-1939;-2141
1182076;13311;18943;-3798;-5891;-510;-2414
1183077;-2175;10428;2160;-1863;1572;416
1184078;-14776;-11699;6221;5596;1363;2426
1185079;-8215;-18643;3336;6914;-937;944
1186079;8948;-1301;-2878;150;-2311;-2042
1187075;14441;17776;-4722;-6284;-889;-2546
1188076;1285;13823;-387;-4552;1623;223
1189093;-13198;-7856;4012;2666;2019;2697
1190077;-9985;-18795;2753;5995;-299;1544
1191078;6638;-4773;-2253;1388;-2425;-1849
