Timestamp;scop_pitchspeed;scop_rollspeed;scop_yawspeed
0;-491;477;172
1088;-506;492;172
2079;-506;462;172
3075;-567;416;172
4076;-613;370;187
5078;-643;324;187
6079;-643;279;187
7076;-643;263;203
8077;-674;248;248
9078;-704;218;309
10079;-704;187;340
11090;-659;126;340
12076;-643;65;340
13077;-659;34;325
14078;-659;19;279
15079;-582;-26;233
16075;-491;-87;203
17078;-460;-148;172
18079;-475;-194;142
19074;-521;-194;126
20076;-506;-209;126
21204;-445;-270;126
22078;-414;-301;96
23079;-475;-331;80
24075;-536;-346;80
25076;-506;-377;35
26077;-430;-423;-25
27079;-414;-453;-41
28075;-460;-468;-41
29076;-521;-484;-25
30077;-536;-499;-10
31078;-491;-499;4
32088;-445;-499;19
33079;-445;-530;35
34078;-445;-575;50
35075;-399;-606;50
36076;-307;-591;19
37078;-216;-606;-10
38079;-216;-621;-10
39075;-262;-636;4
40075;-231;-591;4
41077;-155;-545;4
42090;-78;-514;19
43076;-63;-514;19
44077;-94;-530;4
45079;-139;-514;-10
46079;-124;-484;-41
47077;-124;-484;-56
48078;-155;-499;-56
49079;-185;-468;-25
50075;-185;-392;35
51076;-139;-362;35
52077;-124;-377;35
53091;-139;-407;35
54077;-201;-423;35
55078;-246;-438;19
56074;-231;-438;19
57076;-201;-468;4
58077;-185;-484;19
59078;-231;-499;35
60079;-307;-499;19
61075;-368;-484;-10
62077;-414;-468;-25
63093;-506;-468;-41
64079;-628;-484;-56
65074;-750;-499;-41
66076;-857;-484;-56
67077;-979;-484;-56
68079;-1086;-514;-41
69079;-1239;-530;-41
70076;-1376;-545;-41
71076;-1437;-545;-25
72078;-1437;-545;-10
73089;-1422;-575;4
74076;-1407;-575;35
75078;-1407;-530;50
76075;-1376;-484;65
77078;-1300;-453;65
78075;-1178;-438;80
79076;-1071;-453;80
80078;-979;-453;80
81075;-872;-392;50
82077;-750;-316;19
83088;-689;-270;4
84075;-643;-255;35
85077;-613;-194;50
86079;-597;-117;50
87077;-552;-41;19
88079;-521;-10;35
89075;-536;50;65
90078;-582;141;80
91079;-643;233;65
92076;-674;294;80
93119;-659;279;111
94076;-628;248;157
95077;-659;233;187
96079;-720;233;172
97077;-765;263;157
98079;-765;263;157
99075;-765;233;172
100077;-796;187;172
101079;-842;172;172
102076;-842;187;157
103077;-842;172;172
104090;-872;141;172
105076;-918;126;172
106078;-949;95;187
107075;-872;95;203
108078;-750;80;172
109079;-643;19;142
110076;-613;-10;111
111078;-597;-10;126
112075;-567;19;126
113079;-521;19;142
114089;-475;4;142
115076;-475;-26;96
116078;-521;-26;50
117075;-536;-10;50
118077;-552;4;50
119079;-567;-10;50
120076;-674;19;65
121077;-811;65;96
122079;-888;95;142
123195;-903;141;142
124079;-903;156;157
125076;-933;141;203
126078;-1040;126;248
127075;-1101;80;248
128077;-1071;65;233
129079;-979;80;248
130076;-872;50;248
131078;-781;19;248
132075;-689;19;218
133076;-597;34;203
134092;-475;34;187
135078;-399;19;187
136075;-353;-10;172
137078;-323;-41;157
138075;-262;-56;126
139076;-155;-102;65
140079;-109;-133;35
141075;-170;-148;19
142077;-277;-148;35
143095;-353;-163;50
144092;-399;-163;19
145079;-460;-209;-25
146075;-552;-255;-41
147078;-674;-285;-25
148075;-781;-331;4
149076;-811;-377;35
150079;-811;-392;50
151075;-857;-423;50
152078;-888;-438;50
153090;-903;-438;65
154091;-872;-423;80
155078;-842;-392;65
156075;-811;-346;50
157077;-826;-285;65
158079;-842;-239;80
159075;-857;-224;65
160078;-857;-194;50
161079;-872;-163;35
162076;-903;-117;19
163078;-903;-87;35
164089;-842;-56;35
165076;-765;-56;19
166078;-735;-72;35
167075;-750;-56;50
168077;-781;-26;80
169078;-765;19;80
170075;-704;4;80
171077;-628;-10;65
172079;-597;-41;50
173075;-597;-26;50
174093;-552;-26;65
175079;-460;-26;80
176076;-399;-56;111
177078;-399;-56;142
178075;-445;-26;187
179077;-445;4;218
180079;-414;-10;187
181075;-399;-41;157
182078;-445;-72;126
183079;-506;-56;126
184092;-552;-26;111
185079;-552;4;80
186076;-552;19;65
187078;-613;-10;96
188075;-659;-56;111
189076;-613;-72;111
190079;-521;-87;126
191075;-460;-102;157
192078;-460;-117;203
193079;-475;-133;203
194092;-460;-133;172
195079;-368;-117;111
196076;-292;-102;80
197078;-277;-72;65
198075;-323;-41;65
199076;-368;-10;80
200078;-384;-10;96
201075;-399;-10;111
202077;-445;-10;96
203078;-536;19;65
204090;-613;50;50
205076;-659;34;50
206079;-704;19;50
207076;-796;19;65
208078;-872;19;80
209074;-903;50;111
210076;-918;95;157
211078;-903;141;172
212075;-888;172;187
213076;-903;172;203
214090;-933;156;218
215076;-964;172;218
216078;-888;172;218
217076;-781;202;172
218078;-735;248;142
219079;-750;324;126
220076;-750;370;142
221078;-720;385;172
222075;-704;401;203
223076;-704;416;203
224091;-689;447;203
225078;-659;462;187
226075;-628;462;172
227077;-628;492;172
228079;-704;492;172
229075;-765;492;142
230078;-750;492;126
231079;-704;477;111
232076;-689;447;111
233077;-689;447;111
234088;-720;462;126
235079;-689;462;157
236076;-613;462;203
237079;-582;447;203
238078;-597;431;187
239074;-613;431;172
240077;-628;431;187
241078;-597;416;218
242075;-552;385;203
243077;-521;355;203
244089;-552;355;218
245075;-613;385;218
246077;-613;401;187
247075;-567;385;126
248077;-567;355;126
249079;-582;309;142
250076;-582;279;157
251078;-521;279;187
252075;-430;248;187
253076;-353;248;187
254079;-338;248;142
255090;-338;248;111
256077;-307;248;96
257075;-231;248;111
258077;-124;248;111
259079;-63;263;126
260076;-78;294;142
261078;-109;324;126
262075;-109;355;111
263076;-109;401;111
264078;-155;447;111
265089;-231;462;126
266075;-292;477;142
267079;-292;508;142
268076;-262;553;172
269077;-277;599;203
270079;-292;615;218
271076;-262;599;218
272078;-185;599;203
273079;-109;569;203
274076;-63;538;218
275092;-48;508;218
276078;-2;477;203
277076;73;447;218
278078;150;416;233
279075;150;416;248
280077;58;416;233
281079;-33;447;172
282075;-109;492;142
283077;-201;508;126
284079;-338;492;126
285088;-521;431;142
286075;-689;385;157
287077;-872;355;172
288075;-1040;279;157
289076;-1193;156;126
290078;-1361;65;126
291075;-1514;19;142
292077;-1636;-26;187
293079;-1712;-102;218
294076;-1773;-209;248
295077;-1834;-316;248
296088;-1849;-407;218
297076;-1788;-453;187
298077;-1666;-468;172
299074;-1544;-468;203
300076;-1452;-499;233
301078;-1376;-514;233
302075;-1269;-499;218
303077;-1147;-468;187
304079;-994;-423;157
305076;-903;-377;96
306088;-857;-316;50
307077;-796;-270;4
308078;-720;-239;-41
309075;-689;-224;-71
310077;-720;-163;-71
311079;-781;-87;-86
312075;-857;-10;-86
313077;-888;34;-86
314079;-933;34;-56
315076;-1025;19;-10
316088;-1147;4;50
317076;-1269;4;111
318077;-1330;19;172
319075;-1315;34;203
320076;-1284;34;218
321078;-1315;50;248
322075;-1361;80;294
323077;-1346;95;325
324078;-1284;80;340
325075;-1239;111;325
326087;-1193;156;309
327090;-1162;202;279
328076;-1086;218;248
329079;-979;233;218
330075;-903;248;187
331077;-903;279;157
332079;-949;294;126
333076;-964;355;111
334077;-918;416;65
335079;-872;447;80
336076;-857;462;126
337078;-857;492;157
338089;-826;523;142
339076;-704;553;142
340078;-567;584;157
341079;-430;660;187
342076;-246;813;218
343077;-33;1027;264
344075;226;1271;340
345076;516;1500;416
346078;821;1683;477
347076;1111;1836;508
348092;1402;1958;523
349089;1737;2004;523
350076;2043;2019;493
351078;2241;2065;477
352079;2333;2141;493
353076;2333;2202;523
354078;2287;2279;554
355075;2226;2370;554
356076;2089;2462;554
357075;1890;2523;538
358077;1692;2569;538
359079;1463;2569;538
360092;1157;2538;538
361079;837;2508;538
362076;516;2477;538
363077;256;2416;523
364079;12;2386;523
365075;-201;2355;523
366078;-353;2324;554
367075;-475;2279;569
368077;-536;2202;584
369079;-536;2095;569
370088;-460;2004;569
371079;-353;1912;584
372076;-262;1836;600
373078;-185;1775;569
374075;-109;1760;554
375076;43;1760;554
376078;211;1744;554
377076;333;1760;569
378078;424;1836;569
379074;501;1958;554
380077;562;2080;538
381090;608;2156;508
382077;638;2248;462
383079;592;2386;401
384076;531;2538;371
385078;470;2691;371
386075;409;2828;371
387078;302;2935;416
388075;180;3057;462
389076;58;3225;508
390078;-63;3408;569
391075;-170;3576;630
392088;-277;3775;706
393075;-368;3973;798
394077;-445;4126;874
395079;-445;4233;951
396075;-353;4294;1012
397079;-246;4340;1042
398075;-170;4401;1088
399077;-94;4431;1134
400079;27;4477;1164
401076;180;4508;1164
402091;318;4553;1164
403078;363;4615;1149
404079;379;4691;1149
405076;409;4782;1134
406078;485;4844;1088
407075;547;4859;1042
408077;577;4859;996
409079;592;4828;935
410075;623;4782;890
411078;699;4721;859
412168;730;4645;829
413078;699;4538;813
414075;623;4416;798
415077;577;4279;752
416079;577;4126;691
417077;577;3958;645
418079;531;3790;645
419076;440;3653;645
420077;348;3531;661
421079;302;3332;645
422075;318;3134;615
423089;348;2966;600
424076;272;2813;630
425078;180;2676;630
426075;104;2538;600
427078;58;2386;554
428075;43;2233;477
429076;73;2050;432
430078;150;1851;401
431075;256;1683;371
432077;394;1515;355
433079;516;1393;325
434089;577;1286;279
435076;608;1210;233
436078;684;1179;218
437075;776;1179;233
438077;791;1195;233
439079;776;1210;187
440076;760;1271;142
441078;760;1317;172
442079;760;1347;172
443076;715;1378;172
444089;623;1408;157
445076;501;1454;157
446077;394;1500;172
447075;302;1531;187
448077;226;1561;218
449074;134;1576;279
450076;58;1622;340
451078;27;1683;371
452075;73;1744;416
453076;104;1760;462
454088;119;1775;508
455079;134;1836;538
456076;165;1912;554
457079;241;1989;538
458076;333;2050;554
459078;424;2111;569
460079;455;2187;584
461076;485;2294;584
462078;531;2370;584
463075;531;2431;554
464076;485;2492;538
465089;394;2599;538
466075;256;2721;523
467078;150;2813;477
468074;43;2889;447
469077;-94;2935;432
470079;-292;2996;432
471076;-521;3073;432
472077;-689;3103;432
473079;-842;3103;462
474075;-1055;3103;523
475090;-1269;3103;600
476077;-1468;3103;661
477075;-1666;3103;676
478077;-1895;3088;676
479079;-2170;3073;630
480076;-2460;3057;600
481077;-2811;3027;600
482079;-3254;3027;584
483075;-3758;3057;569
484077;-4338;3118;538
485079;-4964;3179;523
486091;-5620;3271;538
487078;-6277;3393;554
488075;-6872;3546;569
489077;-7376;3683;615
490078;-7819;3790;691
491075;-8185;3836;752
492077;-8460;3851;829
493079;-8613;3836;890
494076;-8628;3805;920
495078;-8552;3760;951
496091;-8430;3698;981
497075;-8246;3622;996
498076;-7956;3561;996
499079;-7544;3531;1012
500075;-7071;3500;1042
501077;-6552;3469;1073
502079;-6033;3424;1088
503076;-5483;3393;1088
504078;-4918;3347;1027
505075;-4338;3286;920
506091;-3758;3225;813
507079;-3178;3225;737
508075;-2643;3225;691
509078;-2170;3195;615
510079;-1727;3149;523
511076;-1330;3103;416
512078;-1025;3088;340
513075;-811;3088;279
514076;-613;3073;218
515078;-460;3011;172
516089;-430;2950;142
517077;-445;2905;142
518079;-460;2828;157
519076;-521;2767;157
520077;-659;2676;157
521079;-857;2630;203
522076;-1071;2584;264
523078;-1300;2523;309
524079;-1498;2431;340
525076;-1712;2340;355
526089;-1956;2248;355
527076;-2246;2218;371
528078;-2552;2218;416
529075;-2842;2248;477
530077;-3101;2294;523
531079;-3315;2355;569
532075;-3514;2416;615
533078;-3712;2508;645
534079;-3956;2615;676
535076;-4185;2706;691
536077;-4353;2798;722
537092;-4445;2920;706
538079;-4552;3088;645
539076;-4674;3286;615
540078;-4796;3531;615
541075;-4949;3805;630
542076;-5147;4095;630
543079;-5376;4416;645
544075;-5575;4737;691
545077;-5727;5011;691
546079;-5865;5240;706
547182;-6063;5439;722
548077;-6338;5576;752
549079;-6597;5683;798
550076;-6872;5698;829
551078;-7117;5653;859
552074;-7361;5515;890
553076;-7590;5332;905
554078;-7849;5118;935
555075;-8094;4844;966
556077;-8338;4523;996
557075;-8552;4156;1027
558089;-8750;3729;1027
559076;-8918;3256;1042
560078;-9040;2752;1027
561075;-9132;2218;966
562076;-9223;1683;859
563079;-9315;1164;752
564075;-9483;706;661
565077;-9620;294;569
566079;-9727;-133;462
567077;-9804;-545;355
568090;-9865;-911;233
569076;-9895;-1186;142
570078;-9895;-1384;50
571075;-9834;-1522;-71
572076;-9788;-1629;-209
573079;-9788;-1720;-270
574075;-9758;-1797;-315
575078;-9712;-1827;-392
576079;-9636;-1797;-468
577077;-9590;-1705;-499
578079;-9605;-1598;-529
579153;-9620;-1430;-529
580078;-9620;-1201;-483
581075;-9605;-957;-407
582077;-9620;-728;-331
583079;-9636;-423;-270
584076;-9712;-87;-178
585077;-9804;248;-71
586079;-9910;553;35
587076;-9956;889;142
588079;-9987;1240;248
589091;-10033;1607;386
590092;-10094;1958;538
591079;-10139;2248;645
592076;-10139;2538;691
593077;-10139;2782;737
594079;-10139;2981;783
595075;-10094;3103;859
596078;-9972;3164;920
597075;-9758;3225;981
598077;-9498;3286;1012
599079;-9223;3347;996
600090;-8933;3393;951
601077;-8597;3424;905
602079;-8231;3378;844
603075;-7804;3286;783
604078;-7407;3179;691
605079;-6964;3057;584
606076;-6491;2966;493
607079;-6002;2920;432
608076;-5498;2920;401
609077;-4979;2935;386
610150;-4460;2996;371
611076;-3941;3042;371
612077;-3452;3118;325
613079;-3055;3179;248
614076;-2765;3240;203
615078;-2552;3256;172
616079;-2399;3240;142
617077;-2277;3210;157
618079;-2216;3240;172
619076;-2231;3271;187
620159;-2323;3256;248
621079;-2491;3195;325
622076;-2689;3134;371
623078;-2933;3057;416
624075;-3208;2981;432
625077;-3544;2874;416
626078;-3941;2737;401
627076;-4368;2615;401
628078;-4796;2492;401
629075;-5284;2370;432
630076;-5849;2263;477
631089;-6430;2202;508
632076;-6979;2156;538
633078;-7575;2111;538
634075;-8185;2095;508
635076;-8826;2111;493
636079;-9498;2126;432
637076;-10170;2141;371
638078;-10842;2187;309
639075;-11483;2233;279
640077;-12094;2248;264
641094;-12689;2279;264
642093;-13254;2309;279
643079;-13758;2340;309
644076;-14246;2370;340
645077;-14735;2370;386
646074;-15178;2309;416
647077;-15544;2233;432
648079;-15819;2111;447
649075;-15972;1958;462
650077;-16094;1805;493
651079;-16170;1653;523
652076;-16170;1500;584
653090;-16063;1332;661
654092;-15880;1179;706
655078;-15651;996;737
656075;-15330;813;767
657077;-14933;630;783
658079;-14491;431;798
659076;-13972;263;783
660078;-13422;141;752
661079;-12796;34;706
662076;-12078;-87;661
663077;-11300;-209;569
664079;-10491;-362;462
665091;-9712;-499;386
666078;-8964;-606;309
667076;-8170;-697;218
668078;-7300;-820;111
669079;-6414;-972;19
670076;-5575;-1125;-41
671077;-4796;-1278;-102
672079;-4048;-1400;-163
673076;-3315;-1507;-224
674078;-2659;-1598;-285
675091;-2063;-1675;-331
676078;-1498;-1720;-377
677075;-994;-1720;-407
678077;-552;-1720;-392
679078;-170;-1659;-377
680075;119;-1552;-377
681077;302;-1384;-377
682079;440;-1186;-377
683076;531;-988;-331
684078;547;-774;-300
685079;470;-499;-254
686089;302;-209;-193
687077;89;111;-148
688079;-185;431;-117
689075;-491;691;-41
690078;-842;950;65
691079;-1223;1256;157
692076;-1636;1561;218
693077;-2078;1851;279
694074;-2567;2111;325
695076;-3086;2324;371
696078;-3636;2553;447
697088;-4155;2737;538
698075;-4628;2874;584
699077;-5025;2981;630
700079;-5407;3057;676
701076;-5804;3118;737
702077;-6201;3149;783
703079;-6536;3149;813
704075;-6781;3149;813
705078;-6979;3103;813
706079;-7178;3042;813
707089;-7346;2981;813
708076;-7452;2889;798
709078;-7498;2737;767
710075;-7529;2569;722
711077;-7544;2370;691
712079;-7529;2187;645
713076;-7468;2019;615
714077;-7315;1836;600
715075;-7086;1637;569
716076;-6811;1439;523
717079;-6521;1240;493
718092;-6170;1027;477
719078;-5788;844;477
720075;-5346;691;416
721077;-4903;553;325
722079;-4475;385;218
723075;-4033;248;172
724078;-3590;156;142
725079;-3178;111;111
726076;-2796;50;35
727078;-2460;19;4
728090;-2155;-10;-10
729079;-1834;4;-41
730075;-1498;34;-86
731077;-1223;80;-102
732079;-1010;141;-86
733076;-842;202;-56
734077;-689;263;-41
735079;-552;294;-56
736076;-430;309;-25
737079;-353;309;19
738090;-323;309;65
739077;-277;324;65
740079;-216;340;50
741076;-216;309;65
742077;-262;294;111
743075;-292;294;172
744076;-307;294;203
745079;-292;263;203
746075;-323;202;187
747078;-414;156;187
748089;-659;126;126
749076;-704;50;80
750077;-704;4;65
751075;-765;-10;80
752076;-857;-10;142
753078;-949;-26;172
754075;-1010;-87;157
755077;-1025;-163;142
756079;-1055;-239;142
757077;-1117;-301;172
758078;-1117;-346;187
759075;-1040;-377;203
760092;-979;-423;218
761079;-979;-499;218
762075;-1010;-530;203
763077;-1025;-545;203
764079;-964;-545;187
765075;-872;-591;172
766077;-781;-606;172
767075;-750;-560;172
768077;-720;-530;157
769079;-659;-499;126
770092;-521;-484;96
771078;-399;-468;80
772075;-323;-423;96
773077;-292;-346;96
774079;-246;-255;80
775075;-155;-148;65
776078;-33;-56;65
777075;27;34;65
778078;12;156;50
779079;12;294;50
780076;89;401;50
781088;165;462;50
782075;165;508;50
783076;73;584;50
784079;-2;691;50
785075;-17;767;50
786077;-63;813;80
787075;-94;844;142
788077;-139;889;172
789079;-185;966;172
790075;-262;1027;126
791180;-323;1057;111
792075;-384;1088;142
793077;-445;1103;203
794079;-536;1103;218
795075;-613;1088;203
796077;-659;1057;187
797074;-720;1027;187
798076;-842;1011;187
799078;-964;996;203
800075;-1055;1011;203
801077;-1086;981;218
802090;-1101;935;233
803077;-1147;889;248
804079;-1223;828;264
805076;-1269;752;279
806078;-1284;676;279
807075;-1300;615;264
808077;-1330;523;248
809079;-1376;447;264
810075;-1376;401;264
811078;-1346;340;248
812079;-1315;248;233
813090;-1300;172;218
814077;-1269;111;248
815079;-1193;80;248
816076;-1132;50;233
817079;-1040;4;187
818076;-949;-87;142
819078;-872;-148;126
820075;-796;-209;111
821076;-735;-255;111
822078;-643;-316;111
823130;-597;-346;111
824076;-597;-362;111
825078;-552;-346;126
826075;-460;-301;96
827078;-353;-270;80
828075;-307;-255;80
829076;-277;-255;126
830078;-201;-255;172
831075;-48;-239;187
832077;119;-224;157
833177;226;-209;96
834077;256;-224;65
835079;272;-209;50
836076;348;-194;35
837079;424;-209;4
838075;455;-224;4
839077;455;-224;-10
840079;485;-209;-10
841075;562;-148;4
842078;623;-87;19
843079;592;-41;35
844091;501;50;80
845078;455;141;111
846079;455;187;111
847077;470;187;96
848079;394;156;96
849076;256;126;96
850077;119;126;96
851079;12;95;126
852076;-63;34;172
853078;-139;-56;203
854079;-216;-102;248
855089;-307;-102;264
856076;-384;-87;279
857089;-445;-56;279
858075;-491;-26;264
859076;-552;-26;248
860079;-613;-26;248
861075;-597;-41;187
862077;-521;-56;157
863079;-475;-56;172
864076;-506;-41;187
865092;-582;-10;187
866079;-597;34;187
867076;-506;80;172
868078;-368;80;157
869075;-246;80;142
870077;-185;95;126
871079;-124;95;111
872075;-17;95;96
873077;104;34;111
874079;195;-41;142
875130;272;-72;157
876076;379;-102;157
877079;501;-102;142
878076;623;-117;126
879077;730;-163;126
880079;806;-209;96
881076;867;-239;80
882078;974;-285;80
883079;1096;-346;96
884076;1173;-377;80
885078;1203;-377;80
886089;1203;-377;65
887076;1249;-377;65
888078;1310;-377;65
889075;1340;-377;50
890076;1325;-377;65
891079;1295;-392;80
892075;1295;-392;80
893078;1325;-453;65
894079;1310;-530;50
895076;1203;-591;35
896090;1050;-606;4
897078;959;-621;4
898075;928;-667;35
899077;913;-743;50
900079;821;-759;65
901076;684;-728;96
902077;608;-697;96
903079;730;-713;96
904075;1234;-804;111
905078;1997;-972;203
906123;2806;-1201;309
907075;4684;-1720;447
908076;7860;-2713;661
909078;11508;-4148;951
910075;16119;-6026;1302
911077;22257;-8362;1638
912079;29111;-11033;1851
913076;36394;-13781;1867
914077;44150;-16285;1699
915079;51951;-18209;1363
916091;59417;-19446;844
917092;66440;-20041;142
918079;72837;-19965;-682
919076;78516;-19247;-1583
920078;83447;-17995;-2438
921075;87554;-16270;-3232
922076;90531;-14072;-4025
923078;92470;-11354;-4789
924075;93646;-8209;-5384
925077;93737;-4911;-5781
926078;91661;-1629;-6178
927076;87966;1531;-6636
928088;83432;4721;-6987
929079;75844;8156;-7369
930076;64776;11378;-8086
931078;53844;13485;-8987
932075;44089;14126;-9628
933076;33203;13714;-9613
934078;20791;12599;-8835
935075;8592;10737;-7598
936077;-2414;8156;-6285
937074;-12567;5271;-5064
938077;-21849;2706;-3781
939091;-28811;691;-2285
940078;-32582;-896;-544
941074;-34552;-2255;1241
942076;-37010;-3308;2569
943078;-39391;-4026;3225
944075;-40231;-4530;3348
945077;-39773;-5110;3241
946079;-38078;-6224;3103
947076;-36094;-8194;2981
948078;-35804;-10804;3592
949091;-37040;-13659;6233
950077;-38857;-16423;11439
951079;-41743;-19201;18340
952075;-45910;-22026;25638
953077;-49712;-24514;32248
954079;-51178;-26377;37622
955076;-50460;-27995;41790
956078;-49315;-29675;45149
957075;-48445;-31430;48126
958077;-47162;-32881;50767
959079;-45269;-33522;52630
960118;-43972;-33430;52187
961079;-43285;-32560;49470
962076;-42384;-30942;45882
963078;-41300;-28728;42813
964079;-40628;-25812;40493
965076;-40002;-22224;38325
966078;-38597;-18530;36111
967076;-36704;-15308;34203
968077;-35101;-12652;32538
969079;-33712;-10301;30767
970075;-32704;-7934;28569
971089;-32643;-5522;25989
972076;-33086;-3400;23561
973078;-33132;-1247;21348
974075;-32552;1698;18874
975077;-31514;5469;16080
976079;-30017;9332;13455
977077;-28216;12294;12142
978078;-26888;13531;12676
979075;-26689;12721;14294
980077;-27055;9622;15958
981120;-27285;4111;17455
982077;-27590;-3033;18874
983079;-28353;-10301;20050
984076;-29391;-16331;20859
985077;-30353;-20652;21302
986079;-31254;-23537;21470
987077;-32201;-25568;21348
988079;-33223;-27171;20920
989075;-34338;-28423;20264
990077;-35300;-29232;19531
991079;-36078;-29537;18859
992088;-36811;-29461;18340
993075;-37269;-29217;17882
994076;-37101;-28896;17409
995079;-36475;-28453;16874
996075;-35910;-27980;16416
997079;-35926;-27614;16264
998075;-36582;-27400;16508
999077;-36979;-27278;17256
1000079;-36078;-26606;18279
1001076;-33681;-25064;18874
1002091;-30597;-23247;18905
1003078;-27681;-21461;18462
1004079;-24949;-19629;17790
1005076;-22109;-17736;17088
1006078;-19239;-15797;16508
1007075;-16689;-13995;16096
1008077;-14613;-12407;15790
1009079;-13071;-11125;15470
1010076;-12033;-10209;14859
1011078;-11468;-9552;13851
1012079;-11422;-9094;12630
1013093;-11880;-8743;11470
1014079;-12735;-8392;10615
1015076;-13605;-8026;9974
1016078;-13941;-7629;9378
1017075;-13849;-7140;8890
1018077;-13941;-6560;8661
1019079;-14246;-5995;8691
1020076;-14384;-5522;8844
1021077;-13926;-5079;8844
1022079;-12826;-4606;8600
1023159;-11514;-4117;8264
1024075;-10704;-3583;7958
1025077;-10567;-3033;7745
1026079;-10536;-2514;7485
1027076;-10231;-2026;7149
1028078;-9895;-1522;6829
1029079;-9910;-911;6600
1030076;-10338;-26;6462
1031078;-11055;1378;6325
1032075;-11819;3790;5989
1033077;-12277;7485;5378
1034089;-12582;11851;4844
1035075;-13193;15531;4737
1036078;-14628;18019;4996
1037075;-16628;19637;5409
1038077;-18048;19973;6187
1039079;-18491;18202;7470
1040076;-18674;14233;8981
1041077;-19391;8813;10416
1042079;-20704;3118;11638
1043076;-22063;-1934;12661
1044115;-22857;-5858;13485
1045077;-23010;-8636;14080
1046079;-22811;-10606;14432
1047077;-22567;-12056;14584
1048078;-22307;-13110;14523
1049075;-21865;-13736;14340
1050077;-21223;-13858;14172
1051079;-20552;-13507;14096
1052075;-20017;-12896;13974
1053078;-19514;-12163;13745
1054079;-18750;-11354;13485
1055089;-17605;-10545;13256
1056075;-16109;-9873;13042
1057079;-14567;-9384;12920
1058075;-13559;-9110;13134
1059078;-13544;-9110;13790
1060079;-14262;-9384;14615
1061076;-14857;-9904;15256
1062078;-14964;-10468;15714
1063075;-15040;-11049;16111
1064077;-15452;-11659;16538
1065088;-16201;-12285;17073
1066075;-16994;-12820;17684
1067077;-17681;-13278;18432
1068075;-18491;-13720;19302
1069076;-19605;-14224;20111
1070078;-20659;-14789;20752
1071075;-21315;-15476;21363
1072077;-21620;-16239;21958
1073079;-21926;-17018;22538
1074076;-22506;-17720;23027
1075091;-23407;-18285;23531
1076077;-24613;-18591;24065
1077075;-25895;-18606;24569
1078077;-26888;-18224;24874
1079079;-27590;-16942;24813
1080076;-28262;-14087;24371
1081078;-29010;-9430;23775
1082075;-30964;-1690;22538
1083076;-34949;11454;19348
1084079;-39056;30248;14157
1085075;-41575;52920;7913
1086088;-42918;77469;722
1087075;-44033;102187;-8697
1088077;-44826;125485;-20499
1089079;-44628;146034;-33109
1090076;-43422;162950;-44682
1091077;-50384;169973;-53980
1092079;-77452;153668;-58285
1093076;-94536;126370;-54743
1094078;-86506;99714;-47445
1095079;-69651;70798;-42254
1096090;-48063;45118;-41125
1097078;-29849;24401;-42957
1098074;-21804;9515;-44407
1099077;-21117;3485;-43201
1100079;-25712;3454;-39812
1101076;-29895;5164;-36880
1102077;-29330;6004;-36468
1103079;-24033;5637;-37888
1104075;-15544;4905;-39461
1105077;-5575;4569;-40361
1106092;4852;5042;-40529
1107079;15356;6538;-40590
1108076;25188;9088;-41293
1109078;33661;12523;-42926
1110075;40104;16294;-45170
1111077;44638;19592;-47354
1112079;48470;21714;-48972
1113076;52638;22599;-49735
1114077;56776;22324;-49506
1115079;60333;21179;-48361
1116075;63356;20004;-46560
1117091;65066;19103;-44438
1118078;64944;18324;-42209
1119079;63951;17760;-40056
1120076;62028;17149;-37949
1121078;59188;16416;-35812
1122075;54974;15637;-33705
1123076;49066;14767;-31659
1124079;42287;13378;-29567
1125075;35508;11332;-27216
1126077;28562;9042;-24590
1127103;21111;6859;-21812
1128079;13585;4874;-19033
1129075;6409;3011;-16407
1130078;-368;1286;-13995
1131079;-6597;-316;-11690
1132076;-11972;-1705;-9354
1133078;-16231;-2774;-7018
1134075;-19223;-3583;-4758
1135076;-21040;-4148;-2712
1136079;-21941;-4407;-1003
1137227;-22216;-4331;355
1138076;-21895;-4133;1363
1139077;-20796;-3919;2126
1140075;-18994;-3736;2569
1141076;-16796;-3476;2615
1142078;-14368;-3079;2294
1143075;-11743;-2560;1745
1144077;-8888;-1995;1149
1145079;-5819;-1415;630
1146076;-2704;-835;264
1147078;241;-178;-25
1148091;2989;508;-285
1149078;5508;1134;-590
1150074;7753;1622;-911
1151077;9676;1943;-1186
1152079;11295;2126;-1399
1153076;12531;2324;-1628
1154077;13279;2538;-1919
1155074;13554;2767;-2224
1156076;13234;2950;-2575
1157079;12272;3073;-2957
1158088;10913;2966;-3308
1159092;9386;2615;-3537
1160079;7646;2187;-3476
1161076;5661;1790;-3094
1162078;3707;1347;-2453
1163074;2043;813;-1690
1164076;562;355;-941
1165078;-872;34;-315
1166075;-2216;-178;126
1167077;-3346;-362;416
1168079;-4201;-575;584
1169091;-4826;-759;691
1170077;-5223;-865;737
1171079;-5407;-896;767
1172075;-5391;-865;783
1173077;-5193;-774;813
1174079;-4796;-682;813
1175076;-4262;-606;722
1176077;-3697;-499;600
1177076;-3132;-377;477
1178077;-2567;-239;371
1179090;-2017;-133;279
1180076;-1483;-72;203
1181078;-994;-41;111
1182075;-582;19;65
1183077;-262;65;50
1184079;-48;111;35
1185075;27;126;19
1186077;43;111;35
1187079;-2;95;50
1188076;-185;80;65
1189078;-445;65;80
