Timestamp;js_gxf;js_gxr;js_gyf;js_gyr;js_gzf;js_gzr
117076;-435;-439;52;98;9;8
118075;-445;-439;79;98;4;-6
119076;-448;-439;95;113;0;-6
120093;-447;-455;106;128;0;39
121080;-448;-485;115;144;12;69
122078;-457;-531;125;128;30;54
123080;-477;-546;130;83;41;24
124079;-501;-531;122;52;39;-6
125075;-520;-500;103;21;28;8
126080;-523;-455;75;-23;21;39
127075;-510;-439;41;-39;22;39
128080;-488;-470;8;-8;23;-6
129075;-473;-500;-11;6;13;-37
130092;-472;-516;-15;6;-2;-37
131075;-481;-500;-12;-8;-18;-37
132080;-492;-516;-8;6;-28;-21
133075;-501;-531;-3;37;-30;-21
134080;-512;-546;7;67;-28;-6
135075;-524;-531;25;67;-21;-6
136080;-531;-500;43;67;-15;-6
137075;-528;-485;58;98;-10;-6
138080;-517;-485;73;159;-5;8
139075;-504;-470;98;220;0;24
140080;-491;-470;137;281;8;8
141089;-480;-470;187;327;9;-6
142075;-473;-470;241;373;5;-21
143080;-469;-455;294;373;-3;-21
144075;-464;-439;336;357;-11;-21
145080;-457;-439;359;342;-14;8
146075;-450;-455;366;342;-11;-6
147080;-447;-455;362;357;-14;-67
148075;-448;-439;359;357;-31;-98
149080;-447;-470;356;327;-55;-98
150075;-452;-500;349;281;-70;-37
151091;-464;-531;331;235;-65;-6
152075;-484;-500;301;205;-49;-6
153080;-498;-470;266;189;-34;-37
154075;-498;-455;233;189;-32;-82
155080;-489;-470;207;144;-46;-113
156075;-479;-485;182;67;-69;-113
157080;-476;-485;147;37;-88;-98
158075;-477;-485;106;52;-99;-98
159080;-479;-470;75;52;-104;-113
160075;-479;-470;56;37;-107;-98
161091;-476;-455;44;37;-103;-67
162078;-471;-455;37;37;-90;-37
163079;-464;-439;35;67;-70;-21
164075;-455;-378;41;113;-48;-6
165080;-435;-348;60;174;-27;8
166075;-407;-363;93;189;-8;24
167075;-383;-348;131;220;7;24
168076;-365;-333;168;266;17;8
169075;-350;-348;207;312;19;8
170076;-343;-348;247;342;17;8
171076;-341;-333;287;403;12;-6
172090;-339;-348;330;434;4;-21
173079;-339;-333;372;449;-5;-21
174080;-338;-287;408;449;-13;-21
175075;-327;-256;433;418;-17;-6
176075;-306;-241;441;373;-16;-6
177076;-281;-226;429;342;-16;-37
178075;-258;-226;403;296;-22;-52
179076;-240;-226;367;266;-31;-37
180075;-228;-195;329;266;-33;-6
181077;-217;-180;296;250;-28;-6
182091;-204;-180;272;235;-18;8
183079;-192;-195;253;205;-5;39
184080;-187;-165;233;128;15;85
185075;-180;-119;202;67;42;100
186079;-165;-119;159;67;65;69
187080;-146;-104;118;83;76;69
188079;-129;-104;91;83;80;85
189075;-114;-73;78;83;86;115
190080;-100;-73;73;83;95;115
191075;-87;-58;74;98;103;100
192089;-74;-27;80;128;105;100
193078;-59;-12;94;159;104;85
194079;-42;-42;115;235;94;39
195075;-34;-88;151;312;75;24
196080;-42;-88;203;357;50;-21
197075;-56;-42;261;388;18;-67
198080;-61;-12;316;388;-16;-67
199075;-53;-27;356;373;-39;-21
200080;-43;-73;378;373;-41;24
201075;-44;-104;385;342;-22;54
202093;-57;-88;372;327;5;69
203078;-71;-58;364;327;32;54
204079;-75;-27;348;327;46;24
205075;-66;-27;336;296;48;39
206080;-53;-58;322;250;49;69
207075;-47;-73;299;189;57;100
208080;-50;-58;266;159;72;115
209075;-54;-27;226;144;88;100
210080;-50;-12;189;113;96;85
211075;-40;-12;156;98;97;85
212088;-29;-12;129;98;97;115
213078;-20;-12;109;98;101;115
214079;-14;2;99;113;105;100
215075;-8;18;97;113;104;85
216080;0;18;100;83;99;85
217075;8;33;99;98;90;54
218080;17;63;98;113;74;8
219075;32;109;101;144;51;8
220080;55;140;111;174;30;8
221076;85;170;131;235;13;-21
222080;118;201;162;266;-3;-37
223088;151;231;200;281;-18;-37
224078;184;247;235;281;-28;-21
225079;212;247;261;296;-30;8
226075;234;277;278;281;-21;24
227080;253;277;287;266;-6;24
228075;270;308;288;266;7;8
229080;288;323;282;235;14;8
230075;304;323;273;189;16;24
231075;315;323;256;113;18;54
232076;322;323;225;67;26;69
233075;328;353;181;37;39;39
234091;339;384;106;-8;46;8
235079;358;415;82;-54;41;-6
236080;382;445;35;-100;27;-37
237075;408;445;-10;-100;7;-21
238075;427;430;-51;-84;-8;8
239076;434;415;-79;-100;-12;8
240075;432;415;-94;-100;-10;-37
241077;428;430;-101;-100;-12;-52
242075;430;460;-104;-100;-23;-52
243076;439;476;-104;-69;-34;-37
244093;454;491;-95;-39;-40;-37
245079;468;476;-88;-8;-43;-67
246080;474;460;-68;52;-48;-98
247075;474;460;-39;83;-62;-128
248075;471;476;-2;83;-82;-128
249076;473;491;34;113;-102;-128
250075;478;491;65;113;-117;-113
251076;483;491;89;113;-123;-113
252079;487;491;106;98;-123;-128
253080;490;491;113;67;-123;-113
254092;491;491;103;6;-122;-113
255077;490;476;92;-69;-118;-98
256075;486;476;56;-115;-113;-98
257076;482;476;6;-145;-106;-67
258080;479;476;-47;-191;-95;-52
259075;475;460;-99;-252;-80;-52
260080;470;460;-149;-283;-67;-67
261076;463;430;-198;-313;-61;-52
262080;452;430;-242;-344;-56;-6
263075;443;445;-281;-374;-44;8
264092;442;476;-332;-390;-26;8
265077;449;460;-346;-390;-10;-6
266075;455;460;-370;-359;-1;8
267076;459;460;-382;-313;3;24
268080;462;476;-377;-252;10;39
269075;468;491;-354;-191;19;8
270080;474;460;-313;-176;21;-21
271075;470;430;-265;-161;12;-52
272080;459;430;-221;-130;-5;-67
273075;446;430;-184;-69;-28;-98
274093;436;415;-132;-23;-54;-113
275078;423;384;-112;-8;-78;-113
276079;406;353;-73;-23;-97;-82
277080;384;338;-41;-54;-102;-37
278079;365;353;-27;-54;-90;-21
279075;354;353;-27;-54;-68;-6
280080;348;338;-34;-54;-45;-21
281075;342;323;-42;-54;-28;-6
282080;333;308;-48;-69;-16;-6
283075;320;277;-54;-84;-9;-6
284091;300;231;-66;-115;-5;-6
285078;272;201;-73;-161;-4;-6
286079;241;186;-92;-222;-3;8
287075;213;170;-123;-298;-1;8
288080;189;155;-167;-374;2;39
289075;165;94;-225;-405;12;85
290080;135;63;-289;-420;32;100
291075;103;48;-346;-420;56;85
292080;73;18;-389;-451;74;54
293075;41;-42;-417;-481;78;39
294091;6;-58;-451;-497;71;69
295078;-24;-58;-461;-481;67;115
296079;-46;-58;-477;-451;75;146
297075;-60;-88;-482;-420;94;146
298075;-77;-134;-474;-344;115;146
299076;-101;-165;-450;-298;132;146
300075;-132;-226;-410;-268;142;115
301077;-171;-256;-362;-207;141;100
302075;-210;-271;-313;-145;131;85
303076;-242;-271;-261;-100;115;54
304092;-261;-256;-179;-69;94;24
305078;-271;-287;-154;-39;70;8
306075;-281;-317;-108;6;45;39
307076;-299;-363;-68;52;31;39
308075;-327;-424;-28;113;28;39
309076;-367;-470;13;144;28;-6
310075;-413;-500;58;144;22;-37
311077;-453;-500;98;128;5;-67
312075;-481;-485;125;67;-17;-52
313076;-492;-470;132;-8;-36;-52
314090;-493;-485;92;-69;-48;-52
315089;-492;-500;39;-145;-54;-52
316075;-494;-500;8;-207;-55;-21
317079;-494;-470;-60;-252;-49;8
318080;-488;-470;-129;-313;-33;8
319079;-482;-485;-195;-374;-16;8
320075;-485;-531;-257;-420;-2;8
321075;-498;-546;-316;-466;5;8
322076;-515;-531;-371;-481;10;24
323080;-525;-516;-419;-497;15;39
324075;-526;-516;-456;-497;22;54
325088;-523;-500;-489;-451;32;54
326078;-516;-500;-491;-390;42;54
327079;-509;-500;-480;-313;49;24
328075;-503;-485;-446;-268;46;-6
329080;-496;-485;-366;-222;33;-37
330075;-490;-485;-337;-191;11;-52
331075;-487;-485;-282;-145;-12;-67
332076;-485;-485;-232;-84;-35;-67
333080;-484;-485;-159;-8;-53;-82
334075;-486;-500;-133;52;-68;-113
335180;-495;-516;-45;67;-83;-128
336080;-500;-516;7;83;-101;-143
337079;-506;-500;47;98;-118;-174
338075;-506;-485;63;113;-138;-204
339080;-499;-470;97;128;-161;-189
340075;-486;-439;105;159;-178;-159
341075;-467;-409;121;144;-182;-143
342076;-443;-394;136;98;-175;-143
343080;-420;-394;135;37;-164;-143
344075;-407;-424;126;-23;-154;-128
345091;-408;-455;70;-54;-144;-113
346092;-420;-455;22;-84;-132;-82
347079;-433;-439;-23;-145;-116;-67
348079;-441;-455;-70;-191;-98;-52
349075;-451;-485;-94;-237;-79;-21
350080;-463;-485;-166;-268;-58;-21
351075;-470;-439;-189;-298;-41;-37
352080;-462;-409;-249;-313;-32;-52
353075;-446;-409;-266;-268;-31;-21
354080;-430;-409;-291;-191;-30;8
355075;-418;-409;-286;-130;-21;39
356080;-408;-378;-234;-100;-4;39
357093;-394;-348;-184;-69;14;39
358078;-374;-317;-135;-23;28;54
359079;-351;-317;-89;6;40;85
360075;-332;-302;-67;52;55;115
361075;-317;-302;-26;113;74;100
362076;-306;-302;15;144;89;54
363075;-303;-317;60;205;88;8
364076;-305;-317;129;250;70;-6
365075;-309;-317;153;281;45;24
366076;-311;-302;221;266;27;39
367075;-309;-287;238;266;21;24
368089;-304;-302;268;266;20;8
369076;-301;-302;272;281;17;-37
370075;-301;-317;276;266;4;-52
371077;-310;-363;278;220;-13;-37
372075;-328;-378;271;174;-27;-21
373076;-347;-363;238;144;-33;-21
374075;-356;-333;222;113;-32;-21
375076;-356;-348;169;83;-29;-6
376075;-355;-363;134;52;-23;-6
377076;-358;-378;100;21;-16;-6
378089;-363;-363;67;6;-10;8
379076;-362;-333;39;6;-3;54
380075;-352;-302;19;6;11;85
381077;-334;-287;13;-8;35;115
382079;-315;-287;0;21;63;115
383080;-299;-287;1;67;88;115
384078;-289;-271;17;128;106;130
385080;-276;-226;48;128;118;130
386079;-254;-180;81;113;126;130
387075;-225;-165;104;113;131;115
388093;-198;-165;117;189;129;85
389080;-180;-180;137;266;119;69
390079;-168;-134;174;281;103;85
391075;-152;-104;195;296;91;100
392080;-132;-88;252;296;87;100
393075;-114;-104;279;312;89;69
394080;-105;-119;297;296;86;69
395075;-102;-88;304;250;81;85
396080;-95;-58;296;189;80;115
397075;-84;-73;268;159;86;130
398092;-79;-104;230;128;99;115
399077;-85;-119;190;98;109;115
400075;-94;-104;151;52;116;130
401076;-99;-88;132;-8;121;161
402080;-96;-58;68;-54;132;161
403075;-85;-58;21;-84;143;130
404080;-72;-42;-23;-69;146;115
405075;-58;-27;-53;-39;140;85
406080;-46;-42;-64;-23;125;69
407075;-38;-27;-59;-23;106;69
408088;-30;2;-48;-23;88;69
409078;-17;18;-36;-8;76;54
410079;-3;18;-25;21;66;54
411075;6;2;-9;83;59;54
412080;14;48;17;113;56;85
413075;31;109;51;144;60;100
414080;58;124;88;189;71;100
415075;85;109;126;205;82;85
416080;103;109;161;205;88;54
417075;116;155;187;205;83;24
418080;133;186;202;235;68;8
419090;156;216;215;220;47;24
420075;181;216;222;189;32;24
421075;200;216;221;128;23;24
422076;211;201;196;98;19;-6
423080;211;186;164;98;12;-37
424075;209;231;133;67;0;-37
425080;218;277;105;6;-16;-67
426075;239;308;71;-39;-34;-98
427080;266;323;31;-54;-55;-98
428075;290;308;-5;-54;-75;-67
429092;305;308;-32;-23;-82;-52
430078;315;338;-43;-23;-79;-52
431080;328;384;-43;-23;-71;-98
432075;348;384;-38;-23;-72;-128
433075;362;353;-31;6;-85;-113
434076;365;338;-20;37;-97;-67
435075;359;338;-2;83;-97;-37
436076;354;369;25;159;-84;-37
437075;357;384;66;205;-66;-52
438076;364;369;116;235;-55;-82
439075;366;353;166;250;-56;-98
440088;364;353;208;296;-65;-82
441080;364;384;245;327;-74;-67
442080;368;384;280;342;-78;-82
443075;373;369;309;342;-79;-98
444075;374;369;330;373;-84;-98
445076;373;369;347;357;-89;-82
446075;373;384;357;296;-90;-52
447076;377;399;348;220;-82;-52
448079;386;415;315;159;-72;-67
449080;396;415;265;128;-65;-67
450092;404;399;211;83;-63;-52
451078;403;369;158;37;-59;-21
452079;392;338;106;-39;-50;-21
453075;375;353;52;-115;-39;-37
454080;364;369;-9;-161;-33;-37
455075;359;353;-71;-207;-31;-21
456080;353;323;-128;-222;-28;-6
457075;342;308;-175;-237;-23;-21
458080;329;308;-209;-222;-19;-6
459075;318;308;-227;-191;-15;8
460092;312;323;-226;-130;-8;-21
461078;312;323;-204;-84;-7;-21
462075;315;323;-167;-39;-10;-21
463076;318;323;-121;6;-14;-6
464080;319;308;-72;21;-14;8
465075;314;277;-28;52;-10;-6
466080;300;247;8;67;-6;-6
467075;280;231;38;98;-4;-6
468080;260;247;65;144;-3;39
469075;250;262;93;174;4;39
470080;249;262;124;174;16;24
471092;253;277;149;174;23;-6
472077;261;277;166;189;20;-52
473075;265;247;177;144;3;-52
474076;261;231;176;144;-17;-52
475080;252;216;163;98;-35;-52
476075;240;231;136;37;-48;-67
477080;232;247;95;-23;-61;-98
478075;232;277;45;-54;-75;-98
479080;242;292;-1;-69;-88;-113
480075;258;308;-38;-69;-98;-98
481075;277;323;-61;-69;-100;-67
482090;295;308;-74;-84;-92;-67
483078;306;277;-82;-84;-81;-52
484079;306;292;-86;-84;-69;-52
485075;301;277;-88;-100;-60;-52
486080;293;247;-92;-100;-53;-37
487075;280;247;-94;-84;-46;-37
488080;266;247;-89;-39;-42;-52
489075;255;216;-67;37;-41;-37
490080;242;186;-28;83;-39;-21
491075;224;170;17;98;-33;-21
492093;204;201;53;67;-29;-37
493078;194;262;71;52;-31;-52
494075;204;277;76;83;-37;-52
495076;225;262;83;113;-40;-21
496075;243;201;93;113;-34;8
497076;243;140;99;83;-22;-6
498075;220;109;97;67;-16;-37
499076;184;109;87;52;-22;-82
500075;150;109;71;21;-38;-67
501077;126;109;50;-8;-50;-37
502091;111;79;23;-39;-51;-37
503079;97;18;-4;-54;-48;-37
504080;75;-27;-32;-100;-43;-21
505076;41;-88;-65;-145;-35;-21
506075;-2;-134;-103;-191;-28;-21
507076;-52;-180;-143;-222;-22;-6
508075;-103;-210;-181;-237;-16;-6
509076;-149;-210;-211;-237;-11;-6
510075;-185;-241;-227;-207;-7;-6
511077;-212;-256;-226;-176;-4;8
512090;-233;-256;-209;-130;1;24
513078;-248;-271;-182;-130;12;54
514080;-260;-317;-156;-115;28;69
515080;-277;-333;-133;-84;45;69
516079;-297;-348;-105;-23;57;54
517075;-318;-348;-69;21;60;39
518080;-334;-363;-29;52;53;8
519075;-348;-378;10;83;36;-21
520080;-360;-378;46;98;13;-37
521075;-369;-348;76;113;-8;-37
522093;-369;-333;97;113;-23;-21
523078;-361;-333;110;113;-28;-6
524079;-351;-363;116;113;-20;39
525075;-348;-363;116;98;-1;54
526080;-350;-363;109;67;20;54
527075;-354;-348;90;6;38;54
528080;-356;-363;57;-39;50;54
529075;-357;-378;17;-69;57;69
530080;-363;-394;-25;-115;66;100
531075;-372;-394;-72;-191;79;115
532090;-381;-378;-127;-252;94;115
533078;-385;-363;-182;-268;105;115
534079;-382;-363;-227;-268;114;130
535075;-376;-378;-257;-283;122;130
536080;-373;-378;-276;-283;126;115
537075;-373;-378;-285;-283;123;100
538080;-375;-409;-287;-268;117;100
539075;-383;-439;-283;-268;112;130
540080;-399;-439;-275;-237;116;146
541076;-416;-455;-258;-191;121;100
542089;-432;-455;-233;-176;115;69
543078;-444;-455;-205;-145;99;39
544079;-452;-470;-173;-84;77;39
545075;-460;-500;-134;-39;60;54
546080;-472;-531;-94;-39;51;54
547075;-490;-516;-64;-54;47;39
548080;-505;-516;-51;-69;39;-6
549075;-514;-546;-47;-39;25;-6
550080;-525;-577;-39;6;12;8
551075;-541;-577;-23;21;6;8
552088;-557;-592;-5;21;5;24
553078;-572;-638;7;6;8;8
554079;-592;-623;11;-8;10;8
555075;-608;-577;5;-39;11;24
556080;-610;-562;-10;-69;12;-6
557075;-599;-577;-36;-115;4;-52
558080;-588;-577;-70;-161;-13;-52
559075;-580;-562;-109;-176;-28;-37
560075;-573;-562;-142;-176;-36;-21
561077;-567;-546;-165;-191;-34;-6
562093;-560;-546;-183;-207;-28;-21
563079;-554;-562;-195;-191;-26;-52
564080;-552;-562;-197;-176;-33;-67
565075;-553;-516;-192;-161;-44;-67
566075;-546;-470;-185;-191;-54;-52
567076;-526;-439;-181;-176;-57;-52
568075;-498;-424;-178;-161;-57;-52
569076;-467;-394;-168;-115;-60;-98
570075;-438;-394;-146;-69;-73;-128
571077;-415;-394;-116;-39;-94;-143
572075;-400;-394;-78;21;-115;-143
573093;-391;-363;-32;83;-129;-128
574079;-382;-333;21;144;-130;-67
575080;-367;-317;78;189;-110;-21
576075;-350;-317;131;205;-80;-21
577075;-334;-333;167;159;-54;-37
578076;-327;-363;181;159;-38;-37
579079;-331;-363;182;174;-32;-37
580080;-341;-348;182;189;-33;-67
581079;-348;-363;182;174;-43;-82
582075;-354;-363;175;113;-57;-82
583157;-359;-348;151;52;-67;-52
584078;-358;-333;110;-23;-63;-6
585079;-352;-317;55;-69;-47;-6
586075;-342;-317;-1;-100;-32;-21
587080;-331;-317;-51;-115;-22;-21
588075;-323;-302;-88;-115;-18;-21
589080;-315;-302;-110;-115;-17;-21
590075;-309;-302;-119;-100;-18;-21
591075;-304;-302;-118;-100;-19;-21
592076;-302;-287;-113;-100;-19;-6
593080;-297;-271;-107;-100;-15;-6
594091;-290;-271;-106;-130;-12;-6
595078;-282;-271;-113;-145;-6;24
596079;-276;-256;-121;-115;4;39
597075;-269;-226;-117;-54;16;24
598080;-256;-195;-94;21;22;8
599075;-237;-165;-48;98;22;24
600080;-212;-149;10;128;25;54
601075;-187;-134;64;128;36;85
602080;-163;-119;104;144;56;115
603075;-143;-104;133;174;77;100
604156;-120;-119;158;205;89;69
605079;-116;-134;183;235;90;69
606079;-116;-165;208;250;86;85
607075;-127;-180;227;235;82;69
608080;-144;-195;235;205;78;69
609075;-163;-180;226;159;72;54
610080;-175;-134;202;113;66;54
611075;-173;-119;161;21;60;54
612080;-159;-134;103;-54;55;39
613075;-147;-165;35;-100;47;24
614090;-144;-149;-26;-100;40;39
615078;-145;-134;-72;-115;35;24
616079;-143;-104;-103;-130;30;24
617075;-134;-119;-126;-161;26;24
618080;-126;-134;-143;-161;24;24
619075;-123;-88;-152;-130;20;-6
620080;-115;-27;-149;-115;14;8
621076;-92;2;-137;-84;13;54
622080;-60;18;-114;-39;25;69
623075;-28;18;-82;6;36;24
624091;-3;2;-42;52;37;8
625077;9;2;3;113;29;-6
626075;13;33;55;174;16;-6
627076;18;63;109;205;7;8
628075;31;109;155;205;4;24
629076;54;140;187;205;5;-6
630075;83;140;203;189;0;-37
631077;110;155;205;174;-10;-37
632075;132;170;200;189;-20;-21
633076;150;170;194;189;-25;-21
634089;163;186;187;144;-26;-21
635079;173;186;169;98;-25;-21
636080;180;155;141;67;-21;8
637075;178;140;108;37;-13;-6
638075;169;186;75;21;-11;-37
639076;167;201;43;-39;-17;-52
640075;174;201;2;-115;-27;-37
641077;184;216;-45;-130;-30;8
642075;195;216;-86;-130;-20;24
643076;205;216;-112;-100;-5;24
644096;212;201;-119;-100;10;39
645091;212;170;-116;-84;22;24
646078;203;155;-101;-23;27;24
647078;190;216;-72;21;29;24
648080;187;262;-34;37;28;24
649079;203;277;0;52;25;8
650075;227;277;32;98;17;-21
651075;250;262;65;144;3;-37
652076;263;247;103;189;-14;-52
653080;265;231;141;205;-29;-37
654075;258;247;173;205;-35;-6
655080;252;247;195;205;-29;8
656151;246;247;206;205;-19;-21
657077;246;247;209;189;-16;-21
658075;245;231;202;159;-16;-21
659076;242;216;188;144;-16;-6
660080;235;201;170;144;-13;-6
661076;224;201;155;128;-10;-6
662080;214;201;139;98;-7;8
663075;206;186;117;37;-1;8
664080;198;170;84;-8;3;8
665075;189;170;43;-54;5;-6
666097;181;186;-1;-84;1;-21
667090;177;170;-44;-130;-5;-21
668075;174;140;-85;-145;-9;8
669080;166;140;-116;-130;-5;24
670075;157;155;-130;-100;4;39
671075;151;155;-126;-84;17;39
672076;150;155;-112;-54;28;39
673080;151;155;-86;6;34;24
674075;152;155;-49;37;33;8
675080;154;170;-8;83;23;-21
676075;158;186;35;128;8;-21
677080;165;155;80;159;-4;-6
678089;167;109;119;174;-8;8
679075;155;94;152;205;-4;24
680080;136;109;180;220;2;8
681075;120;109;200;205;4;-21
682080;111;94;207;174;-5;-67
683075;103;63;202;174;-27;-98
684080;92;63;191;159;-54;-98
685075;80;79;174;113;-75;-82
686080;74;63;147;52;-84;-67
687075;69;63;108;6;-85;-82
688080;66;79;60;-54;-86;-98
689075;68;94;8;-100;-88;-82
690089;74;94;-46;-161;-83;-37
691076;82;109;-105;-252;-68;-21
692075;91;109;-172;-313;-49;-6
693076;100;109;-238;-344;-30;-6
694075;105;63;-292;-344;-13;24
695076;99;33;-329;-359;3;39
696075;81;33;-350;-344;17;8
697076;62;63;-353;-298;16;-37
698075;53;79;-334;-222;0;-67
699076;54;48;-293;-161;-21;-52
700075;54;2;-235;-84;-39;-52
701077;44;-27;-166;6;-49;-52
702109;22;-42;-85;98;-54;-52
703076;-1;-42;-2;144;-56;-52
704078;-22;-58;73;189;-58;-82
705079;-39;-58;135;205;-66;-98
706075;-50;-42;177;189;-76;-82
707075;-54;-27;199;205;-81;-67
708076;-49;-12;213;250;-75;-21
709075;-39;-27;230;266;-57;8
710075;-31;-58;244;250;-31;24
711080;-33;-58;249;220;-9;-6
712080;-39;-27;241;189;-2;-37
713090;-41;-12;224;174;-7;-37
714075;-35;-12;201;144;-16;-21
715080;-27;-27;169;52;-21;-21
716075;-22;-12;117;-54;-24;-37
717080;-19;-12;46;-130;-27;-21
718075;-16;-27;-33;-191;-23;24
719080;-17;-27;-106;-222;-9;69
720075;-21;-42;-164;-252;14;85
721075;-31;-73;-209;-237;40;54
722076;-50;-119;-235;-222;56;39
723090;-77;-149;-243;-191;59;39
724075;-108;-165;-234;-161;55;39
725080;-135;-165;-214;-161;50;69
726075;-154;-165;-192;-176;51;100
727080;-164;-165;-178;-176;62;100
728075;-166;-134;-171;-145;76;69
729080;-157;-119;-163;-84;81;39
730075;-147;-149;-142;-23;75;39
731075;-147;-195;-106;37;63;39
732076;-162;-226;-58;83;52;54
733080;-185;-241;-4;98;47;69
734089;-209;-241;42;113;50;69
735078;-228;-256;79;113;56;54
736079;-243;-256;103;98;59;69
737075;-253;-256;112;67;62;85
738080;-256;-241;106;52;68;85
739075;-255;-256;91;52;74;54
740080;-259;-302;74;52;73;8
741076;-274;-333;61;21;59;8
742080;-296;-348;47;-23;40;8
743075;-320;-363;24;-100;24;-6
744080;-340;-363;-12;-176;11;8
745093;-355;-363;-66;-252;4;39
746075;-363;-363;-132;-298;8;39
747080;-366;-363;-199;-329;18;39
748075;-365;-348;-257;-298;27;24
749080;-359;-333;-293;-252;30;8
750075;-352;-348;-300;-237;27;-6
751075;-349;-363;-288;-268;18;8
752076;-351;-363;-277;-313;11;8
753080;-355;-363;-278;-298;8;24
754075;-359;-363;-283;-222;10;39
755092;-361;-363;-274;-161;17;54
756079;-363;-363;-244;-100;28;39
757080;-366;-394;-197;-39;37;39
758075;-376;-409;-140;52;40;24
759075;-387;-394;-72;128;38;8
760076;-392;-378;2;144;31;-6
761076;-389;-363;68;113;18;-21
762076;-382;-363;108;83;4;-21
763075;-374;-363;120;67;-8;-21
